city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.16,swp,9.17,1192.88,15.08,1.19,12.3,7.17,5.13,0,40.99,95.07
bern,0.16,swp,3.93,1146.59,16.1,1.15,12.72,8.18,4.54,0,41.48,91.92
bern,0.16,swp,3.93,1152.69,16.07,1.15,12.47,8.16,4.31,0,42.08,91.75
bern,0.16,swp,6.55,1200.51,15.77,1.2,12.31,7.83,4.48,0,40.21,92.04
bern,0.16,swp,5.24,1317.59,15.16,1.32,11.52,7.21,4.31,0,42.07,96.75
bern,0.16,swp,5.24,1328.68,15.87,1.33,11.61,8.01,3.6,0,41.85,97.09
bern,0.16,swp,2.62,1441.65,15.01,1.44,11.16,7.05,4.11,0,41.8,100.96
bern,0.16,swp,6.55,1586.74,14.93,1.59,10.77,7.01,3.76,0,42.54,105.2
bern,0.16,swp,3.93,1700.97,14.58,1.7,10.29,6.64,3.65,0,45.43,108.88
bern,0.16,swp,9.17,1722.27,15.46,1.72,10.79,7.56,3.23,0,41.76,108.44
bern,0.16,swp,14.41,1760.12,15.44,1.76,10.56,7.47,3.09,0,42.06,109.48
bern,0.16,swp,6.55,1853.67,14.86,1.85,10.06,6.93,3.13,0,42.01,112.51
bern,0.16,swp,10.48,1903.76,15.18,1.9,9.74,7.29,2.45,0,40.77,114.59
bern,0.16,swp,5.24,2007.0,14.24,2.01,9.23,6.28,2.95,0,40.47,118.21
bern,0.16,swp,5.24,2120.51,13.02,2.12,8.93,5.11,3.82,0,41.32,121.91
bern,0.16,swp,10.48,1900.52,16.15,1.9,10.37,8.17,2.2,0,36.89,113.43
bern,0.16,swp,5.24,1882.89,15.6,1.88,10.46,7.67,2.79,0,42.99,113.45
bern,0.16,swp,6.55,1872.65,15.44,1.87,10.31,7.52,2.79,0,45.41,113.28
bern,0.16,swp,9.17,1928.69,15.29,1.93,9.72,7.36,2.36,0,46.84,115.29
bern,0.16,swp,9.17,1835.85,16.05,1.84,10.26,8.14,2.12,0,43.35,111.8
bern,0.16,swp,9.17,1906.89,15.09,1.91,9.78,7.12,2.66,0,46.9,114.05
bern,0.16,swp,9.17,1877.03,15.64,1.88,9.97,7.65,2.32,0,39.08,113.23
bern,0.16,swp,6.55,1938.09,15.12,1.94,9.63,7.17,2.46,0,42.49,115.47
bern,0.16,swp,9.17,1743.51,16.77,1.74,10.97,8.77,2.2,0,41.45,108.91
bern,0.16,swp,11.79,1789.87,15.25,1.79,10.58,7.28,3.3,0,43.29,110.34
bern,0.16,swp,9.17,1711.72,16.14,1.71,10.86,8.17,2.69,0,37.39,107.74
bern,0.16,swp,10.48,1785.32,15.24,1.79,10.11,7.35,2.76,0,43.35,110.53
bern,0.16,swp,5.24,1649.32,16.51,1.65,11.07,8.58,2.49,0,39.75,105.49
bern,0.16,swp,6.55,1708.91,15.29,1.71,10.6,7.37,3.23,0,40.57,107.35
bern,0.16,swp,5.24,1784.6,15.22,1.78,10.32,7.3,3.02,0,43.97,109.7
bern,0.16,swp,15.72,1802.73,15.59,1.8,10.17,7.61,2.56,0,48.61,110.56
bern,0.16,swp,10.48,1836.68,15.37,1.84,9.98,7.45,2.53,0,42.22,112.08
bern,0.16,swp,10.48,1919.89,15.09,1.92,9.52,7.19,2.33,0,45.06,115.28
bern,0.16,swp,11.79,1787.6,15.96,1.79,10.34,8.04,2.3,0,41.22,110.34
bern,0.16,swp,9.17,1785.1,15.88,1.79,10.34,7.98,2.36,0,40.47,109.94
bern,0.16,swp,6.55,1762.81,15.81,1.76,10.4,7.95,2.45,0,40.39,109.25
bern,0.16,swp,5.24,1795.05,15.38,1.8,10.04,7.46,2.58,0,40.79,110.47
bern,0.16,swp,7.86,1804.39,15.49,1.8,10.0,7.53,2.47,0,46.37,110.81
bern,0.16,swp,7.86,1630.44,16.58,1.63,11.14,8.73,2.41,0,36.64,104.59
bern,0.16,swp,3.93,1766.64,14.72,1.77,10.41,6.82,3.59,0,41.1,109.13
bern,0.16,swp,10.48,1732.39,16.09,1.73,10.69,8.12,2.57,0,41.69,108.09
bern,0.16,swp,6.55,1719.95,15.64,1.72,10.7,7.74,2.96,0,44.69,107.48
bern,0.16,swp,7.86,1710.75,15.74,1.71,10.55,7.85,2.7,0,46.25,107.13
bern,0.16,swp,6.55,1748.03,15.44,1.75,10.28,7.5,2.78,0,43.26,108.39
bern,0.16,swp,11.79,1788.17,15.39,1.79,10.03,7.5,2.53,0,47.37,109.92
bern,0.16,swp,11.79,1826.59,15.22,1.83,9.82,7.28,2.54,0,43.23,111.34
bern,0.16,swp,6.55,1877.05,15.03,1.88,9.68,7.12,2.56,0,43.9,113.02
bern,0.16,swp,7.86,1696.64,16.53,1.7,10.96,8.59,2.37,0,39.01,107.04
bern,0.16,swp,7.86,1576.33,16.61,1.58,11.64,8.65,2.99,0,43.08,102.82
bern,0.16,swp,5.24,1688.92,15.21,1.69,10.76,7.21,3.55,0,43.03,106.68
bern,0.16,swp,5.24,1788.51,15.25,1.79,10.11,7.29,2.82,0,39.62,110.06
bern,0.16,swp,7.86,1733.55,15.87,1.73,10.27,7.87,2.4,0,42.21,108.33
bern,0.16,swp,5.24,1821.23,15.07,1.82,9.88,7.17,2.71,0,44.1,111.2
bern,0.16,swp,9.17,1631.55,16.73,1.63,11.13,8.76,2.37,0,45.27,104.55
bern,0.16,swp,5.24,1772.61,14.83,1.77,10.44,6.89,3.55,0,43.58,109.29
bern,0.16,swp,11.79,1842.45,15.31,1.84,10.06,7.35,2.71,0,41.67,111.83
bern,0.16,swp,6.55,1732.55,16.11,1.73,10.65,8.22,2.43,0,40.78,108.3
bern,0.16,swp,9.17,1727.24,15.66,1.73,10.62,7.77,2.85,0,42.9,108.11
bern,0.16,swp,9.17,1768.16,15.52,1.77,10.33,7.61,2.72,0,44.14,109.47
bern,0.16,swp,7.86,1734.53,15.55,1.73,10.32,7.6,2.72,0,42.19,108.49
