city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.16,wsp,11.79,1676.19,10.32,1.68,11.16,2.37,8.79,0,35.09,112.58
bern,0.16,wsp,11.79,1861.54,10.17,1.86,10.68,2.31,8.37,0,43.11,118.67
bern,0.16,wsp,17.03,2036.1,10.34,2.04,10.13,2.37,7.76,0,38.81,124.38
bern,0.16,wsp,19.65,2180.23,10.78,2.18,9.9,2.79,7.11,0,41.24,128.44
bern,0.16,wsp,17.03,2277.07,11.37,2.28,9.56,3.41,6.15,0,42.33,131.89
bern,0.16,wsp,19.65,2387.77,11.48,2.39,9.06,3.49,5.57,0,41.71,136.03
bern,0.16,wsp,14.41,2598.94,10.72,2.6,8.4,2.75,5.65,0,40.19,144.3
bern,0.16,wsp,18.34,2800.23,10.61,2.8,8.06,2.64,5.42,0,44.11,151.2
bern,0.16,wsp,27.51,2921.93,11.34,2.92,7.86,3.38,4.48,0,40.09,154.7
bern,0.16,wsp,30.13,2949.08,11.94,2.95,7.92,3.97,3.95,0,40.12,153.9
bern,0.16,wsp,28.82,3160.0,11.07,3.16,7.17,3.15,4.02,0,38.91,162.22
bern,0.16,wsp,28.82,3294.19,11.39,3.29,6.71,3.44,3.27,0,38.74,167.41
bern,0.16,wsp,17.03,3487.93,10.15,3.49,6.15,2.24,3.91,0,39.69,175.07
bern,0.16,wsp,31.44,3281.76,12.26,3.28,6.84,4.38,2.46,0,35.0,167.34
bern,0.16,wsp,26.2,3414.32,11.14,3.41,6.31,3.24,3.07,0,37.28,172.56
bern,0.16,wsp,23.58,3117.42,12.42,3.12,7.23,4.54,2.69,0,39.57,161.54
bern,0.16,wsp,23.58,2637.35,11.58,2.64,9.61,3.64,5.97,10,38.06,143.3
bern,0.16,wsp,23.58,2598.96,11.58,2.6,9.36,3.69,5.67,0,39.28,141.45
bern,0.16,wsp,20.96,2613.49,11.44,2.61,8.91,3.47,5.44,0,42.18,142.77
bern,0.16,wsp,18.34,2799.74,10.51,2.8,8.27,2.58,5.69,0,44.46,151.28
bern,0.16,wsp,19.65,2727.75,11.22,2.73,8.83,3.28,5.55,1,42.85,149.27
bern,0.16,wsp,18.34,2884.26,10.38,2.88,7.99,2.4,5.59,0,42.04,156.43
bern,0.16,wsp,19.65,2972.64,10.88,2.97,8.2,2.95,5.25,0,38.93,157.04
bern,0.16,wsp,30.13,2725.14,12.06,2.73,8.85,4.16,4.69,0,38.46,147.07
bern,0.16,wsp,20.96,2835.83,11.14,2.84,8.19,3.17,5.02,0,38.65,152.27
bern,0.16,wsp,22.27,2928.2,11.09,2.93,7.51,3.14,4.37,0,38.3,156.81
bern,0.16,wsp,31.44,2759.56,12.06,2.76,8.0,4.07,3.93,0,34.29,149.45
bern,0.16,wsp,19.65,2938.71,10.88,2.94,7.5,2.9,4.6,0,36.89,156.85
bern,0.16,wsp,19.65,2550.64,11.29,2.55,10.06,3.37,6.69,9,45.81,140.58
bern,0.16,wsp,27.51,2569.62,11.49,2.57,9.68,3.54,6.14,0,40.14,141.47
bern,0.16,wsp,18.34,2700.75,10.99,2.7,8.84,3.01,5.83,0,39.95,147.46
bern,0.16,wsp,19.65,2702.36,11.52,2.7,8.79,3.53,5.26,1,43.29,146.82
bern,0.16,wsp,23.58,2515.36,11.49,2.52,9.84,3.52,6.32,5,44.24,140.38
bern,0.16,wsp,24.89,2622.35,10.96,2.62,8.81,2.95,5.86,0,42.13,146.25
bern,0.16,wsp,20.96,2636.97,11.52,2.64,9.06,3.56,5.5,0,40.24,144.34
bern,0.16,wsp,15.72,2807.81,10.61,2.81,8.48,2.66,5.82,0,38.38,151.8
bern,0.16,wsp,26.2,2910.87,10.88,2.91,8.1,2.96,5.14,0,38.16,156.69
bern,0.16,wsp,17.03,3032.67,10.73,3.03,7.52,2.8,4.72,0,38.41,161.73
bern,0.16,wsp,23.58,3099.98,11.24,3.1,7.6,3.28,4.32,0,40.43,162.39
bern,0.16,wsp,27.51,3172.76,11.02,3.17,7.18,3.1,4.08,0,42.52,166.25
bern,0.16,wsp,24.89,3174.13,11.1,3.17,7.47,3.21,4.26,0,34.22,165.9
bern,0.16,wsp,30.13,3268.37,10.98,3.27,7.07,3.0,4.07,0,41.04,170.16
bern,0.16,wsp,27.51,2854.43,12.65,2.85,8.19,4.69,3.5,0,40.04,153.48
bern,0.16,wsp,19.65,3020.02,10.82,3.02,7.37,2.88,4.49,0,40.73,160.14
bern,0.16,wsp,28.82,3155.59,10.97,3.16,7.01,2.96,4.05,0,39.6,164.3
bern,0.16,wsp,26.2,3061.48,11.36,3.06,7.31,3.43,3.88,1,43.28,159.77
bern,0.16,wsp,23.58,2770.81,11.99,2.77,8.66,4.06,4.6,1,42.4,147.72
bern,0.16,wsp,18.34,2816.33,10.85,2.82,8.5,2.91,5.59,1,41.97,149.95
bern,0.16,wsp,26.2,2874.33,11.29,2.87,7.94,3.34,4.6,0,40.71,152.99
bern,0.16,wsp,27.51,2892.29,11.64,2.89,7.99,3.69,4.3,0,38.13,153.51
bern,0.16,wsp,23.58,2804.7,11.19,2.8,8.62,3.26,5.36,2,39.32,150.85
bern,0.16,wsp,22.27,2976.14,10.63,2.98,8.0,2.73,5.27,0,40.18,158.56
bern,0.16,wsp,22.27,2684.27,11.35,2.68,9.43,3.43,6.0,4,42.66,147.31
bern,0.16,wsp,19.65,2804.4,10.66,2.8,8.83,2.73,6.1,0,38.89,152.58
bern,0.16,wsp,30.13,2655.75,11.81,2.66,9.02,3.9,5.12,0,36.91,146.54
bern,0.16,wsp,20.96,2367.8,11.34,2.37,10.47,3.41,7.06,9,46.12,135.14
bern,0.16,wsp,20.96,2330.07,11.61,2.33,10.24,3.65,6.59,0,41.29,133.65
bern,0.16,wsp,18.34,2413.34,11.32,2.41,9.42,3.42,6.0,0,40.65,138.0
bern,0.16,wsp,17.03,2588.26,10.56,2.59,8.86,2.59,6.27,0,40.58,144.43
bern,0.16,wsp,27.51,2627.28,11.45,2.63,8.9,3.5,5.4,0,42.97,145.62
bern,0.16,wsp,22.27,2447.48,11.23,2.45,9.91,3.25,6.66,9,47.95,138.69
bern,0.16,wsp,22.27,2471.36,11.45,2.47,10.0,3.5,6.5,0,41.65,136.93
bern,0.16,wsp,19.65,2634.41,10.78,2.63,9.12,2.8,6.32,0,39.22,145.0
