city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.15,flatwise,12.5,1703.41,11.68,1.7,11.08,4.22,6.86,0,4.74,113.75
geneva,0.15,flatwise,12.5,1881.4,11.56,1.88,10.64,4.13,6.51,0,5.04,119.39
geneva,0.15,flatwise,17.5,2054.08,11.43,2.05,10.08,4.0,6.08,0,5.25,125.1
geneva,0.15,flatwise,10.0,2221.46,11.48,2.22,9.78,4.13,5.65,0,5.92,130.19
geneva,0.15,flatwise,17.5,2389.78,11.53,2.39,9.24,4.11,5.13,0,5.85,136.89
geneva,0.15,flatwise,12.5,2558.37,11.46,2.56,8.54,4.02,4.52,0,5.71,143.71
geneva,0.15,flatwise,27.5,2722.28,11.71,2.72,8.18,4.26,3.92,0,6.0,149.68
geneva,0.15,flatwise,17.5,2877.36,11.45,2.88,7.84,4.04,3.8,0,5.97,154.94
geneva,0.15,flatwise,32.5,3032.89,10.83,3.03,7.52,3.42,4.1,0,4.59,159.9
geneva,0.15,flatwise,22.5,3189.37,11.21,3.19,7.27,3.8,3.47,0,5.39,164.77
geneva,0.15,flatwise,25.0,3341.07,11.32,3.34,6.74,3.9,2.84,0,5.29,170.35
geneva,0.15,flatwise,32.5,3478.28,11.25,3.48,6.22,3.85,2.37,0,5.82,175.86
geneva,0.15,flatwise,17.5,3596.17,11.16,3.6,5.89,3.74,2.15,0,5.44,180.41
geneva,0.15,flatwise,22.5,3701.26,11.39,3.7,5.69,3.97,1.72,0,13.54,184.45
geneva,0.15,flatwise,35.0,3794.11,11.22,3.79,5.58,3.77,1.81,0,15.07,188.15
geneva,0.15,flatwise,12.5,3739.02,11.33,3.74,6.01,3.91,2.1,0,20.26,186.39
geneva,0.15,flatwise,22.5,3806.16,11.23,3.81,5.77,3.81,1.96,0,14.56,189.45
geneva,0.15,flatwise,32.5,3863.21,11.2,3.86,5.55,3.77,1.78,0,13.18,192.16
geneva,0.15,flatwise,22.5,3907.08,10.84,3.91,5.38,3.4,1.98,0,12.67,194.25
geneva,0.15,flatwise,30.0,3936.92,11.03,3.94,5.27,3.63,1.64,0,13.15,195.55
geneva,0.15,flatwise,27.5,3953.86,11.1,3.95,5.21,3.66,1.55,0,14.28,196.29
