city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.20,wsp,6.95,1703.41,9.62,1.7,11.08,1.58,9.5,0,48.12,113.75
bern,0.20,wsp,4.17,1881.4,9.56,1.88,10.64,1.49,9.15,0,49.91,119.39
bern,0.20,wsp,9.73,2054.08,9.57,2.05,10.08,1.53,8.55,0,43.59,125.1
bern,0.20,wsp,4.17,2221.46,9.58,2.22,9.78,1.59,8.19,0,42.82,130.19
bern,0.20,wsp,8.34,2389.78,9.7,2.39,9.24,1.68,7.56,0,46.76,136.89
bern,0.20,wsp,9.73,2558.37,9.73,2.56,8.54,1.67,6.87,0,46.07,143.71
bern,0.20,wsp,12.51,2722.28,9.72,2.72,8.18,1.62,6.56,0,46.95,149.68
bern,0.20,wsp,11.12,2877.36,9.65,2.88,7.84,1.58,6.26,0,46.87,154.94
bern,0.20,wsp,19.46,3032.89,9.84,3.03,7.52,1.78,5.74,0,46.69,159.9
bern,0.20,wsp,16.68,3180.9,10.28,3.18,7.3,2.25,5.05,0,45.62,164.28
bern,0.20,wsp,15.29,3340.76,9.76,3.34,6.74,1.72,5.02,0,48.08,170.35
bern,0.20,wsp,15.29,3477.94,9.84,3.48,6.22,1.88,4.34,0,41.59,175.84
bern,0.20,wsp,15.29,3595.83,9.58,3.6,5.89,1.65,4.24,0,47.75,180.39
bern,0.20,wsp,20.85,3685.68,10.47,3.69,5.74,2.43,3.31,0,43.58,183.55
bern,0.20,wsp,12.51,3793.12,9.9,3.79,5.57,1.87,3.7,0,43.88,188.14
bern,0.20,wsp,16.68,3869.53,9.95,3.87,5.54,1.85,3.69,0,48.78,191.28
bern,0.20,wsp,18.07,3931.68,10.01,3.93,5.36,1.94,3.42,0,46.97,194.13
bern,0.20,wsp,19.46,3983.34,9.99,3.98,5.21,1.96,3.25,0,47.21,196.5
bern,0.20,wsp,22.24,4015.8,10.16,4.02,5.12,2.12,3.0,0,47.35,197.96
bern,0.20,wsp,20.85,4044.79,9.98,4.04,5.03,1.99,3.04,0,43.95,199.36
bern,0.20,wsp,26.41,3941.58,10.8,3.94,5.33,2.78,2.55,0,46.02,194.55
bern,0.20,wsp,13.9,4003.25,9.97,4.0,5.15,1.89,3.26,0,45.37,197.21
bern,0.20,wsp,22.24,4033.57,10.18,4.03,5.07,2.1,2.97,0,44.06,198.7
bern,0.20,wsp,16.68,4055.66,9.89,4.06,5.0,1.87,3.13,0,48.06,200.0
bern,0.20,wsp,31.97,4027.12,10.43,4.03,5.08,2.4,2.68,0,44.52,198.32
bern,0.20,wsp,12.51,4055.66,9.89,4.06,5.0,1.88,3.12,0,46.79,200.0
bern,0.20,wsp,25.02,4055.32,10.07,4.06,5.0,2.06,2.94,0,44.53,199.98
bern,0.20,wsp,22.24,4055.66,9.99,4.06,5.0,1.89,3.11,0,49.82,200.0
bern,0.20,wsp,20.85,4055.66,10.16,4.06,5.0,2.1,2.9,0,49.18,200.0
bern,0.20,wsp,25.02,4019.98,10.36,4.02,5.11,2.32,2.79,0,47.87,197.9
bern,0.20,wsp,25.02,3893.46,10.17,3.89,5.58,2.06,3.52,0,49.9,193.85
bern,0.20,wsp,29.19,3900.4,10.01,3.9,5.46,1.92,3.54,0,48.49,194.37
bern,0.20,wsp,20.85,3906.74,10.18,3.91,5.39,2.08,3.31,0,47.02,194.76
bern,0.20,wsp,23.63,3868.91,10.5,3.87,5.43,2.42,3.01,0,46.32,192.92
bern,0.20,wsp,12.51,3908.04,9.96,3.91,5.38,1.81,3.57,0,43.78,194.31
bern,0.20,wsp,20.85,3665.98,10.58,3.67,6.28,2.5,3.78,0,45.82,184.37
bern,0.20,wsp,27.8,3725.2,9.87,3.73,6.03,1.85,4.18,0,49.73,187.11
bern,0.20,wsp,15.29,3762.06,9.67,3.76,5.83,1.63,4.2,0,45.81,188.99
bern,0.20,wsp,18.07,3782.48,9.89,3.78,5.64,1.85,3.79,0,52.47,190.12
bern,0.20,wsp,26.41,3801.94,9.85,3.8,5.51,1.85,3.66,0,49.78,191.12
bern,0.20,wsp,16.68,3820.57,9.89,3.82,5.51,1.8,3.71,0,45.78,191.47
bern,0.20,wsp,13.9,3841.79,9.98,3.84,5.65,1.88,3.77,0,48.64,191.51
bern,0.20,wsp,15.29,3865.72,9.93,3.87,5.54,1.86,3.68,0,46.17,192.46
bern,0.20,wsp,25.02,3873.5,10.41,3.87,5.5,2.26,3.24,0,45.28,192.44
bern,0.20,wsp,22.24,3913.82,10.02,3.91,5.3,2.0,3.3,0,48.37,194.44
bern,0.20,wsp,22.24,3936.38,10.08,3.94,5.2,2.01,3.19,0,46.23,195.39
bern,0.20,wsp,16.68,3955.23,10.02,3.96,5.18,1.93,3.25,0,48.88,196.09
bern,0.20,wsp,23.63,3916.99,10.55,3.92,5.41,2.46,2.95,0,45.74,193.68
bern,0.20,wsp,16.68,3970.96,9.91,3.97,5.24,1.82,3.42,0,45.41,196.18
bern,0.20,wsp,11.12,4000.35,9.46,4.0,5.16,1.4,3.76,0,45.43,197.63
bern,0.20,wsp,20.85,4014.53,10.09,4.01,5.1,2.01,3.09,0,46.1,198.23
bern,0.20,wsp,11.12,4026.82,9.99,4.03,5.04,2.0,3.04,0,47.82,198.76
bern,0.20,wsp,13.9,4035.47,9.87,4.04,5.02,1.82,3.2,0,48.21,199.14
bern,0.20,wsp,22.24,4040.15,10.02,4.04,5.04,2.0,3.04,0,47.28,199.27
bern,0.20,wsp,20.85,4044.23,10.07,4.04,5.03,1.99,3.04,0,45.0,199.47
