city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.13,flatwise,0.0,69.17,13.93,0.07,26.84,5.69,21.15,2,7.88,39.4
bern,0.13,flatwise,0.0,58.64,14.25,0.06,27.7,6.05,21.65,3,9.22,36.64
bern,0.13,flatwise,0.0,62.0,14.57,0.06,26.82,6.33,20.49,1,9.93,39.35
bern,0.13,flatwise,0.0,78.85,12.8,0.08,23.18,4.58,18.6,0,6.5,50.52
bern,0.13,flatwise,0.0,68.18,14.29,0.07,25.48,6.06,19.42,2,9.13,43.49
bern,0.13,flatwise,0.0,85.35,13.75,0.09,21.97,5.52,16.45,0,8.7,54.62
bern,0.13,flatwise,0.0,101.29,13.95,0.1,19.38,5.75,13.63,1,9.86,63.46
bern,0.13,flatwise,0.0,100.44,13.85,0.1,19.54,5.6,13.94,2,8.69,63.03
bern,0.13,flatwise,0.0,120.48,14.66,0.12,17.1,6.39,10.71,1,10.14,70.27
bern,0.13,flatwise,0.0,133.59,13.53,0.13,16.5,5.33,11.17,1,8.61,70.06
bern,0.13,flatwise,0.0,103.42,14.26,0.1,20.94,6.01,14.93,4,10.09,55.76
bern,0.13,flatwise,0.0,115.65,13.88,0.12,19.52,5.66,13.86,1,8.2,58.8
bern,0.13,flatwise,0.0,129.49,13.52,0.13,18.72,5.3,13.42,1,8.36,60.36
bern,0.13,flatwise,0.0,150.09,14.32,0.15,17.65,6.02,11.63,2,8.82,62.78
bern,0.13,flatwise,0.0,184.09,13.01,0.18,15.94,4.76,11.18,0,7.17,66.81
bern,0.13,flatwise,0.0,141.97,13.92,0.14,19.13,5.68,13.45,5,8.08,59.46
bern,0.13,flatwise,0.0,113.22,14.39,0.11,20.76,6.07,14.69,3,8.37,55.06
bern,0.13,flatwise,0.0,115.34,14.07,0.12,20.75,5.73,15.02,3,8.2,54.97
bern,0.13,flatwise,0.0,143.44,14.14,0.14,18.52,5.89,12.63,0,7.6,60.84
bern,0.13,flatwise,0.0,148.67,13.41,0.15,18.39,5.14,13.25,2,7.42,60.89
bern,0.13,flatwise,0.0,114.21,14.44,0.11,21.09,6.26,14.83,3,9.22,53.86
bern,0.13,flatwise,0.0,122.9,14.38,0.12,20.55,6.25,14.3,1,10.26,55.09
bern,0.13,flatwise,1.19,151.51,13.68,0.15,18.58,5.45,13.13,0,8.5,60.09
bern,0.13,flatwise,0.0,187.93,14.03,0.19,16.89,5.81,11.08,0,9.45,64.53
bern,0.13,flatwise,0.0,168.31,14.31,0.17,18.34,6.1,12.24,5,10.56,61.14
bern,0.13,flatwise,0.0,85.49,14.23,0.09,23.39,5.97,17.42,6,8.63,48.1
bern,0.13,flatwise,0.0,107.29,13.77,0.11,20.86,5.6,15.26,0,7.78,54.58
bern,0.13,flatwise,0.0,135.4,13.62,0.14,18.52,5.43,13.09,0,9.36,61.21
bern,0.13,flatwise,0.0,140.41,13.81,0.14,18.15,5.57,12.58,1,7.95,62.31
bern,0.13,flatwise,0.0,171.99,14.54,0.17,16.47,6.26,10.21,1,10.85,67.54
bern,0.13,flatwise,0.0,123.56,14.36,0.12,20.18,6.13,14.05,3,8.79,56.69
bern,0.13,flatwise,0.0,111.99,14.83,0.11,21.11,6.66,14.45,3,10.04,54.56
bern,0.13,flatwise,0.0,128.32,14.3,0.13,19.75,6.0,13.75,1,9.87,58.21
bern,0.13,flatwise,0.0,138.17,14.22,0.14,19.23,6.02,13.21,1,9.87,59.57
bern,0.13,flatwise,0.0,171.68,14.14,0.17,17.42,5.97,11.45,0,9.95,63.75
bern,0.13,flatwise,0.0,161.92,13.72,0.16,18.32,5.56,12.76,2,8.14,61.27
bern,0.13,flatwise,0.0,110.88,13.78,0.11,21.94,5.58,16.36,6,8.65,51.93
bern,0.13,flatwise,0.0,116.89,14.07,0.12,21.26,5.87,15.39,2,9.23,54.13
bern,0.13,flatwise,0.0,112.19,14.07,0.11,21.74,5.89,15.85,2,8.64,52.56
bern,0.13,flatwise,0.0,141.27,13.43,0.14,19.23,5.15,14.08,0,7.48,59.84
bern,0.13,flatwise,1.19,166.16,13.45,0.17,17.92,5.21,12.71,1,7.16,63.01
bern,0.13,flatwise,0.0,123.65,14.21,0.12,21.24,5.92,15.32,4,8.72,53.82
bern,0.13,flatwise,0.0,134.05,13.7,0.13,20.5,5.42,15.08,1,8.36,55.84
bern,0.13,flatwise,0.0,139.49,13.44,0.14,20.09,5.22,14.87,2,7.53,57.1
bern,0.13,flatwise,0.0,107.82,14.66,0.11,21.91,6.45,15.46,3,9.52,51.78
bern,0.13,flatwise,0.0,111.06,14.32,0.11,21.63,6.08,15.55,1,8.32,52.4
bern,0.13,flatwise,0.0,118.81,12.79,0.12,20.92,4.6,16.32,1,6.02,54.18
bern,0.13,flatwise,0.0,126.42,14.2,0.13,20.44,5.95,14.49,1,8.98,55.6
bern,0.13,flatwise,0.0,161.26,13.15,0.16,18.39,4.92,13.47,0,7.13,61.29
bern,0.13,flatwise,0.0,203.14,13.88,0.2,16.59,5.69,10.9,0,8.85,66.67
bern,0.13,flatwise,0.0,176.44,14.03,0.18,18.7,5.83,12.87,8,8.89,60.63
bern,0.13,flatwise,1.19,186.66,13.57,0.19,18.25,5.35,12.9,1,9.2,61.97
bern,0.13,flatwise,0.0,210.55,13.35,0.21,17.68,5.11,12.57,2,7.67,62.99
bern,0.13,flatwise,1.19,161.43,13.43,0.16,19.69,5.16,14.53,5,8.32,57.65
bern,0.13,flatwise,0.0,150.78,14.14,0.15,20.14,5.87,14.27,3,9.32,56.52
bern,0.13,flatwise,0.0,190.96,14.24,0.19,18.35,5.96,12.39,1,10.36,61.43
bern,0.13,flatwise,0.0,174.48,12.65,0.17,19.65,4.43,15.22,7,6.6,57.86
bern,0.13,flatwise,0.0,194.49,14.08,0.19,18.85,5.91,12.94,3,8.96,61.11
bern,0.13,flatwise,0.0,155.6,14.38,0.16,20.71,6.18,14.53,4,10.72,55.45
bern,0.13,flatwise,0.0,171.92,13.41,0.17,19.92,5.12,14.8,1,7.93,57.62
bern,0.13,flatwise,0.0,192.28,13.91,0.19,19.03,5.66,13.37,1,8.94,60.25
bern,0.13,flatwise,0.0,129.88,13.95,0.13,22.05,5.74,16.31,5,8.36,51.46
bern,0.13,flatwise,0.0,152.1,13.49,0.15,20.57,5.29,15.28,1,8.47,55.58
bern,0.13,flatwise,1.19,181.11,13.46,0.18,19.07,5.18,13.89,2,8.07,60.11
bern,0.13,flatwise,0.0,68.78,14.04,0.07,26.02,5.76,20.26,11,9.11,41.08
bern,0.13,flatwise,0.0,88.1,14.17,0.09,22.89,5.9,16.99,1,9.28,50.04
bern,0.13,flatwise,0.0,110.21,12.99,0.11,19.9,4.7,15.2,0,6.54,58.72
bern,0.13,flatwise,0.0,98.08,13.48,0.1,21.38,5.23,16.15,4,8.06,54.25
bern,0.13,flatwise,0.0,103.71,14.19,0.1,20.77,6.01,14.76,1,8.35,56.37
bern,0.13,flatwise,0.0,105.54,13.38,0.11,20.56,5.19,15.37,2,8.25,57.26
bern,0.13,flatwise,0.0,126.33,13.48,0.13,18.49,5.22,13.27,1,7.57,63.91
bern,0.13,flatwise,0.0,137.79,14.25,0.14,18.0,5.99,12.01,2,9.01,64.68
bern,0.13,flatwise,0.0,137.22,13.98,0.14,18.79,5.67,13.12,3,8.74,61.71
