city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.13,swp,1.19,712.22,17.27,0.71,14.78,9.02,5.76,0,40.28,80.23
bern,0.13,swp,2.38,675.87,18.8,0.68,15.84,10.55,5.29,0,37.94,78.04
bern,0.13,swp,2.38,692.17,17.01,0.69,14.55,8.73,5.82,0,36.97,79.78
bern,0.13,swp,1.19,596.18,19.05,0.6,16.29,10.77,5.52,0,39.95,69.82
bern,0.13,swp,1.19,583.04,18.6,0.58,16.0,10.3,5.7,0,39.17,71.11
bern,0.13,swp,1.19,654.14,16.17,0.65,14.89,7.93,6.96,0,40.07,77.36
bern,0.13,swp,1.19,556.65,21.06,0.56,17.14,12.85,4.29,0,41.01,70.57
bern,0.13,swp,1.19,554.89,17.61,0.55,16.79,9.34,7.45,0,42.4,70.15
bern,0.13,swp,0.0,501.46,18.68,0.5,16.74,10.52,6.22,0,40.64,71.24
bern,0.13,swp,0.0,523.88,16.86,0.52,15.63,8.58,7.05,0,39.84,75.2
bern,0.13,swp,0.0,569.95,16.59,0.57,15.16,8.3,6.86,0,38.94,81.62
bern,0.13,swp,1.19,593.34,16.77,0.59,12.92,8.56,4.36,0,34.21,85.5
bern,0.13,swp,0.0,485.17,19.27,0.49,16.55,11.05,5.5,0,40.65,67.88
bern,0.13,swp,1.19,488.05,16.76,0.49,15.92,8.57,7.35,0,38.44,70.05
bern,0.13,swp,0.0,512.14,16.53,0.51,15.62,8.32,7.3,4,39.68,74.48
bern,0.13,swp,1.19,535.21,16.67,0.54,14.21,8.46,5.75,0,38.61,78.63
