city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.19,swp,0.0,42.23,15.08,0.04,24.07,7.21,16.86,1,49.51,47.75
bern,0.19,swp,0.0,43.67,14.13,0.04,23.57,6.31,17.26,1,47.91,49.25
bern,0.19,swp,0.0,53.74,13.45,0.05,19.85,5.57,14.28,0,55.78,61.12
bern,0.19,swp,0.0,40.05,14.31,0.04,25.45,6.47,18.98,8,60.95,45.28
bern,0.19,swp,0.0,28.11,13.91,0.03,28.8,6.07,22.73,26,56.57,33.84
bern,0.19,swp,0.0,27.53,15.27,0.03,28.63,7.39,21.24,7,56.47,33.95
bern,0.19,swp,0.0,31.91,13.88,0.03,26.47,6.01,20.46,1,53.76,40.48
bern,0.19,swp,0.0,40.13,12.84,0.04,22.51,4.94,17.57,0,53.01,52.4
bern,0.19,swp,0.0,47.08,14.72,0.05,19.65,6.82,12.83,1,51.65,62.42
bern,0.19,swp,0.0,28.35,13.75,0.03,28.44,5.88,22.56,23,58.35,35.35
bern,0.19,swp,0.0,29.04,12.57,0.03,27.69,4.7,22.99,5,61.28,37.04
bern,0.19,swp,0.0,30.04,13.19,0.03,27.36,5.24,22.12,4,61.63,37.61
bern,0.19,swp,0.0,36.14,13.71,0.04,24.56,5.75,18.81,2,61.1,45.94
bern,0.19,swp,0.0,42.17,13.01,0.04,22.08,5.18,16.9,2,60.27,54.16
bern,0.19,swp,0.0,30.54,13.04,0.03,27.1,5.14,21.96,15,57.51,39.02
bern,0.19,swp,0.0,29.16,14.0,0.03,27.71,6.09,21.62,9,59.79,37.04
bern,0.19,swp,0.0,30.54,13.76,0.03,26.96,5.89,21.07,2,63.29,39.3
bern,0.19,swp,0.0,30.34,13.11,0.03,27.09,5.26,21.83,5,60.87,38.75
bern,0.19,swp,0.0,31.19,13.59,0.03,26.73,5.8,20.93,2,62.95,39.79
bern,0.19,swp,0.0,29.82,13.46,0.03,27.43,5.59,21.84,3,52.6,37.93
bern,0.19,swp,0.0,30.03,12.38,0.03,27.29,4.45,22.84,3,52.82,38.12
bern,0.19,swp,0.0,31.02,14.11,0.03,26.9,6.25,20.65,5,46.06,39.24
bern,0.19,swp,0.0,27.54,14.69,0.03,28.64,6.85,21.79,5,52.52,34.14
bern,0.19,swp,0.0,35.42,13.65,0.04,24.71,5.83,18.88,0,49.48,46.14
bern,0.19,swp,0.0,29.23,15.56,0.03,27.65,7.74,19.91,8,54.43,37.1
bern,0.19,swp,0.0,30.45,14.22,0.03,27.08,6.31,20.77,3,59.97,38.86
bern,0.19,swp,0.0,31.04,13.48,0.03,26.73,5.56,21.17,2,55.8,40.08
bern,0.19,swp,0.0,26.26,14.63,0.03,29.12,6.76,22.36,8,56.6,32.76
bern,0.19,swp,0.0,29.72,14.12,0.03,27.34,6.26,21.08,1,53.65,38.04
bern,0.19,swp,0.0,28.24,13.47,0.03,28.09,5.54,22.55,2,51.92,35.82
bern,0.19,swp,0.0,32.92,13.77,0.03,25.73,5.86,19.87,2,51.33,42.84
bern,0.19,swp,0.0,40.6,13.51,0.04,22.1,5.6,16.5,0,46.5,54.41
bern,0.19,swp,0.0,39.43,14.84,0.04,22.74,6.96,15.78,6,46.89,52.07
bern,0.19,swp,0.0,27.23,14.6,0.03,28.83,6.73,22.1,21,50.93,33.77
bern,0.19,swp,0.0,29.76,13.48,0.03,27.42,5.61,21.81,5,45.8,37.86
bern,0.19,swp,0.0,35.22,14.11,0.04,24.77,6.25,18.52,1,38.27,45.64
bern,0.19,swp,0.0,37.47,13.78,0.04,23.79,5.81,17.98,1,40.48,48.59
bern,0.19,swp,0.0,41.15,13.95,0.04,22.27,6.02,16.25,1,38.29,53.47
bern,0.19,swp,0.0,35.04,13.19,0.04,25.23,5.3,19.93,7,40.05,44.76
bern,0.19,swp,0.0,29.3,14.02,0.03,27.83,6.1,21.73,10,43.07,36.71
bern,0.19,swp,0.0,28.26,13.97,0.03,28.23,6.04,22.19,3,41.06,35.48
bern,0.19,swp,0.0,30.47,14.6,0.03,27.14,6.75,20.39,3,48.5,38.57
bern,0.19,swp,0.0,36.0,14.5,0.04,24.51,6.61,17.9,1,45.51,46.36
bern,0.19,swp,0.0,36.59,14.85,0.04,24.34,6.91,17.43,2,43.01,46.75
bern,0.19,swp,0.0,34.6,13.25,0.03,25.45,5.33,20.12,3,47.38,43.81
bern,0.19,swp,0.0,29.87,14.05,0.03,27.5,6.14,21.36,8,43.34,37.76
bern,0.19,swp,0.0,29.52,14.36,0.03,27.49,6.5,20.99,3,45.98,37.56
bern,0.19,swp,0.0,33.42,13.66,0.03,25.71,5.8,19.91,2,41.46,42.88
bern,0.19,swp,0.0,33.04,12.77,0.03,25.95,4.96,20.99,5,49.45,42.05
bern,0.19,swp,0.0,34.76,13.7,0.03,25.18,5.86,19.32,3,46.44,44.58
bern,0.19,swp,0.0,32.72,13.15,0.03,26.21,5.31,20.9,5,46.11,41.45
bern,0.19,swp,0.0,31.7,13.76,0.03,26.59,5.97,20.62,5,43.43,40.28
bern,0.19,swp,0.0,32.81,14.27,0.03,26.08,6.39,19.69,5,45.08,41.75
bern,0.19,swp,0.0,32.84,13.12,0.03,26.04,5.3,20.74,3,44.68,41.82
bern,0.19,swp,0.0,29.93,14.4,0.03,27.39,6.56,20.83,7,47.92,37.84
bern,0.19,swp,0.0,33.03,14.11,0.03,26.0,6.23,19.77,3,50.26,41.93
bern,0.19,swp,0.0,26.94,14.5,0.03,28.91,6.62,22.29,8,51.57,33.37
bern,0.19,swp,0.0,29.75,14.13,0.03,27.49,6.23,21.26,1,46.38,37.61
bern,0.19,swp,0.0,30.2,13.93,0.03,27.25,6.06,21.19,2,48.93,38.26
bern,0.19,swp,0.0,26.56,14.61,0.03,29.07,6.74,22.33,6,52.55,32.8
bern,0.19,swp,0.0,34.17,14.85,0.03,25.26,7.05,18.21,1,45.37,44.33
bern,0.19,swp,0.0,30.15,14.51,0.03,27.23,6.73,20.5,3,45.4,38.42
bern,0.19,swp,0.0,31.4,13.71,0.03,26.62,5.89,20.73,2,45.57,40.22
bern,0.19,swp,0.0,32.24,13.67,0.03,26.28,5.83,20.45,2,39.35,41.59
bern,0.19,swp,0.0,28.39,14.14,0.03,28.18,6.32,21.86,6,45.44,35.63
bern,0.19,swp,0.0,31.79,13.37,0.03,26.49,5.54,20.95,2,35.48,40.67
bern,0.19,swp,0.0,37.45,13.44,0.04,23.97,5.59,18.38,1,37.28,48.2
bern,0.19,swp,0.0,29.62,15.19,0.03,27.6,7.36,20.24,14,38.85,37.32
bern,0.19,swp,0.0,33.26,14.15,0.03,25.88,6.3,19.58,1,42.54,42.95
bern,0.19,swp,0.0,35.43,14.96,0.04,24.78,7.19,17.59,3,43.72,46.03
bern,0.19,swp,0.0,27.36,14.61,0.03,28.74,6.76,21.98,14,48.32,33.83
bern,0.19,swp,0.0,28.83,13.56,0.03,27.93,5.68,22.25,3,47.34,36.4
bern,0.19,swp,0.0,31.56,13.72,0.03,26.54,5.91,20.63,1,47.85,40.5
bern,0.19,swp,0.0,31.48,13.83,0.03,26.73,6.03,20.7,4,46.5,39.78
bern,0.19,swp,0.0,34.84,13.97,0.03,25.09,6.12,18.97,3,42.61,44.83
bern,0.19,swp,0.0,27.63,13.59,0.03,28.56,5.74,22.82,8,45.96,34.34
bern,0.19,swp,0.0,30.58,13.93,0.03,27.04,6.09,20.95,3,41.13,38.86
bern,0.19,swp,0.0,33.95,14.19,0.03,25.4,6.33,19.07,3,41.33,43.85
bern,0.19,swp,0.0,35.12,14.32,0.04,24.92,6.48,18.44,3,42.36,45.31
bern,0.19,swp,0.0,34.44,13.45,0.03,25.36,5.56,19.8,4,33.73,43.91
