city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.19,wsp,2.76,1703.41,9.67,1.7,11.08,1.85,9.23,0,50.2,113.75
bern,0.19,wsp,2.76,1881.4,9.76,1.88,10.64,1.88,8.76,0,45.73,119.39
bern,0.19,wsp,9.66,2054.08,10.01,2.05,10.08,2.18,7.9,0,50.01,125.1
bern,0.19,wsp,5.52,2221.46,9.69,2.22,9.78,1.85,7.93,0,55.96,130.19
bern,0.19,wsp,6.9,2389.78,9.86,2.39,9.24,2.03,7.21,0,52.74,136.89
bern,0.19,wsp,8.28,2558.37,9.93,2.56,8.54,2.11,6.43,0,49.68,143.71
bern,0.19,wsp,4.14,2407.39,10.29,2.41,9.48,2.5,6.98,64,57.63,134.7
bern,0.19,wsp,12.42,2684.07,9.92,2.68,8.69,2.14,6.55,0,49.79,147.46
bern,0.19,wsp,11.04,2840.71,10.15,2.84,8.15,2.38,5.77,0,49.39,153.48
bern,0.19,wsp,17.94,2990.09,10.04,2.99,7.7,2.15,5.55,0,49.89,158.76
bern,0.19,wsp,4.14,2840.7,10.19,2.84,8.39,2.35,6.04,26,55.64,149.47
bern,0.19,wsp,15.18,3135.18,9.92,3.14,7.57,2.04,5.53,0,57.42,163.41
bern,0.19,wsp,13.8,3268.54,10.16,3.27,6.91,2.27,4.64,1,53.61,168.73
bern,0.19,wsp,9.66,3397.08,10.09,3.4,6.61,2.2,4.41,0,57.18,172.88
bern,0.19,wsp,22.08,3505.73,10.19,3.51,6.3,2.32,3.98,0,56.59,177.41
bern,0.19,wsp,5.52,2730.98,10.25,2.73,8.48,2.4,6.08,14,56.4,143.87
bern,0.19,wsp,16.56,3031.83,10.14,3.03,7.68,2.28,5.4,0,53.98,156.2
bern,0.19,wsp,16.56,3338.61,10.11,3.34,6.81,2.25,4.56,0,54.79,167.09
bern,0.19,wsp,8.28,1997.27,10.27,2.0,8.02,2.39,5.63,26,58.44,120.75
bern,0.19,wsp,9.66,2252.88,10.1,2.25,9.95,2.21,7.74,0,52.56,124.59
bern,0.19,wsp,5.52,2511.74,9.82,2.51,9.31,1.96,7.35,0,54.03,135.39
bern,0.19,wsp,11.04,2771.91,9.86,2.77,8.28,1.97,6.31,0,54.4,147.01
bern,0.19,wsp,16.56,3030.64,10.08,3.03,7.66,2.15,5.51,0,49.8,157.29
bern,0.19,wsp,6.9,3004.66,10.45,3.0,7.78,2.51,5.27,16,43.54,155.0
bern,0.19,wsp,1.38,1901.35,10.68,1.9,9.13,2.71,6.42,42,49.17,116.3
bern,0.19,wsp,6.9,2179.71,9.9,2.18,8.8,2.0,6.8,0,53.01,124.96
bern,0.19,wsp,4.14,2425.38,9.9,2.43,9.49,1.94,7.55,0,50.99,131.68
bern,0.19,wsp,11.04,2673.43,10.03,2.67,8.75,2.1,6.65,0,56.44,142.53
bern,0.19,wsp,15.18,2906.46,10.15,2.91,7.98,2.23,5.75,3,58.55,153.13
bern,0.19,wsp,9.66,3157.42,10.18,3.16,7.14,2.34,4.8,0,57.44,162.87
bern,0.19,wsp,9.66,3409.11,9.81,3.41,6.76,1.89,4.87,0,54.52,171.61
bern,0.19,wsp,20.7,3583.38,10.24,3.58,6.29,2.35,3.94,0,54.3,180.48
bern,0.19,wsp,16.56,3642.59,10.32,3.64,6.07,2.36,3.71,2,51.93,183.22
bern,0.19,wsp,12.42,2828.97,10.38,2.83,8.42,2.47,5.95,17,47.89,146.18
bern,0.19,wsp,13.8,3122.65,10.13,3.12,7.57,2.22,5.35,0,50.38,159.85
bern,0.19,wsp,15.18,3423.42,10.05,3.42,6.7,2.23,4.47,0,52.93,170.63
bern,0.19,wsp,4.14,1116.04,10.55,1.12,15.66,2.68,12.98,42,47.28,92.09
bern,0.19,wsp,5.52,1357.2,10.25,1.36,14.35,2.34,12.01,5,46.46,99.04
bern,0.19,wsp,2.76,1599.63,9.83,1.6,12.46,1.87,10.59,0,39.67,107.6
bern,0.19,wsp,8.28,1843.24,9.82,1.84,10.6,1.9,8.7,0,41.25,115.69
bern,0.19,wsp,5.52,2069.47,9.86,2.07,8.63,1.93,6.7,0,52.42,124.28
bern,0.19,wsp,12.42,2295.11,10.17,2.3,6.4,2.22,4.18,0,45.4,132.98
bern,0.19,wsp,11.04,2520.02,9.97,2.52,8.94,2.05,6.89,0,51.91,133.39
bern,0.19,wsp,12.42,2758.94,10.02,2.76,8.51,2.07,6.44,0,50.46,143.24
bern,0.19,wsp,9.66,3001.92,9.79,3.0,7.78,1.84,5.94,0,39.99,154.36
bern,0.19,wsp,13.8,3245.14,10.2,3.25,7.13,2.23,4.9,0,51.8,165.49
bern,0.19,wsp,17.94,3503.39,10.21,3.5,6.4,2.29,4.11,0,47.64,174.79
bern,0.19,wsp,8.28,2485.48,10.45,2.49,9.5,2.5,7.0,29,57.31,132.83
bern,0.19,wsp,11.04,2758.96,10.27,2.76,8.59,2.31,6.28,0,50.52,145.35
bern,0.19,wsp,19.32,3022.02,10.11,3.02,7.8,2.2,5.6,0,51.5,157.13
bern,0.19,wsp,22.08,3285.81,10.3,3.29,6.97,2.39,4.58,8,51.34,166.66
bern,0.19,wsp,20.7,3550.23,10.33,3.55,6.18,2.4,3.78,0,42.94,180.63
bern,0.19,wsp,1.38,2516.83,10.39,2.52,9.33,2.49,6.84,30,45.07,133.77
bern,0.19,wsp,16.56,2788.4,10.31,2.79,8.57,2.37,6.2,6,39.6,146.05
bern,0.19,wsp,13.8,3018.26,10.47,3.02,7.79,2.49,5.3,10,45.79,157.05
bern,0.19,wsp,6.9,2246.99,10.3,2.25,10.18,2.41,7.77,25,51.2,122.41
bern,0.19,wsp,11.04,2527.02,10.26,2.53,9.46,2.35,7.11,4,44.03,135.03
bern,0.19,wsp,16.56,2638.65,10.46,2.64,9.23,2.57,6.66,28,52.75,141.51
bern,0.19,wsp,8.28,2894.24,9.92,2.89,8.29,2.01,6.28,0,47.17,152.83
bern,0.19,wsp,6.9,1970.04,10.17,1.97,9.73,2.32,7.41,16,44.76,116.82
bern,0.19,wsp,8.28,2232.11,10.03,2.23,10.13,2.14,7.99,0,49.83,124.97
bern,0.19,wsp,8.28,2474.29,9.88,2.47,9.43,2.04,7.39,0,41.43,135.35
bern,0.19,wsp,8.28,2709.66,10.09,2.71,8.64,2.18,6.46,0,43.77,146.0
bern,0.19,wsp,13.8,2950.57,9.88,2.95,7.92,2.04,5.88,0,39.01,156.03
bern,0.19,wsp,6.9,2636.3,10.32,2.64,9.18,2.48,6.7,47,41.39,141.62
bern,0.19,wsp,13.8,2931.22,9.97,2.93,8.21,2.12,6.09,0,39.09,154.06
bern,0.19,wsp,5.52,2444.55,10.13,2.44,9.71,2.26,7.45,9,35.9,133.06
bern,0.19,wsp,11.04,2718.1,9.82,2.72,8.89,1.98,6.91,0,35.6,145.42
bern,0.19,wsp,12.42,2988.44,10.15,2.99,7.96,2.27,5.69,0,37.43,156.44
bern,0.19,wsp,8.28,3248.69,9.51,3.25,6.99,1.67,5.32,0,44.47,168.84
bern,0.19,wsp,0.0,2828.25,10.25,2.83,8.58,2.41,6.17,22,47.08,150.03
bern,0.19,wsp,8.28,3118.38,9.96,3.12,7.52,2.06,5.46,0,45.07,160.85
bern,0.19,wsp,13.8,3377.11,10.02,3.38,6.89,2.15,4.74,2,42.93,173.63
bern,0.19,wsp,12.42,3159.39,10.29,3.16,7.58,2.38,5.2,13,47.24,160.99
bern,0.19,wsp,12.42,3451.73,10.19,3.45,6.63,2.32,4.31,0,45.24,177.16
bern,0.19,wsp,2.76,3212.96,10.22,3.21,7.38,2.35,5.03,12,43.23,163.3
bern,0.19,wsp,20.7,3496.97,10.26,3.5,6.57,2.39,4.18,1,45.33,178.47
bern,0.19,wsp,1.38,2470.88,10.31,2.47,9.61,2.46,7.15,19,40.77,132.2
bern,0.19,wsp,4.14,2749.62,9.55,2.75,8.76,1.62,7.14,0,40.14,144.83
bern,0.19,wsp,13.8,3019.92,10.07,3.02,7.85,2.18,5.67,0,38.02,157.62
bern,0.19,wsp,12.42,3305.73,10.11,3.31,7.03,2.18,4.85,0,33.52,167.29
bern,0.19,wsp,22.08,3576.88,10.09,3.58,6.25,2.19,4.06,0,32.45,182.29
bern,0.19,wsp,20.7,3622.98,10.05,3.62,6.08,2.16,3.92,0,36.17,184.03
bern,0.19,wsp,6.9,2305.72,10.37,2.31,10.11,2.46,7.65,38,44.89,124.34
bern,0.19,wsp,16.56,2574.86,10.14,2.57,9.26,2.22,7.04,0,38.12,136.8
bern,0.19,wsp,15.18,2836.17,10.07,2.84,8.39,2.14,6.25,0,38.04,148.96
bern,0.19,wsp,19.32,3089.19,10.24,3.09,7.6,2.32,5.28,0,41.06,160.6
bern,0.19,wsp,12.42,3056.53,10.68,3.06,7.87,2.72,5.15,31,37.72,157.42
bern,0.19,wsp,12.42,3379.2,10.27,3.38,6.87,2.31,4.56,0,40.39,171.1
bern,0.19,wsp,23.46,3593.5,10.34,3.59,6.16,2.4,3.76,0,40.35,182.65
bern,0.19,wsp,19.32,3634.06,10.22,3.63,6.17,2.34,3.83,1,39.35,183.79
bern,0.19,wsp,20.7,3682.3,10.24,3.68,6.01,2.34,3.67,0,38.31,185.99
bern,0.19,wsp,19.32,3720.19,10.42,3.72,5.8,2.52,3.28,0,42.25,187.63
bern,0.19,wsp,2.76,3435.47,10.48,3.44,6.72,2.52,4.2,19,39.67,171.29
bern,0.19,wsp,6.9,3129.09,10.25,3.13,7.65,2.43,5.22,9,39.41,160.45
bern,0.19,wsp,17.94,3364.9,10.36,3.36,7.01,2.46,4.55,3,34.98,168.62
bern,0.19,wsp,5.52,1941.91,10.25,1.94,7.03,2.44,4.59,20,34.88,117.99
bern,0.19,wsp,12.42,2214.56,10.12,2.21,9.91,2.22,7.69,0,27.01,120.56
bern,0.19,wsp,12.42,2491.82,10.28,2.49,9.36,2.33,7.03,1,29.28,132.52
bern,0.19,wsp,13.8,2776.44,10.07,2.78,8.51,2.1,6.41,0,36.76,145.63
bern,0.19,wsp,11.04,3061.32,10.25,3.06,7.74,2.32,5.42,0,39.9,158.61
bern,0.19,wsp,22.08,3348.89,10.37,3.35,6.92,2.45,4.47,7,39.56,168.37
bern,0.19,wsp,12.42,3640.3,10.22,3.64,6.16,2.34,3.82,1,42.95,183.2
bern,0.19,wsp,11.04,3708.92,10.08,3.71,5.95,2.2,3.75,1,40.56,186.36
bern,0.19,wsp,9.66,1273.74,10.44,1.27,14.88,2.56,12.32,41,40.87,94.46
bern,0.19,wsp,1.38,1550.76,9.7,1.55,12.63,1.77,10.86,0,37.16,104.32
bern,0.19,wsp,2.76,1813.48,9.74,1.81,10.44,1.81,8.63,0,41.37,113.5
bern,0.19,wsp,2.76,2050.31,9.79,2.05,8.25,1.89,6.36,0,39.78,122.72
bern,0.19,wsp,9.66,2285.19,9.88,2.29,6.1,1.98,4.12,0,40.72,131.95
bern,0.19,wsp,4.14,2519.66,10.05,2.52,9.02,2.1,6.92,0,41.82,133.34
bern,0.19,wsp,17.94,2737.58,10.34,2.74,8.83,2.44,6.39,11,39.6,141.93
bern,0.19,wsp,4.14,2494.67,10.35,2.49,9.24,2.38,6.86,7,30.33,132.02
bern,0.19,wsp,11.04,2808.03,10.1,2.81,8.59,2.16,6.43,0,29.92,144.56
bern,0.19,wsp,5.52,2799.95,10.43,2.8,8.66,2.44,6.22,27,35.71,144.02
bern,0.19,wsp,16.56,3100.18,10.35,3.1,7.81,2.41,5.4,17,40.62,157.97
bern,0.19,wsp,15.18,3359.32,10.3,3.36,6.93,2.35,4.58,1,38.37,170.58
bern,0.19,wsp,13.8,3573.06,10.3,3.57,6.27,2.4,3.87,0,36.2,179.03
bern,0.19,wsp,13.8,3752.0,10.17,3.75,5.75,2.27,3.48,0,40.31,188.56
bern,0.19,wsp,15.18,3791.04,10.23,3.79,5.66,2.37,3.29,1,44.87,190.0
bern,0.19,wsp,22.08,3817.37,10.32,3.82,5.69,2.41,3.28,1,54.76,190.63
bern,0.19,wsp,6.9,1227.56,10.44,1.23,14.87,2.5,12.37,33,53.87,93.66
bern,0.19,wsp,8.28,1504.65,9.77,1.5,12.8,1.83,10.97,0,50.63,102.83
bern,0.19,wsp,1.38,1777.28,9.72,1.78,10.47,1.8,8.67,0,51.53,112.24
bern,0.19,wsp,5.52,2022.42,9.91,2.02,8.25,1.98,6.27,0,50.39,121.14
bern,0.19,wsp,9.66,2266.08,10.13,2.27,5.96,2.22,3.74,0,53.85,130.66
bern,0.19,wsp,9.66,2510.24,9.89,2.51,9.06,1.94,7.12,0,52.63,132.0
