city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.17,wsp,9.45,1703.41,9.92,1.7,11.08,2.6,8.48,0,48.42,113.75
bern,0.17,wsp,12.15,1881.4,9.77,1.88,10.64,2.47,8.17,0,43.79,119.39
bern,0.17,wsp,17.55,2004.77,10.17,2.0,10.78,2.91,7.87,29,49.04,122.35
bern,0.17,wsp,2.7,901.32,10.41,0.9,16.04,3.11,12.93,94,45.68,80.32
bern,0.17,wsp,6.75,1073.67,9.91,1.07,14.05,2.58,11.47,0,41.3,89.13
bern,0.17,wsp,5.4,1191.61,10.06,1.19,13.12,2.78,10.34,31,40.77,93.85
bern,0.17,wsp,9.45,1349.38,9.91,1.35,12.78,2.68,10.1,0,42.28,99.54
bern,0.17,wsp,8.1,1513.65,9.69,1.51,12.04,2.47,9.57,0,38.58,107.41
bern,0.17,wsp,10.8,1675.34,10.05,1.68,10.98,2.77,8.21,3,41.74,113.39
bern,0.17,wsp,9.45,1858.72,9.73,1.86,11.37,2.5,8.87,0,37.07,115.59
bern,0.17,wsp,14.85,2032.38,10.08,2.03,10.75,2.77,7.98,15,45.67,122.86
bern,0.17,wsp,12.15,2210.01,9.85,2.21,10.26,2.57,7.69,3,44.54,129.63
bern,0.17,wsp,20.25,2303.7,10.25,2.3,10.34,2.93,7.41,45,44.33,132.99
bern,0.17,wsp,14.85,2414.14,9.95,2.41,9.53,2.65,6.88,6,46.21,139.19
bern,0.17,wsp,2.7,1400.08,10.19,1.4,13.49,2.87,10.62,35,48.82,94.39
bern,0.17,wsp,9.45,1620.85,9.69,1.62,12.24,2.43,9.81,0,46.4,105.02
bern,0.17,wsp,20.25,1809.14,10.18,1.81,12.16,2.87,9.29,20,47.27,111.53
bern,0.17,wsp,12.15,2038.54,9.78,2.04,10.89,2.54,8.35,0,48.03,122.86
bern,0.17,wsp,21.6,2221.68,10.17,2.22,10.66,2.9,7.76,61,51.61,129.49
bern,0.17,wsp,14.85,2449.47,9.88,2.45,9.18,2.62,6.56,1,53.13,141.85
bern,0.17,wsp,13.5,2586.22,9.6,2.59,9.53,2.35,7.18,0,54.53,144.1
bern,0.17,wsp,2.7,2030.83,10.12,2.03,10.82,2.86,7.96,26,57.6,122.8
bern,0.17,wsp,14.85,2258.93,9.95,2.26,10.36,2.71,7.65,7,55.09,130.22
bern,0.17,wsp,13.5,2513.5,10.03,2.51,9.31,2.77,6.54,0,52.28,141.7
bern,0.17,wsp,18.9,2679.2,9.97,2.68,8.95,2.72,6.23,0,48.89,147.85
bern,0.17,wsp,1.35,2539.77,10.05,2.54,9.53,2.75,6.78,14,46.97,139.55
bern,0.17,wsp,2.7,2169.67,10.01,2.17,10.53,2.81,7.72,32,49.12,126.59
bern,0.17,wsp,12.15,2443.66,9.58,2.44,9.75,2.35,7.4,0,45.28,135.73
bern,0.17,wsp,12.15,2699.19,9.53,2.7,8.7,2.29,6.41,2,47.66,148.93
bern,0.17,wsp,12.15,2691.29,9.95,2.69,8.59,2.64,5.95,5,47.2,147.36
bern,0.17,wsp,5.4,1897.47,10.36,1.9,11.6,3.06,8.54,79,58.77,113.49
bern,0.17,wsp,8.1,2150.33,9.48,2.15,10.67,2.19,8.48,0,52.32,124.71
bern,0.17,wsp,5.4,1300.57,10.24,1.3,13.06,2.92,10.14,30,55.95,93.22
bern,0.17,wsp,6.75,1531.87,9.66,1.53,11.03,2.32,8.71,0,52.24,103.31
bern,0.17,wsp,12.15,1737.1,10.14,1.74,11.85,2.84,9.01,8,49.19,108.31
bern,0.17,wsp,13.5,1970.82,9.9,1.97,10.88,2.61,8.27,0,49.46,118.89
bern,0.17,wsp,12.15,2204.41,9.62,2.2,10.23,2.41,7.82,0,48.79,129.09
bern,0.17,wsp,14.85,2425.84,9.88,2.43,9.18,2.67,6.51,8,43.75,138.95
bern,0.17,wsp,4.05,737.29,9.89,0.74,17.22,2.63,14.59,41,53.13,72.47
bern,0.17,wsp,4.05,827.29,9.52,0.83,15.21,2.17,13.04,0,52.69,83.03
bern,0.17,wsp,2.7,891.92,9.53,0.89,13.25,2.22,11.03,0,42.25,92.64
bern,0.17,wsp,4.05,937.9,9.63,0.94,13.21,2.35,10.86,0,39.8,95.15
bern,0.17,wsp,4.05,1027.01,9.58,1.03,14.66,2.27,12.39,0,37.87,94.96
bern,0.17,wsp,5.4,1193.06,9.51,1.19,12.3,2.31,9.99,0,39.49,101.75
bern,0.17,wsp,8.1,1369.09,9.9,1.37,13.36,2.62,10.74,0,45.78,94.82
