city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.17,flatwise,4.05,1676.05,11.81,1.68,11.17,4.53,6.64,0,6.66,112.74
bern,0.17,flatwise,10.8,1845.33,12.16,1.85,10.74,4.86,5.88,0,8.61,118.12
bern,0.17,flatwise,2.7,2018.91,10.92,2.02,10.18,3.66,6.52,0,5.8,123.82
bern,0.17,flatwise,12.15,2041.61,11.99,2.04,10.41,4.67,5.74,4,6.79,123.83
bern,0.17,flatwise,10.8,2050.05,12.18,2.05,10.38,4.86,5.52,2,9.14,124.52
bern,0.17,flatwise,6.75,2224.5,11.53,2.22,9.63,4.21,5.42,0,7.55,131.37
bern,0.17,flatwise,9.45,2380.27,11.81,2.38,9.18,4.49,4.69,0,8.13,137.26
bern,0.17,flatwise,8.1,2536.82,11.75,2.54,8.74,4.43,4.31,0,7.73,142.79
bern,0.17,flatwise,6.75,2700.08,11.65,2.7,8.33,4.38,3.95,0,10.09,148.26
bern,0.17,flatwise,16.2,2735.03,11.79,2.74,8.49,4.57,3.92,1,10.55,148.45
bern,0.17,flatwise,8.1,2901.01,11.64,2.9,8.03,4.4,3.63,0,9.81,154.04
bern,0.17,flatwise,22.95,3032.83,11.75,3.03,7.49,4.51,2.98,0,10.98,159.41
bern,0.17,flatwise,14.85,3162.63,11.83,3.16,7.08,4.57,2.51,1,10.48,164.35
bern,0.17,flatwise,14.85,2932.54,11.73,2.93,8.18,4.48,3.7,6,11.33,155.54
bern,0.17,flatwise,10.8,3050.12,11.56,3.05,7.69,4.31,3.38,0,8.3,160.8
bern,0.17,flatwise,13.5,2694.38,11.75,2.69,9.31,4.48,4.83,9,13.71,147.43
bern,0.17,flatwise,17.55,2490.29,12.01,2.49,10.64,4.77,5.87,72,17.13,139.16
bern,0.17,flatwise,13.5,2240.75,11.95,2.24,11.74,4.72,7.02,11,12.12,130.39
bern,0.17,flatwise,9.45,2357.48,11.68,2.36,10.61,4.43,6.18,0,9.51,137.17
bern,0.17,flatwise,12.15,2332.13,11.79,2.33,10.23,4.53,5.7,2,11.45,137.27
bern,0.17,flatwise,8.1,2070.87,11.93,2.07,11.05,4.74,6.31,7,13.38,128.19
bern,0.17,flatwise,6.75,2168.41,11.64,2.17,10.17,4.4,5.77,0,9.33,133.17
bern,0.17,flatwise,4.05,2253.24,11.77,2.25,9.73,4.5,5.23,1,9.91,134.32
bern,0.17,flatwise,5.4,2350.49,11.17,2.35,9.72,3.88,5.84,0,7.83,135.27
bern,0.17,flatwise,9.45,2445.67,11.57,2.45,9.26,4.26,5.0,0,9.07,139.67
bern,0.17,flatwise,16.2,2543.58,11.51,2.54,8.73,4.26,4.47,0,8.2,144.18
bern,0.17,flatwise,5.4,2641.92,11.65,2.64,8.51,4.31,4.2,0,9.84,147.54
bern,0.17,flatwise,12.15,2622.53,11.75,2.62,8.47,4.4,4.07,2,9.17,148.0
bern,0.17,flatwise,13.5,2727.16,11.59,2.73,8.37,4.29,4.08,0,8.97,151.38
bern,0.17,flatwise,13.5,2795.43,11.63,2.8,8.62,4.31,4.31,0,10.35,152.34
bern,0.17,flatwise,12.15,2819.94,11.48,2.82,8.45,4.17,4.28,0,9.51,152.89
bern,0.17,flatwise,14.85,2620.64,11.86,2.62,9.12,4.54,4.58,6,10.02,145.15
bern,0.17,flatwise,14.85,2751.0,11.58,2.75,8.46,4.25,4.21,0,8.26,150.21
bern,0.17,flatwise,10.8,2867.63,11.48,2.87,7.8,4.18,3.62,0,7.25,154.54
