city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.17,swp,0.0,45.86,14.21,0.05,21.95,6.86,15.09,0,43.54,54.16
bern,0.17,swp,0.0,51.94,14.31,0.05,19.56,7.04,12.52,1,48.04,61.36
bern,0.17,swp,0.0,58.34,14.5,0.06,18.11,7.19,10.92,1,50.82,72.3
bern,0.17,swp,0.0,29.92,14.42,0.03,27.17,7.09,20.08,66,55.13,39.34
bern,0.17,swp,0.0,25.52,14.47,0.03,29.54,7.21,22.33,18,49.44,31.15
bern,0.17,swp,0.0,33.67,13.89,0.03,25.54,6.63,18.91,0,44.96,43.15
bern,0.17,swp,0.0,41.88,14.02,0.04,21.64,6.79,14.85,0,40.23,54.79
bern,0.17,swp,0.0,50.87,13.62,0.05,17.94,6.36,11.58,0,42.22,66.72
bern,0.17,swp,0.0,43.57,14.51,0.04,22.0,7.25,14.75,7,45.03,59.66
bern,0.17,swp,0.0,31.22,13.89,0.03,26.35,6.58,19.77,59,51.93,40.79
bern,0.17,swp,0.0,30.32,14.1,0.03,27.26,6.84,20.42,3,49.37,38.52
bern,0.17,swp,0.0,28.33,14.02,0.03,28.14,6.77,21.37,8,52.5,35.39
bern,0.17,swp,0.0,30.57,14.15,0.03,27.15,6.86,20.29,1,49.18,38.21
bern,0.17,swp,0.0,32.74,14.06,0.03,26.19,6.81,19.38,1,46.72,40.99
bern,0.17,swp,0.0,30.93,14.46,0.03,27.03,7.16,19.87,3,49.87,38.76
bern,0.17,swp,0.0,31.81,13.89,0.03,26.69,6.62,20.07,3,51.83,39.65
bern,0.17,swp,0.0,38.24,14.01,0.04,23.84,6.72,17.12,1,52.57,48.32
bern,0.17,swp,0.0,31.24,13.3,0.03,27.1,6.02,21.08,7,56.98,38.75
bern,0.17,swp,0.0,35.46,14.12,0.04,25.19,6.81,18.38,3,54.48,44.52
bern,0.17,swp,0.0,29.82,13.97,0.03,27.61,6.67,20.94,7,56.91,37.22
bern,0.17,swp,0.0,35.94,14.81,0.04,24.84,7.51,17.33,1,55.01,45.44
bern,0.17,swp,0.0,32.51,14.54,0.03,26.3,7.24,19.06,4,54.44,40.91
bern,0.17,swp,0.0,40.77,14.06,0.04,22.72,6.77,15.95,0,52.87,51.76
bern,0.17,swp,0.0,39.69,14.12,0.04,23.27,6.79,16.48,2,51.71,50.51
bern,0.17,swp,0.0,36.19,13.95,0.04,24.88,6.69,18.19,8,40.13,45.56
bern,0.17,swp,0.0,30.19,14.39,0.03,27.57,7.1,20.47,14,52.24,37.21
bern,0.17,swp,0.0,30.63,14.12,0.03,27.29,6.78,20.51,4,50.22,38.18
bern,0.17,swp,0.0,30.3,13.76,0.03,27.25,6.4,20.85,3,52.65,38.15
bern,0.17,swp,0.0,28.28,14.1,0.03,28.16,6.74,21.42,4,53.88,35.48
bern,0.17,swp,0.0,30.28,13.67,0.03,27.16,6.32,20.84,3,51.58,38.58
bern,0.17,swp,0.0,34.31,13.97,0.03,25.1,6.68,18.42,2,52.2,44.84
bern,0.17,swp,0.0,36.44,12.82,0.04,24.26,5.46,18.8,3,50.24,47.48
bern,0.17,swp,0.0,36.56,14.12,0.04,24.26,6.79,17.47,2,47.9,47.71
bern,0.17,swp,0.0,32.84,13.86,0.03,26.14,6.58,19.56,10,51.53,41.74
bern,0.17,swp,0.0,32.14,12.63,0.03,26.46,5.32,21.14,4,44.15,40.72
bern,0.17,swp,0.0,32.08,14.3,0.03,26.51,6.98,19.53,4,42.24,40.64
bern,0.17,swp,0.0,33.94,13.85,0.03,25.68,6.53,19.15,2,43.03,42.97
bern,0.17,swp,0.0,37.56,14.05,0.04,24.23,6.73,17.5,4,44.52,47.36
bern,0.17,swp,0.0,28.35,15.69,0.03,28.32,8.38,19.94,22,42.19,35.16
bern,0.17,swp,0.0,33.86,14.63,0.03,25.6,7.31,18.29,3,40.47,43.42
bern,0.17,swp,0.0,38.09,14.03,0.04,23.64,6.72,16.92,1,37.68,49.19
bern,0.17,swp,0.0,39.34,13.35,0.04,23.16,6.0,17.16,4,37.12,50.36
bern,0.17,swp,0.0,29.98,14.44,0.03,27.56,7.11,20.45,10,38.84,37.14
bern,0.17,swp,0.0,31.04,14.78,0.03,27.11,7.44,19.67,4,38.54,38.69
bern,0.17,swp,0.0,32.43,13.54,0.03,26.27,6.15,20.12,2,39.29,40.98
bern,0.17,swp,0.0,27.63,15.29,0.03,28.66,7.92,20.74,7,42.36,33.84
bern,0.17,swp,0.0,30.67,14.35,0.03,27.2,7.01,20.19,2,46.33,38.4
bern,0.17,swp,0.0,28.22,15.74,0.03,28.18,8.42,19.76,6,43.1,35.51
bern,0.17,swp,0.0,36.17,14.18,0.04,24.24,6.84,17.4,0,41.44,47.29
bern,0.17,swp,0.0,32.77,14.16,0.03,26.03,6.85,19.18,4,40.75,42.28
bern,0.17,swp,0.0,33.52,14.26,0.03,25.57,6.96,18.61,3,42.84,43.49
bern,0.17,swp,0.0,34.85,14.66,0.03,25.04,7.3,17.74,3,41.15,45.54
bern,0.17,swp,0.0,31.23,13.33,0.03,26.76,6.05,20.71,8,44.01,39.84
bern,0.17,swp,0.0,32.17,14.6,0.03,26.33,7.25,19.08,3,43.66,41.2
bern,0.17,swp,0.0,28.17,15.67,0.03,28.3,8.34,19.96,17,46.32,35.28
bern,0.17,swp,0.0,26.91,15.47,0.03,28.85,8.22,20.63,11,39.39,33.53
bern,0.17,swp,0.0,34.77,13.86,0.03,24.85,6.56,18.29,0,45.65,45.53
bern,0.17,swp,0.0,40.2,14.14,0.04,22.18,6.8,15.38,1,40.06,53.6
bern,0.17,swp,0.0,35.44,13.5,0.04,24.67,6.16,18.51,4,41.3,46.24
bern,0.17,swp,0.0,36.33,14.07,0.04,24.27,6.72,17.55,3,38.28,47.64
