city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.15,swp,0.0,37.9,14.25,0.04,25.2,6.54,18.66,2,44.38,44.27
bern,0.15,swp,0.0,44.95,13.51,0.04,22.1,5.76,16.34,1,42.48,53.57
bern,0.15,swp,0.0,37.08,14.28,0.04,25.64,6.58,19.06,3,47.21,43.93
bern,0.15,swp,0.0,27.84,14.24,0.03,28.38,6.55,21.83,19,48.01,35.01
bern,0.15,swp,0.0,30.3,12.8,0.03,27.2,5.08,22.12,3,43.84,38.39
bern,0.15,swp,0.0,28.81,14.46,0.03,27.94,6.77,21.17,4,50.23,36.12
bern,0.15,swp,0.0,28.68,14.29,0.03,28.09,6.56,21.53,4,48.62,35.76
bern,0.15,swp,0.0,29.41,14.14,0.03,27.74,6.45,21.29,2,46.27,36.94
bern,0.15,swp,0.0,33.89,14.3,0.03,25.53,6.61,18.92,3,44.93,43.64
bern,0.15,swp,0.0,33.41,14.47,0.03,25.84,6.78,19.06,3,47.23,42.72
bern,0.15,swp,0.0,32.67,12.8,0.03,26.17,5.12,21.05,4,44.74,41.84
bern,0.15,swp,0.0,30.2,14.59,0.03,27.32,6.88,20.44,4,47.35,38.23
bern,0.15,swp,0.0,36.37,13.93,0.04,24.27,6.22,18.05,1,48.76,47.35
bern,0.15,swp,0.0,28.78,15.95,0.03,28.03,8.22,19.81,12,53.68,35.96
bern,0.15,swp,0.0,29.41,14.21,0.03,27.56,6.52,21.04,3,53.3,37.39
bern,0.15,swp,0.0,32.07,12.48,0.03,26.26,4.76,21.5,1,50.36,41.3
bern,0.15,swp,0.0,29.1,14.14,0.03,27.76,6.45,21.31,3,51.17,36.9
bern,0.15,swp,0.0,32.04,14.34,0.03,26.34,6.58,19.76,3,51.15,40.96
bern,0.15,swp,0.0,28.83,16.06,0.03,27.94,8.36,19.58,9,51.66,36.38
bern,0.15,swp,0.0,28.53,14.63,0.03,27.97,6.85,21.12,3,51.32,36.26
bern,0.15,swp,0.0,29.96,14.2,0.03,27.25,6.44,20.81,1,46.86,38.34
bern,0.15,swp,0.0,37.8,14.76,0.04,23.41,7.05,16.36,0,53.1,49.84
bern,0.15,swp,0.0,29.95,14.11,0.03,27.21,6.38,20.83,10,51.08,38.52
bern,0.15,swp,0.0,29.63,14.49,0.03,27.43,6.75,20.68,2,49.3,37.82
bern,0.15,swp,0.0,33.7,13.6,0.03,25.45,5.86,19.59,5,48.05,43.82
bern,0.15,swp,0.0,39.7,12.53,0.04,22.67,4.73,17.94,1,47.22,51.84
bern,0.15,swp,0.0,36.37,13.78,0.04,24.39,6.03,18.36,2,46.25,47.1
bern,0.15,swp,0.0,37.51,14.63,0.04,23.92,6.92,17.0,6,48.27,48.71
bern,0.15,swp,0.0,37.1,14.86,0.04,24.25,7.13,17.12,10,50.43,47.58
bern,0.15,swp,0.0,34.86,13.86,0.03,25.37,6.15,19.22,5,52.45,43.76
bern,0.15,swp,0.0,35.95,14.6,0.04,24.94,6.91,18.03,5,53.34,44.68
bern,0.15,swp,0.0,30.48,14.28,0.03,27.37,6.55,20.82,6,53.27,37.6
bern,0.15,swp,0.0,35.03,13.68,0.04,25.39,6.02,19.37,3,49.05,43.33
bern,0.15,swp,0.0,36.72,13.29,0.04,24.79,5.58,19.21,3,50.32,45.13
bern,0.15,swp,0.0,27.15,14.76,0.03,28.87,7.04,21.83,9,49.55,33.37
bern,0.15,swp,0.0,25.83,14.79,0.03,29.3,7.11,22.19,7,49.88,32.14
bern,0.15,swp,0.0,33.64,13.79,0.03,25.31,6.11,19.2,0,46.76,44.14
bern,0.15,swp,0.0,41.53,13.03,0.04,21.39,5.31,16.08,0,50.66,55.78
bern,0.15,swp,0.0,31.32,14.5,0.03,26.57,6.82,19.75,3,47.76,40.51
bern,0.15,swp,0.0,35.16,14.86,0.04,24.63,7.11,17.52,1,39.81,46.56
bern,0.15,swp,0.0,36.24,14.62,0.04,24.23,6.87,17.36,5,39.08,47.46
bern,0.15,swp,0.0,36.18,13.21,0.04,24.5,5.48,19.02,3,35.44,47.32
