city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.15,wsp,1.26,725.15,10.57,0.73,16.42,2.86,13.56,28,45.13,74.78
bern,0.15,wsp,5.04,868.62,10.54,0.87,15.14,2.79,12.35,1,39.7,81.62
bern,0.15,wsp,5.04,1025.91,10.31,1.03,13.89,2.59,11.3,1,43.57,88.85
bern,0.15,wsp,5.04,1161.57,10.55,1.16,13.35,2.86,10.49,14,42.79,93.67
bern,0.15,wsp,7.56,1319.63,10.41,1.32,12.78,2.71,10.07,6,44.11,99.71
bern,0.15,wsp,5.04,411.38,10.75,0.41,20.32,3.07,17.25,65,49.67,60.35
bern,0.15,wsp,0.0,509.73,10.23,0.51,18.36,2.49,15.87,0,47.21,67.78
bern,0.15,wsp,1.26,621.09,10.17,0.62,16.27,2.45,13.82,0,48.17,76.24
bern,0.15,wsp,2.52,736.91,9.96,0.74,14.24,2.26,11.98,0,48.06,84.21
bern,0.15,wsp,5.04,855.17,10.31,0.86,13.56,2.63,10.93,0,38.69,91.12
bern,0.15,wsp,3.78,983.42,10.06,0.98,11.28,2.39,8.89,0,45.07,96.58
bern,0.15,wsp,6.3,1105.79,10.46,1.11,14.36,2.78,11.58,7,43.57,82.28
bern,0.15,wsp,1.26,624.36,10.57,0.62,16.61,2.95,13.66,25,49.34,72.96
bern,0.15,wsp,5.04,746.57,10.64,0.75,14.79,3.0,11.79,4,51.16,81.31
bern,0.15,wsp,5.04,886.77,10.19,0.89,13.7,2.51,11.19,1,49.02,89.51
bern,0.15,wsp,3.78,1036.5,10.05,1.04,11.78,2.42,9.36,0,46.95,96.29
bern,0.15,wsp,6.3,1196.83,10.13,1.2,13.2,2.52,10.68,0,50.42,90.2
bern,0.15,wsp,5.04,1372.62,10.52,1.37,12.54,2.87,9.67,0,50.88,97.77
bern,0.15,wsp,3.78,1426.02,9.97,1.43,12.18,2.32,9.86,7,48.09,100.28
bern,0.15,wsp,11.34,1600.9,10.57,1.6,11.33,2.89,8.44,3,46.39,108.14
bern,0.15,wsp,5.04,659.3,10.61,0.66,15.89,2.97,12.92,42,51.71,75.66
bern,0.15,wsp,5.04,798.21,10.26,0.8,13.95,2.58,11.37,0,45.01,84.14
bern,0.15,wsp,5.04,920.74,10.49,0.92,13.72,2.85,10.87,7,44.96,86.75
bern,0.15,wsp,5.04,1076.28,10.17,1.08,13.13,2.48,10.65,0,48.0,90.65
bern,0.15,wsp,5.04,1247.24,10.24,1.25,12.72,2.57,10.15,0,43.7,95.82
bern,0.15,wsp,8.82,1417.2,10.47,1.42,11.82,2.8,9.02,2,45.78,102.14
