city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.13,wsp,17.08,1703.41,10.39,1.7,11.08,2.31,8.77,0,54.07,113.75
geneva,0.13,wsp,12.2,1881.4,10.24,1.88,10.64,2.16,8.48,0,55.71,119.39
geneva,0.13,wsp,12.2,2054.08,10.25,2.05,10.08,2.22,7.86,0,55.2,125.1
geneva,0.13,wsp,17.08,2216.41,10.62,2.22,9.8,2.56,7.24,0,55.84,129.9
geneva,0.13,wsp,21.96,2366.06,11.06,2.37,9.32,2.92,6.4,0,108.52,135.79
geneva,0.13,wsp,29.28,2547.69,10.74,2.55,8.53,2.59,5.94,0,128.44,143.24
geneva,0.13,wsp,24.4,2718.88,10.85,2.72,8.19,2.68,5.51,0,129.03,149.52
geneva,0.13,wsp,19.52,2873.96,10.8,2.87,7.85,2.65,5.2,0,129.86,154.78
geneva,0.13,wsp,34.16,3003.02,11.09,3.0,7.61,2.98,4.63,0,133.07,158.37
geneva,0.13,wsp,29.28,3158.82,11.15,3.16,7.34,3.04,4.3,0,127.56,163.17
geneva,0.13,wsp,41.48,3335.39,10.99,3.34,6.74,2.91,3.83,0,121.12,170.11
geneva,0.13,wsp,43.92,3456.63,11.34,3.46,6.29,3.22,3.07,0,134.26,174.64
geneva,0.13,wsp,46.36,3571.83,11.15,3.57,5.94,3.11,2.83,0,124.34,179.09
geneva,0.13,wsp,41.48,3574.73,11.65,3.57,6.07,3.57,2.5,0,123.15,178.57
geneva,0.13,wsp,41.48,3713.38,10.55,3.71,5.76,2.44,3.32,0,131.04,184.47
geneva,0.13,wsp,31.72,3826.34,11.05,3.83,5.66,3.02,2.64,0,129.54,188.93
geneva,0.13,wsp,39.04,3831.22,11.43,3.83,5.64,3.42,2.22,0,127.72,189.44
geneva,0.13,wsp,56.12,3915.85,11.24,3.92,5.4,3.17,2.23,0,119.96,193.03
geneva,0.13,wsp,29.28,4001.36,10.66,4.0,5.16,2.62,2.54,0,127.99,197.17
geneva,0.13,wsp,51.24,4003.28,11.34,4.0,5.15,3.27,1.88,0,136.55,197.2
geneva,0.13,wsp,34.16,4040.03,11.21,4.04,5.05,3.1,1.95,0,128.68,199.08
geneva,0.13,wsp,46.36,3867.03,11.82,3.87,5.54,3.73,1.81,0,128.77,191.13
geneva,0.13,wsp,36.6,3908.57,11.29,3.91,5.42,3.17,2.25,0,131.67,192.79
geneva,0.13,wsp,43.92,3973.68,11.34,3.97,5.24,3.19,2.05,0,124.02,195.78
geneva,0.13,wsp,43.92,3927.96,11.65,3.93,5.37,3.51,1.86,0,131.8,193.5
