city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.13,flatwise,2.44,1235.58,12.73,1.24,13.3,4.62,8.68,3,3.68,95.7
geneva,0.13,flatwise,9.76,435.96,13.16,0.44,20.03,5.06,14.97,28,5.83,62.07
geneva,0.13,flatwise,2.44,476.58,12.97,0.48,19.03,4.89,14.14,1,5.6,65.73
geneva,0.13,flatwise,2.44,483.04,12.56,0.48,18.61,4.52,14.09,2,4.39,67.65
geneva,0.13,flatwise,2.44,472.88,12.54,0.47,18.65,4.43,14.22,3,5.53,66.79
geneva,0.13,flatwise,0.0,561.52,12.53,0.56,16.96,4.53,12.43,1,5.07,73.63
geneva,0.13,flatwise,0.0,524.61,12.37,0.52,17.78,4.33,13.45,2,4.31,70.31
geneva,0.13,flatwise,0.0,593.28,12.87,0.59,16.41,4.85,11.56,2,4.12,75.66
geneva,0.13,flatwise,0.0,663.96,12.25,0.66,15.4,4.13,11.27,2,4.79,79.87
geneva,0.13,flatwise,0.0,703.62,13.27,0.7,14.68,5.2,9.48,1,6.66,82.66
geneva,0.13,flatwise,2.44,736.09,12.13,0.74,14.65,4.03,10.62,2,5.09,82.88
geneva,0.13,flatwise,0.0,236.57,13.06,0.24,22.43,4.93,17.5,17,5.73,52.06
geneva,0.13,flatwise,0.0,253.73,12.78,0.25,21.3,4.62,16.68,3,5.32,55.74
geneva,0.13,flatwise,0.0,264.97,12.69,0.26,20.86,4.56,16.3,1,4.56,57.05
geneva,0.13,flatwise,0.0,301.38,12.5,0.3,19.42,4.43,14.99,1,10.14,61.69
geneva,0.13,flatwise,0.0,360.62,13.05,0.36,17.38,4.94,12.44,1,12.76,68.26
geneva,0.13,flatwise,0.0,275.39,12.85,0.28,20.2,4.73,15.47,5,12.56,59.09
geneva,0.13,flatwise,0.0,343.42,12.86,0.34,17.71,4.77,12.94,0,12.56,67.42
geneva,0.13,flatwise,2.44,365.25,13.04,0.37,17.15,4.92,12.23,1,11.68,69.19
geneva,0.13,flatwise,2.44,403.99,12.52,0.4,16.78,4.44,12.34,3,11.34,69.7
geneva,0.13,flatwise,0.0,466.2,13.2,0.47,15.8,5.04,10.76,2,12.99,73.16
geneva,0.13,flatwise,2.44,503.95,12.94,0.5,15.4,4.8,10.6,2,13.38,74.8
geneva,0.13,flatwise,2.44,525.43,12.47,0.53,15.32,4.38,10.94,2,11.52,74.57
geneva,0.13,flatwise,0.0,545.91,12.68,0.55,15.21,4.58,10.63,2,11.67,74.73
geneva,0.13,flatwise,0.0,558.53,12.71,0.56,15.32,4.58,10.74,2,12.08,74.89
geneva,0.13,flatwise,0.0,632.74,12.83,0.63,14.54,4.73,9.81,1,12.14,78.32
geneva,0.13,flatwise,0.0,635.43,13.61,0.64,14.99,5.48,9.51,3,12.99,76.71
geneva,0.13,flatwise,2.44,698.35,12.81,0.7,14.49,4.71,9.78,1,11.37,79.1
geneva,0.13,flatwise,0.0,694.88,12.09,0.69,14.63,3.98,10.65,2,10.12,78.57
geneva,0.13,flatwise,2.44,695.4,12.66,0.7,14.66,4.58,10.08,3,10.49,78.79
geneva,0.13,flatwise,2.44,672.46,12.59,0.67,14.67,4.53,10.14,5,12.3,78.29
geneva,0.13,flatwise,2.44,690.48,12.59,0.69,14.6,4.44,10.16,2,11.39,78.97
geneva,0.13,flatwise,0.0,762.39,12.51,0.76,14.17,4.36,9.81,2,12.32,81.31
