city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.14,wsp,2.48,717.19,11.06,0.72,15.57,3.36,12.21,28,38.4,77.23
bern,0.14,wsp,3.72,746.93,10.8,0.75,15.41,3.03,12.38,15,41.2,78.27
bern,0.14,wsp,4.96,873.0,10.82,0.87,14.34,3.11,11.23,9,35.89,84.08
bern,0.14,wsp,0.0,636.1,10.86,0.64,16.79,3.12,13.67,27,43.76,72.53
bern,0.14,wsp,1.24,511.06,11.01,0.51,17.69,3.33,14.36,15,41.07,68.38
bern,0.14,wsp,3.72,558.55,11.1,0.56,16.92,3.37,13.55,4,41.54,71.6
bern,0.14,wsp,1.24,558.18,10.71,0.56,16.9,3.04,13.86,3,38.85,71.11
bern,0.14,wsp,2.48,598.03,10.84,0.6,16.64,3.12,13.52,4,42.27,72.56
bern,0.14,wsp,6.2,717.48,11.03,0.72,15.32,3.4,11.92,6,34.55,78.87
bern,0.14,wsp,3.72,769.07,10.64,0.77,14.87,2.95,11.92,12,39.25,81.34
bern,0.14,wsp,7.44,611.59,11.28,0.61,18.01,3.63,14.38,35,37.61,70.03
bern,0.14,wsp,0.0,342.02,10.64,0.34,20.45,2.96,17.49,10,35.55,58.77
bern,0.14,wsp,1.24,385.79,10.61,0.39,19.31,2.88,16.43,2,34.65,62.9
bern,0.14,wsp,2.48,417.26,11.26,0.42,18.67,3.54,15.13,11,33.93,65.3
bern,0.14,wsp,0.0,377.54,10.67,0.38,19.45,2.99,16.46,4,27.81,62.21
bern,0.14,wsp,0.0,423.0,10.26,0.42,18.33,2.57,15.76,1,31.54,66.46
bern,0.14,wsp,2.48,452.21,10.82,0.45,17.91,3.14,14.77,3,28.81,68.57
bern,0.14,wsp,0.0,358.71,10.89,0.36,19.94,3.2,16.74,7,33.57,60.79
bern,0.14,wsp,0.0,335.95,10.66,0.34,20.06,2.99,17.07,2,34.36,60.13
bern,0.14,wsp,0.0,320.87,10.79,0.32,20.3,3.12,17.18,3,33.28,58.88
bern,0.14,wsp,2.48,394.92,10.78,0.39,18.19,3.13,15.06,1,40.21,66.16
bern,0.14,wsp,2.48,429.54,10.48,0.43,17.58,2.82,14.76,5,37.58,69.01
bern,0.14,wsp,0.0,439.12,11.18,0.44,17.15,3.51,13.64,7,38.59,70.46
bern,0.14,wsp,2.48,504.18,10.92,0.5,15.71,3.28,12.43,6,40.59,76.21
bern,0.14,wsp,2.48,494.78,11.07,0.49,16.31,3.44,12.87,8,39.03,73.73
bern,0.14,wsp,1.24,452.37,10.61,0.45,17.03,2.89,14.14,5,33.83,70.85
bern,0.14,wsp,2.48,472.15,11.07,0.47,16.58,3.42,13.16,6,36.77,72.17
bern,0.14,wsp,2.48,453.78,10.75,0.45,17.12,3.06,14.06,4,34.96,70.1
bern,0.14,wsp,0.0,318.65,10.89,0.32,19.76,3.2,16.56,6,32.81,60.35
bern,0.14,wsp,0.0,199.15,10.44,0.2,22.27,2.74,19.53,4,31.22,51.54
bern,0.14,wsp,0.0,255.28,10.45,0.26,19.68,2.76,16.92,0,30.21,60.02
bern,0.14,wsp,0.0,188.52,10.76,0.19,22.03,3.06,18.97,4,29.42,52.47
bern,0.14,wsp,0.0,224.8,11.05,0.22,20.46,3.35,17.11,1,24.66,57.0
bern,0.14,wsp,0.0,234.23,10.84,0.23,20.12,3.2,16.92,2,27.99,58.42
bern,0.14,wsp,0.0,111.8,11.24,0.11,24.63,3.58,21.05,8,38.94,44.55
bern,0.14,wsp,0.0,67.1,11.15,0.07,26.09,3.51,22.58,5,36.31,40.89
