city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.09,wsp,20.7,1315.5,14.12,1.32,12.12,6.37,5.75,1,45.61,98.97
geneva,0.09,wsp,20.7,1368.99,14.14,1.37,11.59,6.32,5.27,0,44.54,100.58
geneva,0.09,wsp,23.0,1454.3,14.0,1.45,11.28,6.22,5.06,0,46.68,102.18
geneva,0.09,wsp,20.7,1520.81,14.09,1.52,11.24,6.31,4.93,0,46.31,103.3
geneva,0.09,wsp,27.6,1536.58,14.35,1.54,11.12,6.61,4.51,0,46.32,104.16
geneva,0.09,wsp,29.9,1632.43,14.09,1.63,10.35,6.37,3.98,0,90.11,108.26
geneva,0.09,wsp,0.0,90.67,13.9,0.09,28.12,6.18,21.94,182,150.23,35.46
geneva,0.09,wsp,0.0,120.79,13.07,0.12,24.45,5.35,19.1,0,111.73,46.78
geneva,0.09,wsp,2.3,149.83,12.78,0.15,20.8,5.03,15.77,0,112.53,58.1
geneva,0.09,wsp,0.0,180.83,12.79,0.18,17.18,5.0,12.18,0,115.38,69.39
geneva,0.09,wsp,0.0,207.17,13.23,0.21,17.14,5.44,11.7,0,107.4,80.22
geneva,0.09,wsp,0.0,235.2,12.08,0.24,10.6,4.22,6.38,0,102.33,90.35
geneva,0.09,wsp,0.0,264.54,13.03,0.26,18.52,5.25,13.27,0,110.85,42.48
geneva,0.09,wsp,2.3,323.79,13.03,0.32,17.0,5.24,11.76,0,116.31,51.81
geneva,0.09,wsp,4.6,386.97,13.12,0.39,15.22,5.34,9.88,0,106.41,62.68
geneva,0.09,wsp,2.3,443.06,13.29,0.44,13.47,5.52,7.95,0,103.86,73.39
geneva,0.09,wsp,2.3,498.13,13.2,0.5,11.78,5.45,6.33,0,110.25,83.83
geneva,0.09,wsp,4.6,553.06,13.19,0.55,10.16,5.39,4.77,0,111.12,93.93
geneva,0.09,wsp,4.6,580.49,13.06,0.58,17.7,5.28,12.42,0,109.12,71.84
geneva,0.09,wsp,4.6,891.47,12.61,0.89,15.67,4.79,10.88,0,104.9,80.69
geneva,0.09,wsp,16.1,1023.81,15.55,1.02,14.45,7.75,6.7,5,108.21,84.7
geneva,0.09,wsp,16.1,1297.78,13.92,1.3,12.01,6.11,5.9,0,104.35,94.61
geneva,0.09,wsp,29.9,1452.73,14.61,1.45,10.42,6.8,3.62,0,116.78,100.6
geneva,0.09,wsp,16.1,1607.33,13.11,1.61,9.16,5.38,3.78,0,110.29,105.86
geneva,0.09,wsp,29.9,1534.84,15.39,1.53,10.69,7.62,3.07,0,111.1,101.67
geneva,0.09,wsp,27.6,1592.22,14.67,1.59,10.39,6.89,3.5,0,112.37,103.84
geneva,0.09,wsp,34.5,1729.19,14.42,1.73,9.87,6.61,3.26,0,109.7,107.76
geneva,0.09,wsp,32.2,1624.0,15.62,1.62,10.49,7.87,2.62,0,109.92,104.96
geneva,0.09,wsp,23.0,1457.82,14.59,1.46,11.9,6.77,5.13,24,123.18,98.6
