city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.16,flatwise,2.62,1703.41,12.65,1.7,11.08,4.72,6.36,0,8.14,113.75
bern,0.16,flatwise,7.86,1881.4,12.17,1.88,10.64,4.29,6.35,0,7.7,119.39
bern,0.16,flatwise,14.41,1924.41,12.88,1.92,10.65,4.95,5.7,7,10.1,120.0
bern,0.16,flatwise,7.86,2097.69,12.21,2.1,10.22,4.25,5.97,0,6.36,125.61
bern,0.16,flatwise,18.34,2228.07,12.64,2.23,9.8,4.75,5.05,0,8.92,130.89
bern,0.16,flatwise,10.48,2272.81,12.46,2.27,9.51,4.53,4.98,2,9.92,133.35
bern,0.16,flatwise,13.1,2311.09,12.43,2.31,9.63,4.51,5.12,1,10.84,134.56
bern,0.16,flatwise,15.72,2406.83,12.46,2.41,9.29,4.52,4.77,0,9.63,138.09
bern,0.16,flatwise,14.41,2365.27,12.46,2.37,9.73,4.5,5.23,8,9.73,135.65
bern,0.16,flatwise,15.72,2461.09,12.4,2.46,9.44,4.41,5.03,2,9.84,138.91
bern,0.16,flatwise,11.79,2366.64,12.29,2.37,9.88,4.28,5.6,6,9.72,134.97
bern,0.16,flatwise,14.41,2516.8,12.18,2.52,9.09,4.23,4.86,0,7.98,141.33
bern,0.16,flatwise,20.96,2381.84,12.6,2.38,9.73,4.64,5.09,4,10.86,136.06
bern,0.16,flatwise,11.79,2298.99,12.3,2.3,10.27,4.37,5.9,8,9.14,132.93
bern,0.16,flatwise,10.48,2347.5,12.26,2.35,9.94,4.3,5.64,2,8.5,135.84
bern,0.16,flatwise,13.1,2171.88,12.21,2.17,11.05,4.28,6.77,13,9.69,128.66
bern,0.16,flatwise,10.48,2296.33,12.17,2.3,10.37,4.24,6.13,0,9.65,134.42
bern,0.16,flatwise,14.41,2423.25,11.89,2.42,9.48,3.95,5.53,0,8.07,140.8
bern,0.16,flatwise,11.79,2504.87,12.07,2.5,9.03,4.12,4.91,0,8.83,143.71
bern,0.16,flatwise,20.96,2613.89,12.23,2.61,8.98,4.34,4.64,0,10.43,146.53
bern,0.16,flatwise,20.96,2710.67,12.17,2.71,8.21,4.24,3.97,0,9.44,151.04
bern,0.16,flatwise,18.34,2774.5,12.2,2.77,8.49,4.24,4.25,0,9.08,150.54
bern,0.16,flatwise,20.96,2880.92,11.99,2.88,8.03,3.99,4.04,0,9.58,155.15
bern,0.16,flatwise,13.1,2793.97,12.21,2.79,8.26,4.19,4.07,6,11.02,152.7
bern,0.16,flatwise,18.34,2905.84,11.88,2.91,7.87,3.86,4.01,0,7.72,157.12
bern,0.16,flatwise,18.34,2431.2,12.62,2.43,11.32,4.64,6.68,17,16.6,136.2
bern,0.16,flatwise,15.72,2497.08,12.32,2.5,10.4,4.33,6.07,0,10.08,140.59
bern,0.16,flatwise,17.03,2463.08,12.39,2.46,10.29,4.39,5.9,3,10.59,139.87
bern,0.16,flatwise,18.34,2574.77,11.9,2.57,9.2,3.91,5.29,0,8.26,146.0
bern,0.16,flatwise,13.1,2673.08,12.32,2.67,8.77,4.34,4.43,0,8.38,151.05
bern,0.16,flatwise,14.41,2312.99,12.6,2.31,9.8,4.64,5.16,8,13.54,137.52
bern,0.16,flatwise,10.48,2263.63,12.17,2.26,10.8,4.3,6.5,1,8.54,130.82
bern,0.16,flatwise,10.48,2361.11,12.42,2.36,10.13,4.48,5.65,0,8.85,135.71
bern,0.16,flatwise,14.41,2282.14,12.3,2.28,10.31,4.37,5.94,1,8.78,133.71
bern,0.16,flatwise,11.79,2378.97,11.9,2.38,9.4,4.02,5.38,0,7.1,140.16
bern,0.16,flatwise,19.65,2468.43,12.39,2.47,8.71,4.42,4.29,0,10.07,144.63
bern,0.16,flatwise,18.34,2533.18,12.16,2.53,8.55,4.26,4.29,0,9.24,145.9
bern,0.16,flatwise,11.79,2242.25,12.29,2.24,10.8,4.34,6.46,7,10.84,131.58
bern,0.16,flatwise,6.55,2363.56,11.89,2.36,10.13,3.92,6.21,0,7.73,136.45
bern,0.16,flatwise,17.03,2222.94,12.31,2.22,10.35,4.36,5.99,4,9.99,131.74
bern,0.16,flatwise,7.86,2267.43,12.26,2.27,9.62,4.33,5.29,1,10.21,134.65
bern,0.16,flatwise,19.65,2396.46,11.82,2.4,9.02,3.95,5.07,0,8.7,139.53
bern,0.16,flatwise,11.79,2182.0,12.38,2.18,10.09,4.51,5.58,6,12.54,130.23
bern,0.16,flatwise,18.34,2325.8,12.33,2.33,10.1,4.45,5.65,0,9.77,133.44
bern,0.16,flatwise,18.34,2468.64,12.28,2.47,9.38,4.4,4.98,0,9.73,139.6
bern,0.16,flatwise,20.96,2610.28,12.25,2.61,8.76,4.38,4.38,0,9.53,145.04
bern,0.16,flatwise,9.17,2753.6,11.08,2.75,8.19,3.19,5.0,0,6.06,151.12
bern,0.16,flatwise,20.96,2882.64,11.89,2.88,7.56,4.01,3.55,0,7.75,156.24
bern,0.16,flatwise,22.27,2988.41,11.93,2.99,7.78,4.05,3.73,0,7.15,158.51
bern,0.16,flatwise,15.72,2567.09,12.32,2.57,10.0,4.44,5.56,12,15.64,142.5
bern,0.16,flatwise,14.41,2606.99,12.17,2.61,9.44,4.33,5.11,1,9.57,145.32
bern,0.16,flatwise,14.41,2483.67,12.26,2.48,9.65,4.36,5.29,3,8.93,141.58
bern,0.16,flatwise,20.96,2595.8,11.91,2.6,8.99,4.03,4.96,0,6.52,146.44
bern,0.16,flatwise,20.96,2708.44,12.15,2.71,8.37,4.28,4.09,0,6.6,151.9
bern,0.16,flatwise,13.1,2265.98,12.44,2.27,10.6,4.55,6.05,9,10.07,133.87
bern,0.16,flatwise,11.79,2364.99,12.15,2.36,10.29,4.28,6.01,0,7.17,135.92
bern,0.16,flatwise,14.41,2460.95,12.2,2.46,9.46,4.28,5.18,0,8.17,140.65
bern,0.16,flatwise,11.79,2551.75,12.0,2.55,8.98,4.07,4.91,0,7.41,144.24
bern,0.16,flatwise,11.79,2462.45,12.3,2.46,9.29,4.4,4.89,1,10.48,141.4
bern,0.16,flatwise,10.48,2568.06,12.19,2.57,8.52,4.27,4.25,0,8.14,146.29
bern,0.16,flatwise,17.03,2673.95,12.06,2.67,8.71,4.16,4.55,0,6.87,147.87
bern,0.16,flatwise,15.72,2522.49,12.21,2.52,9.5,4.32,5.18,5,10.11,142.34
bern,0.16,flatwise,13.1,2400.91,12.22,2.4,9.81,4.26,5.55,5,9.52,138.43
bern,0.16,flatwise,15.72,2524.34,11.83,2.52,9.13,3.95,5.18,0,6.74,143.59
bern,0.16,flatwise,18.34,2636.1,11.93,2.64,8.68,4.03,4.65,0,7.65,147.31
bern,0.16,flatwise,15.72,2756.61,11.3,2.76,8.05,3.36,4.69,0,6.6,152.61
bern,0.16,flatwise,18.34,2488.69,12.11,2.49,9.51,4.2,5.31,6,10.02,141.16
bern,0.16,flatwise,11.79,2463.79,12.2,2.46,9.64,4.25,5.39,3,8.82,139.49
bern,0.16,flatwise,10.48,2589.04,11.5,2.59,9.06,3.62,5.44,0,6.13,144.14
bern,0.16,flatwise,10.48,2704.88,11.31,2.7,8.46,3.43,5.03,0,6.45,149.17
bern,0.16,flatwise,22.27,2824.48,12.27,2.82,8.1,4.37,3.73,0,10.08,153.84
bern,0.16,flatwise,20.96,2935.14,12.29,2.94,7.43,4.34,3.09,0,8.97,158.56
bern,0.16,flatwise,18.34,2781.58,12.13,2.78,8.76,4.24,4.52,6,8.88,150.92
bern,0.16,flatwise,10.48,2888.9,10.99,2.89,8.36,3.08,5.28,0,4.74,155.2
bern,0.16,flatwise,10.48,2960.73,11.76,2.96,8.16,3.9,4.26,0,7.06,157.96
bern,0.16,flatwise,10.48,3058.19,10.95,3.06,7.6,3.07,4.53,0,5.11,162.49
bern,0.16,flatwise,26.2,3061.28,12.08,3.06,7.51,4.16,3.35,0,8.03,162.94
bern,0.16,flatwise,18.34,2940.37,12.02,2.94,7.74,4.11,3.63,1,9.44,158.73
bern,0.16,flatwise,18.34,2473.38,12.31,2.47,10.01,4.41,5.6,5,12.05,139.79
bern,0.16,flatwise,7.86,2582.52,11.23,2.58,9.35,3.3,6.05,0,6.15,144.33
bern,0.16,flatwise,22.27,2424.08,12.5,2.42,9.96,4.57,5.39,2,10.33,138.65
bern,0.16,flatwise,13.1,2540.54,12.25,2.54,9.16,4.31,4.85,0,7.07,144.06
bern,0.16,flatwise,13.1,2510.22,12.23,2.51,9.13,4.32,4.81,2,8.15,143.35
bern,0.16,flatwise,17.03,2313.75,12.19,2.31,9.77,4.23,5.54,5,8.71,135.78
bern,0.16,flatwise,14.41,2126.1,12.58,2.13,10.65,4.62,6.03,4,10.48,127.96
