city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.11,flatwise,7.17,227.58,14.06,0.23,23.31,6.95,16.36,24,11.21,49.98
geneva,0.11,flatwise,2.39,166.99,12.7,0.17,24.24,5.56,18.68,6,6.9,46.85
geneva,0.11,flatwise,0.0,158.44,12.83,0.16,24.02,5.72,18.3,3,7.05,47.53
geneva,0.11,flatwise,0.0,179.93,12.92,0.18,22.43,5.84,16.59,1,7.38,52.41
geneva,0.11,flatwise,0.0,168.15,12.79,0.17,22.9,5.69,17.21,2,7.25,50.84
geneva,0.11,flatwise,0.0,87.11,13.66,0.09,26.22,6.55,19.67,8,9.89,40.36
geneva,0.11,flatwise,0.0,105.25,13.06,0.11,23.38,5.99,17.39,2,7.7,49.18
geneva,0.11,flatwise,0.0,128.72,13.0,0.13,20.68,5.88,14.8,1,7.1,57.67
geneva,0.11,flatwise,0.0,128.71,13.19,0.13,21.22,6.12,15.1,2,11.58,55.88
geneva,0.11,flatwise,0.0,128.55,12.67,0.13,21.27,5.6,15.67,2,16.14,56.23
geneva,0.11,flatwise,0.0,160.5,12.82,0.16,18.24,5.75,12.49,0,18.44,65.28
geneva,0.11,flatwise,0.0,185.22,11.59,0.19,17.37,4.56,12.81,1,13.21,67.38
geneva,0.11,flatwise,0.0,221.28,12.27,0.22,15.94,5.18,10.76,1,16.25,69.85
geneva,0.11,flatwise,0.0,131.57,13.52,0.13,22.69,6.41,16.28,6,21.53,50.2
geneva,0.11,flatwise,0.0,138.92,12.94,0.14,21.76,5.82,15.94,2,17.29,53.08
geneva,0.11,flatwise,0.0,169.5,12.8,0.17,19.32,5.67,13.65,0,16.73,60.18
geneva,0.11,flatwise,0.0,207.46,12.05,0.21,17.17,4.9,12.27,0,14.11,66.77
geneva,0.11,flatwise,0.0,228.67,13.49,0.23,16.55,6.36,10.19,1,19.68,68.72
geneva,0.11,flatwise,0.0,250.24,13.04,0.25,16.04,5.93,10.11,2,19.26,70.52
geneva,0.11,flatwise,2.39,292.72,12.34,0.29,15.34,5.31,10.03,1,13.77,70.72
geneva,0.11,flatwise,2.39,297.25,12.37,0.3,15.9,5.28,10.62,3,17.19,67.67
geneva,0.11,flatwise,2.39,368.86,12.74,0.37,15.33,5.67,9.66,0,18.09,68.01
geneva,0.11,flatwise,4.78,359.06,12.47,0.36,16.14,5.45,10.69,5,14.96,67.02
geneva,0.11,flatwise,0.0,374.64,11.76,0.37,16.27,4.75,11.52,4,13.74,67.51
geneva,0.11,flatwise,2.39,419.6,12.74,0.42,15.66,5.76,9.9,3,16.89,69.89
geneva,0.11,flatwise,0.0,288.08,12.73,0.29,17.66,5.79,11.87,7,20.14,63.07
geneva,0.11,flatwise,0.0,299.39,12.04,0.3,17.48,5.03,12.45,2,14.93,63.65
geneva,0.11,flatwise,0.0,321.18,13.22,0.32,16.96,6.21,10.75,2,20.38,65.65
geneva,0.11,flatwise,0.0,231.83,13.26,0.23,19.02,6.23,12.79,4,19.49,59.98
geneva,0.11,flatwise,2.39,291.91,12.65,0.29,17.38,5.68,11.7,0,16.46,64.72
geneva,0.11,flatwise,0.0,311.76,12.76,0.31,17.07,5.74,11.33,2,16.39,66.01
geneva,0.11,flatwise,2.39,387.8,11.81,0.39,16.08,4.75,11.33,0,13.93,69.66
geneva,0.11,flatwise,2.39,383.25,12.38,0.38,16.07,5.26,10.81,3,16.69,69.7
geneva,0.11,flatwise,0.0,378.87,12.65,0.38,16.12,5.61,10.51,3,16.75,69.82
geneva,0.11,flatwise,2.39,355.03,12.73,0.36,16.74,5.67,11.07,2,15.59,67.59
geneva,0.11,flatwise,2.39,411.82,13.63,0.41,16.15,6.59,9.56,7,22.59,69.58
geneva,0.11,flatwise,2.39,271.51,12.81,0.27,19.22,5.68,13.54,7,16.91,60.14
geneva,0.11,flatwise,2.39,283.36,13.15,0.28,18.77,6.02,12.75,2,15.83,61.53
geneva,0.11,flatwise,0.0,265.37,12.96,0.27,19.21,5.85,13.36,3,18.36,60.17
geneva,0.11,flatwise,0.0,326.44,12.78,0.33,17.41,5.67,11.74,1,16.65,65.98
geneva,0.11,flatwise,0.0,300.44,12.9,0.3,18.21,5.8,12.41,3,18.71,63.67
geneva,0.11,flatwise,0.0,210.83,13.23,0.21,20.47,6.18,14.29,6,19.6,56.58
geneva,0.11,flatwise,0.0,221.89,11.97,0.22,20.1,4.86,15.24,3,15.66,57.8
geneva,0.11,flatwise,0.0,142.22,13.18,0.14,22.79,6.14,16.65,5,19.46,49.26
geneva,0.11,flatwise,0.0,148.94,12.81,0.15,22.24,5.74,16.5,3,17.11,51.08
geneva,0.11,flatwise,0.0,184.4,12.81,0.18,19.69,5.72,13.97,1,15.89,59.25
geneva,0.11,flatwise,0.0,227.01,12.73,0.23,17.43,5.65,11.78,0,16.41,66.16
