city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.11,swp,2.39,479.42,22.09,0.48,18.55,14.96,3.59,0,47.88,67.68
geneva,0.11,swp,0.0,507.41,19.82,0.51,17.84,12.68,5.16,0,50.6,70.33
geneva,0.11,swp,0.0,498.12,20.4,0.5,17.67,13.33,4.34,0,50.2,71.27
geneva,0.11,swp,0.0,489.39,20.53,0.49,17.43,13.37,4.06,0,50.52,71.12
geneva,0.11,swp,2.39,468.24,21.01,0.47,18.17,13.92,4.25,0,58.65,66.69
geneva,0.11,swp,0.0,355.32,23.41,0.36,20.45,16.26,4.19,0,114.27,59.44
geneva,0.11,swp,0.0,307.0,22.01,0.31,19.84,14.88,4.96,0,118.32,60.5
geneva,0.11,swp,0.0,330.08,21.29,0.33,18.99,14.1,4.89,0,112.6,63.88
geneva,0.11,swp,0.0,257.43,25.28,0.26,21.7,18.15,3.55,0,122.99,57.76
geneva,0.11,swp,0.0,290.37,18.33,0.29,19.44,11.26,8.18,0,109.69,64.17
geneva,0.11,swp,0.0,259.43,21.73,0.26,19.76,14.55,5.21,0,119.74,59.87
geneva,0.11,swp,0.0,255.0,21.56,0.25,19.17,14.4,4.77,0,112.92,62.09
geneva,0.11,swp,0.0,221.59,22.58,0.22,19.53,15.44,4.09,0,123.33,62.79
geneva,0.11,swp,0.0,222.6,21.32,0.22,18.66,14.18,4.48,0,118.61,65.64
geneva,0.11,swp,0.0,184.61,21.78,0.18,18.85,14.66,4.19,0,122.4,63.81
geneva,0.11,swp,0.0,191.19,21.51,0.19,18.38,14.38,4.0,0,113.69,64.59
geneva,0.11,swp,0.0,179.17,22.82,0.18,19.6,15.77,3.83,0,107.55,59.61
geneva,0.11,swp,0.0,195.48,20.69,0.2,18.85,13.68,5.17,0,112.64,60.94
geneva,0.11,swp,0.0,209.31,20.06,0.21,18.59,12.99,5.6,0,120.73,64.44
geneva,0.11,swp,0.0,194.73,21.65,0.19,18.2,14.61,3.59,0,110.06,63.85
geneva,0.11,swp,0.0,192.73,22.34,0.19,19.9,15.27,4.63,0,108.39,57.62
geneva,0.11,swp,0.0,223.61,19.37,0.22,18.65,12.24,6.41,0,109.37,61.33
geneva,0.11,swp,0.0,220.9,22.68,0.22,19.74,15.59,4.15,0,113.89,58.9
geneva,0.11,swp,0.0,227.11,21.37,0.23,19.14,14.26,4.88,0,119.64,61.76
geneva,0.11,swp,0.0,249.39,20.09,0.25,18.16,12.97,5.19,0,116.02,65.09
geneva,0.11,swp,0.0,247.16,21.68,0.25,18.38,14.54,3.84,0,121.09,64.72
geneva,0.11,swp,0.0,294.52,18.91,0.29,17.39,11.85,5.54,0,111.46,67.48
geneva,0.11,swp,0.0,282.38,22.65,0.28,19.74,15.5,4.24,0,111.27,59.12
