city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.10,wsp,21.33,1564.97,12.45,1.56,11.47,4.83,6.64,0,47.02,107.82
geneva,0.10,wsp,21.33,1697.11,12.41,1.7,11.01,4.77,6.24,0,46.9,111.84
geneva,0.10,wsp,30.81,1852.97,11.96,1.85,10.37,4.33,6.04,0,47.49,116.78
geneva,0.10,wsp,26.07,1933.17,12.64,1.93,10.46,4.98,5.48,0,45.96,117.7
geneva,0.10,wsp,30.81,1757.02,13.74,1.76,11.28,6.11,5.17,2,48.8,111.9
geneva,0.10,wsp,33.18,1872.4,12.82,1.87,10.48,5.24,5.24,0,91.78,116.37
geneva,0.10,wsp,40.29,1935.32,12.96,1.94,9.94,5.3,4.64,0,112.32,118.75
geneva,0.10,wsp,30.81,2103.81,12.38,2.1,9.24,4.74,4.5,0,108.07,124.82
geneva,0.10,wsp,45.03,2049.96,13.54,2.05,9.72,5.92,3.8,0,104.79,121.36
geneva,0.10,wsp,45.03,2149.88,13.06,2.15,9.45,5.43,4.02,0,107.54,123.58
geneva,0.10,wsp,40.29,2276.57,13.13,2.28,9.06,5.56,3.5,0,105.16,126.9
geneva,0.10,wsp,37.92,2417.94,13.02,2.42,8.45,5.36,3.09,0,115.07,132.4
geneva,0.10,wsp,49.77,2480.24,13.23,2.48,8.3,5.59,2.71,0,105.83,134.75
geneva,0.10,wsp,40.29,2379.61,13.86,2.38,8.77,6.21,2.56,0,109.43,131.2
geneva,0.10,wsp,30.81,2537.74,12.89,2.54,8.05,5.31,2.74,0,105.67,137.36
geneva,0.10,wsp,33.18,2606.62,13.1,2.61,7.8,5.5,2.3,0,114.41,139.85
geneva,0.10,wsp,28.44,2289.48,12.37,2.29,10.08,4.76,5.32,24,131.19,127.94
geneva,0.10,wsp,37.92,2379.85,12.84,2.38,9.78,5.22,4.56,0,106.95,131.73
geneva,0.10,wsp,26.07,2480.53,12.61,2.48,9.21,5.01,4.2,0,109.65,136.76
geneva,0.10,wsp,30.81,2455.33,13.06,2.46,9.02,5.44,3.58,0,111.51,136.97
geneva,0.10,wsp,30.81,2340.5,13.47,2.34,9.2,5.86,3.34,0,109.05,133.03
geneva,0.10,wsp,40.29,2374.7,12.97,2.37,8.42,5.4,3.02,0,99.98,134.93
geneva,0.10,wsp,40.29,2474.65,12.42,2.47,8.57,4.92,3.65,0,104.61,135.05
geneva,0.10,wsp,33.18,2102.36,14.23,2.1,10.43,6.66,3.77,2,104.52,122.92
geneva,0.10,wsp,28.44,2144.62,12.85,2.14,10.08,5.32,4.76,0,110.25,123.86
geneva,0.10,wsp,2.37,264.77,12.05,0.26,18.91,4.47,14.44,91,140.49,58.56
geneva,0.10,wsp,2.37,318.2,11.36,0.32,16.7,3.77,12.93,0,116.1,68.87
geneva,0.10,wsp,2.37,365.19,11.5,0.37,15.57,3.93,11.64,0,101.01,74.02
geneva,0.10,wsp,2.37,451.91,11.34,0.45,14.72,3.73,10.99,0,102.76,74.68
