city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.10,flatwise,0.0,69.45,14.29,0.07,26.55,6.63,19.92,2,10.44,40.14
geneva,0.10,flatwise,0.0,74.35,13.92,0.07,25.57,6.3,19.27,1,9.57,43.13
geneva,0.10,flatwise,0.0,50.86,14.65,0.05,27.62,6.97,20.65,5,10.45,36.64
geneva,0.10,flatwise,0.0,66.32,15.55,0.07,24.09,7.91,16.18,0,10.27,47.64
geneva,0.10,flatwise,0.0,82.72,15.19,0.08,20.42,7.54,12.88,0,13.55,58.97
geneva,0.10,flatwise,0.0,80.05,14.23,0.08,21.74,6.62,15.12,4,11.07,54.44
geneva,0.10,flatwise,0.0,95.07,13.75,0.1,20.13,6.1,14.03,0,20.59,63.39
geneva,0.10,flatwise,0.0,89.59,13.95,0.09,19.66,6.37,13.29,3,22.01,60.05
geneva,0.10,flatwise,0.0,85.31,14.8,0.09,21.3,7.12,14.18,2,27.82,56.24
geneva,0.10,flatwise,0.0,70.33,14.1,0.07,23.2,6.42,16.78,5,23.79,49.82
geneva,0.10,flatwise,0.0,86.23,14.05,0.09,20.84,6.42,14.42,0,24.0,56.34
geneva,0.10,flatwise,0.0,105.1,14.1,0.11,17.92,6.4,11.52,0,24.31,63.64
geneva,0.10,flatwise,0.0,68.7,14.48,0.07,23.23,6.88,16.35,5,24.71,48.98
geneva,0.10,flatwise,0.0,77.53,13.29,0.08,21.83,5.65,16.18,1,18.75,53.57
geneva,0.10,flatwise,0.0,89.65,14.07,0.09,19.93,6.47,13.46,1,20.19,58.08
geneva,0.10,flatwise,0.0,96.45,12.85,0.1,19.34,5.23,14.11,1,18.64,59.09
geneva,0.10,flatwise,0.0,121.08,14.19,0.12,17.68,6.56,11.12,0,22.56,62.07
geneva,0.10,flatwise,0.0,130.17,14.08,0.13,17.27,6.43,10.84,1,19.31,62.89
geneva,0.10,flatwise,0.0,149.3,13.96,0.15,16.55,6.29,10.26,1,21.86,65.05
geneva,0.10,flatwise,0.0,153.1,13.73,0.15,16.45,6.09,10.36,1,20.88,64.9
geneva,0.10,flatwise,0.0,167.19,14.13,0.17,16.09,6.49,9.6,1,23.84,65.5
geneva,0.10,flatwise,0.0,148.27,14.75,0.15,17.0,7.13,9.87,3,26.56,63.0
geneva,0.10,flatwise,0.0,190.05,14.4,0.19,15.89,6.76,9.13,0,22.5,64.91
geneva,0.10,flatwise,0.0,236.28,12.83,0.24,15.39,5.17,10.22,1,16.97,65.07
geneva,0.10,flatwise,2.37,249.91,14.0,0.25,15.48,6.34,9.14,3,23.57,65.09
geneva,0.10,flatwise,0.0,279.46,12.67,0.28,15.34,5.0,10.34,2,15.55,65.74
geneva,0.10,flatwise,0.0,213.59,13.99,0.21,17.71,6.31,11.4,8,21.9,60.99
geneva,0.10,flatwise,0.0,107.04,14.69,0.11,22.45,7.01,15.44,8,28.04,49.54
geneva,0.10,flatwise,0.0,134.34,14.15,0.13,20.45,6.47,13.98,1,23.57,55.2
geneva,0.10,flatwise,0.0,138.2,15.42,0.14,20.26,7.81,12.45,2,31.88,55.78
geneva,0.10,flatwise,0.0,178.69,14.39,0.18,18.07,6.75,11.32,0,22.66,62.34
geneva,0.10,flatwise,0.0,109.24,14.8,0.11,22.26,7.07,15.19,5,27.23,50.8
geneva,0.10,flatwise,0.0,140.66,13.93,0.14,20.04,6.34,13.7,0,21.72,57.24
geneva,0.10,flatwise,0.0,168.81,13.61,0.17,18.38,5.99,12.39,1,20.4,62.0
geneva,0.10,flatwise,0.0,169.96,14.25,0.17,18.59,6.63,11.96,4,22.51,61.22
