city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.14,flatwise,4.96,1703.41,12.43,1.7,11.08,4.81,6.27,0,5.25,113.75
geneva,0.14,flatwise,7.44,1881.4,12.28,1.88,10.64,4.7,5.94,0,5.92,119.39
geneva,0.14,flatwise,17.36,2054.08,12.39,2.05,10.08,4.74,5.34,0,6.33,125.1
geneva,0.14,flatwise,12.4,2221.46,12.23,2.22,9.78,4.62,5.16,0,6.89,130.19
geneva,0.14,flatwise,22.32,2389.78,12.2,2.39,9.24,4.58,4.66,0,7.22,136.89
geneva,0.14,flatwise,24.8,2558.37,11.86,2.56,8.54,4.24,4.3,0,5.71,143.71
geneva,0.14,flatwise,24.8,2651.26,11.72,2.65,8.5,4.1,4.4,2,5.54,146.85
geneva,0.14,flatwise,22.32,2809.62,12.05,2.81,8.05,4.45,3.6,0,6.94,152.56
geneva,0.14,flatwise,12.4,2964.14,12.0,2.96,7.68,4.39,3.29,0,7.29,157.69
geneva,0.14,flatwise,22.32,2925.76,11.63,2.93,8.24,3.99,4.25,6,5.55,155.05
geneva,0.14,flatwise,17.36,3084.83,11.78,3.08,7.61,4.16,3.45,0,5.54,161.09
geneva,0.14,flatwise,22.32,3229.49,11.9,3.23,6.99,4.21,2.78,0,11.84,167.03
geneva,0.14,flatwise,24.8,3353.89,11.98,3.35,6.57,4.35,2.22,0,18.13,171.78
geneva,0.14,flatwise,22.32,3225.7,11.88,3.23,7.11,4.24,2.87,3,24.96,167.36
geneva,0.14,flatwise,22.32,3338.51,11.82,3.34,6.76,4.18,2.58,0,16.91,171.91
geneva,0.14,flatwise,24.8,3436.73,11.84,3.44,6.83,4.21,2.62,0,16.24,175.01
geneva,0.14,flatwise,17.36,3523.8,11.38,3.52,6.45,3.76,2.69,0,13.13,179.12
geneva,0.14,flatwise,24.8,3061.3,11.88,3.06,8.16,4.25,3.91,9,21.7,162.23
geneva,0.14,flatwise,12.4,3153.94,11.75,3.15,7.64,4.14,3.5,0,14.13,166.13
geneva,0.14,flatwise,24.8,3009.75,11.55,3.01,8.23,3.88,4.35,7,13.54,160.37
geneva,0.14,flatwise,24.8,3090.69,12.08,3.09,7.62,4.38,3.24,0,18.14,164.51
geneva,0.14,flatwise,34.72,3161.73,12.01,3.16,7.34,4.38,2.96,0,19.94,167.01
geneva,0.14,flatwise,7.44,3235.0,11.44,3.24,6.9,3.83,3.07,0,13.69,169.91
geneva,0.14,flatwise,14.88,3300.83,11.82,3.3,6.93,4.2,2.73,0,16.0,171.25
geneva,0.14,flatwise,19.84,3366.93,11.73,3.37,6.69,4.09,2.6,0,15.91,173.83
geneva,0.14,flatwise,22.32,3435.4,11.51,3.44,6.71,3.94,2.77,0,15.04,175.59
geneva,0.14,flatwise,22.32,3453.24,11.85,3.45,6.54,4.2,2.34,0,19.99,176.91
geneva,0.14,flatwise,12.4,3519.84,11.7,3.52,6.29,4.08,2.21,0,16.57,179.72
geneva,0.14,flatwise,14.88,3404.89,11.79,3.4,6.72,4.14,2.58,2,19.61,175.4
geneva,0.14,flatwise,32.24,3082.62,11.47,3.08,8.2,3.89,4.31,19,14.36,162.4
geneva,0.14,flatwise,19.84,2692.73,11.9,2.69,9.48,4.34,5.14,5,28.52,148.6
geneva,0.14,flatwise,22.32,2783.73,11.98,2.78,8.84,4.39,4.45,0,17.7,152.9
geneva,0.14,flatwise,24.8,2873.47,11.7,2.87,8.08,4.05,4.03,0,12.01,157.07
geneva,0.14,flatwise,17.36,2959.32,11.67,2.96,7.73,4.03,3.7,0,13.65,159.94
geneva,0.14,flatwise,12.4,3043.65,11.83,3.04,7.45,4.19,3.26,0,16.74,162.56
geneva,0.14,flatwise,32.24,3128.87,11.83,3.13,7.41,4.22,3.19,0,15.9,164.41
geneva,0.14,flatwise,14.88,3157.85,11.88,3.16,7.51,4.25,3.26,0,19.33,164.75
geneva,0.14,flatwise,19.84,3239.61,11.81,3.24,7.08,4.2,2.88,0,17.0,168.77
geneva,0.14,flatwise,22.32,3288.32,11.83,3.29,6.86,4.16,2.7,2,14.81,171.19
geneva,0.14,flatwise,14.88,3369.86,11.41,3.37,6.63,3.76,2.87,0,13.36,174.58
geneva,0.14,flatwise,34.72,3445.03,11.72,3.45,6.44,4.1,2.34,0,18.17,177.48
geneva,0.14,flatwise,37.2,3511.23,11.68,3.51,6.43,4.05,2.38,0,15.1,179.42
geneva,0.14,flatwise,17.36,3576.62,11.75,3.58,6.42,4.14,2.28,0,17.63,181.11
geneva,0.14,flatwise,24.8,3236.37,11.75,3.24,7.54,4.17,3.37,6,19.94,168.04
geneva,0.14,flatwise,22.32,3323.76,11.51,3.32,7.02,3.94,3.08,0,15.02,171.7
geneva,0.14,flatwise,17.36,3403.6,11.14,3.4,6.61,3.57,3.04,0,12.08,175.06
geneva,0.14,flatwise,17.36,3476.99,11.11,3.48,6.24,3.56,2.68,0,12.43,178.15
geneva,0.14,flatwise,29.76,3460.79,11.81,3.46,6.53,4.2,2.33,0,19.96,176.9
geneva,0.14,flatwise,29.76,3530.7,11.67,3.53,6.29,4.02,2.27,0,15.36,179.64
geneva,0.14,flatwise,37.2,3191.51,11.42,3.19,8.0,3.81,4.19,17,13.93,165.4
geneva,0.14,flatwise,19.84,3220.05,11.85,3.22,7.59,4.21,3.38,0,16.3,167.57
