city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.12,wsp,19.28,1694.19,10.76,1.69,11.08,3.13,7.95,0,55.49,113.4
geneva,0.12,wsp,24.1,1856.0,11.0,1.86,10.7,3.37,7.33,0,54.13,118.18
geneva,0.12,wsp,14.46,2027.66,10.85,2.03,10.1,3.28,6.82,0,48.85,124.01
geneva,0.12,wsp,26.51,2135.81,11.0,2.14,10.08,3.4,6.68,2,50.79,126.91
geneva,0.12,wsp,19.28,2106.72,11.19,2.11,10.49,3.55,6.94,20,88.66,126.1
geneva,0.12,wsp,21.69,2272.35,10.79,2.27,9.75,3.17,6.58,0,125.46,132.76
geneva,0.12,wsp,24.1,2392.03,11.35,2.39,9.31,3.74,5.57,0,120.13,137.03
geneva,0.12,wsp,33.74,2466.68,11.84,2.47,8.96,4.21,4.75,0,126.0,139.42
geneva,0.12,wsp,21.69,2653.55,11.12,2.65,8.41,3.52,4.89,0,123.94,146.31
geneva,0.12,wsp,33.74,2809.24,11.34,2.81,8.15,3.78,4.37,0,125.0,150.45
geneva,0.12,wsp,21.69,2236.84,11.61,2.24,12.28,4.04,8.24,56,141.98,126.02
geneva,0.12,wsp,26.51,2356.63,11.14,2.36,11.12,3.58,7.54,0,127.19,132.83
geneva,0.12,wsp,28.92,2356.49,11.67,2.36,10.35,4.05,6.3,0,118.38,134.48
geneva,0.12,wsp,21.69,2478.9,11.21,2.48,9.27,3.59,5.68,0,116.4,141.82
geneva,0.12,wsp,28.92,2586.44,11.28,2.59,8.9,3.67,5.23,0,119.19,147.98
geneva,0.12,wsp,28.92,2715.02,11.1,2.72,7.56,3.51,4.05,0,123.97,154.18
geneva,0.12,wsp,28.92,2790.24,11.31,2.79,9.21,3.68,5.53,0,121.81,146.88
geneva,0.12,wsp,26.51,2733.52,11.91,2.73,9.01,4.35,4.66,0,118.4,145.61
geneva,0.12,wsp,28.92,2865.04,11.23,2.87,8.22,3.63,4.59,0,115.34,152.84
geneva,0.12,wsp,31.33,2976.54,11.34,2.98,7.49,3.66,3.83,0,122.3,158.99
geneva,0.12,wsp,28.92,2950.59,11.94,2.95,7.25,4.28,2.97,0,126.78,159.44
geneva,0.12,wsp,19.28,2906.16,11.35,2.91,7.47,3.65,3.82,2,128.83,158.95
geneva,0.12,wsp,21.69,2950.99,11.64,2.95,8.76,4.0,4.76,0,122.07,156.47
geneva,0.12,wsp,33.74,2923.56,12.05,2.92,8.47,4.39,4.08,0,126.19,154.79
geneva,0.12,wsp,26.51,3071.26,11.18,3.07,7.84,3.57,4.27,0,121.75,160.59
geneva,0.12,wsp,43.38,3048.98,12.17,3.05,7.51,4.56,2.95,0,117.22,158.98
