city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.12,flatwise,4.82,1348.57,12.92,1.35,12.42,5.29,7.13,5,7.74,101.27
geneva,0.12,flatwise,2.41,1014.31,12.77,1.01,14.52,5.14,9.38,11,7.95,87.1
geneva,0.12,flatwise,4.82,1057.39,13.07,1.06,14.14,5.49,8.65,8,7.91,89.48
geneva,0.12,flatwise,4.82,1101.18,12.73,1.1,13.95,5.17,8.78,6,7.92,91.07
geneva,0.12,flatwise,7.23,886.23,13.15,0.89,15.33,5.56,9.77,7,8.14,81.84
geneva,0.12,flatwise,0.0,1038.34,12.89,1.04,14.2,5.31,8.89,3,8.21,88.94
geneva,0.12,flatwise,4.82,1130.85,13.04,1.13,13.6,5.42,8.18,6,8.35,92.65
geneva,0.12,flatwise,9.64,1297.91,12.97,1.3,12.53,5.39,7.14,7,8.54,99.82
geneva,0.12,flatwise,0.0,854.48,12.23,0.85,15.5,4.58,10.92,14,11.88,80.48
geneva,0.12,flatwise,0.0,701.7,12.3,0.7,16.48,4.6,11.88,6,14.95,74.69
geneva,0.12,flatwise,0.0,502.28,12.26,0.5,18.36,4.61,13.75,8,15.74,66.35
geneva,0.12,flatwise,2.41,449.37,13.12,0.45,18.86,5.5,13.36,4,17.71,64.77
geneva,0.12,flatwise,2.41,519.11,13.63,0.52,17.6,6.03,11.57,4,25.01,69.63
geneva,0.12,flatwise,2.41,627.01,12.62,0.63,15.79,5.05,10.74,1,15.84,76.91
geneva,0.12,flatwise,0.0,166.65,13.46,0.17,26.06,5.81,20.25,23,27.04,42.99
geneva,0.12,flatwise,0.0,180.57,13.19,0.18,24.7,5.51,19.19,1,20.11,47.07
geneva,0.12,flatwise,0.0,121.4,13.5,0.12,26.52,5.87,20.65,6,22.81,40.78
geneva,0.12,flatwise,0.0,149.15,13.08,0.15,23.07,5.42,17.65,0,16.39,51.36
geneva,0.12,flatwise,0.0,146.38,11.78,0.15,23.87,4.14,19.73,2,10.94,48.89
geneva,0.12,flatwise,0.0,159.83,11.84,0.16,22.22,4.22,18.0,2,15.04,53.81
geneva,0.12,flatwise,0.0,186.29,12.72,0.19,19.91,5.09,14.82,1,15.99,62.8
geneva,0.12,flatwise,0.0,162.81,12.59,0.16,21.86,4.93,16.93,3,16.8,55.84
geneva,0.12,flatwise,0.0,189.3,12.99,0.19,19.37,5.34,14.03,1,18.45,62.9
geneva,0.12,flatwise,0.0,183.71,11.77,0.18,19.97,4.16,15.81,2,13.08,60.78
geneva,0.12,flatwise,0.0,205.19,12.77,0.21,18.37,5.15,13.22,1,15.64,64.83
geneva,0.12,flatwise,2.41,217.2,13.97,0.22,17.81,6.3,11.51,1,18.85,66.42
geneva,0.12,flatwise,0.0,186.08,12.69,0.19,20.4,5.04,15.36,3,16.15,58.01
geneva,0.12,flatwise,0.0,221.03,11.84,0.22,18.43,4.2,14.23,0,13.16,63.24
geneva,0.12,flatwise,0.0,225.46,12.62,0.23,18.12,5.0,13.12,2,15.98,64.28
geneva,0.12,flatwise,0.0,267.98,12.68,0.27,16.54,5.0,11.54,0,14.22,67.95
geneva,0.12,flatwise,0.0,187.44,12.62,0.19,20.9,4.93,15.97,7,16.52,56.43
geneva,0.12,flatwise,0.0,219.75,12.87,0.22,18.96,5.25,13.71,1,17.17,61.72
geneva,0.12,flatwise,0.0,257.06,12.96,0.26,17.4,5.36,12.04,1,16.09,65.56
geneva,0.12,flatwise,0.0,286.43,13.59,0.29,16.41,5.97,10.44,1,16.1,68.5
geneva,0.12,flatwise,0.0,306.94,12.25,0.31,16.16,4.63,11.53,2,14.7,68.83
geneva,0.12,flatwise,0.0,367.54,13.07,0.37,15.21,5.36,9.85,0,15.04,71.86
geneva,0.12,flatwise,0.0,289.19,12.87,0.29,16.66,5.17,11.49,3,17.27,67.3
geneva,0.12,flatwise,0.0,324.46,12.9,0.32,16.06,5.22,10.84,2,17.33,69.03
geneva,0.12,flatwise,0.0,150.31,13.96,0.15,23.85,6.3,17.55,10,28.86,47.3
geneva,0.12,flatwise,0.0,181.7,12.65,0.18,21.54,4.99,16.55,1,16.32,54.37
geneva,0.12,flatwise,0.0,223.98,12.91,0.22,19.11,5.18,13.93,1,15.13,61.72
geneva,0.12,flatwise,2.41,217.05,12.27,0.22,19.66,4.65,15.01,3,14.59,60.26
geneva,0.12,flatwise,0.0,249.54,12.38,0.25,18.63,4.78,13.85,1,16.44,65.12
geneva,0.12,flatwise,0.0,271.07,13.17,0.27,17.38,5.55,11.83,2,16.57,68.26
geneva,0.12,flatwise,0.0,267.46,12.84,0.27,18.12,5.29,12.83,2,17.2,65.15
geneva,0.12,flatwise,2.41,280.76,12.57,0.28,17.79,4.91,12.88,1,15.22,65.78
geneva,0.12,flatwise,0.0,223.28,12.35,0.22,19.39,4.68,14.71,3,12.59,61.37
