city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.14,wsp,8.68,1354.41,11.77,1.35,12.76,4.05,8.71,16,40.41,100.63
bern,0.14,wsp,8.68,1494.52,11.27,1.49,12.11,3.55,8.56,0,36.7,105.35
bern,0.14,wsp,7.44,1242.42,12.16,1.24,15.6,4.48,11.12,87,45.38,91.17
bern,0.14,wsp,11.16,1337.26,11.57,1.34,14.55,3.88,10.67,0,38.17,96.28
bern,0.14,wsp,12.4,1454.1,11.73,1.45,13.1,4.04,9.06,0,35.81,104.04
bern,0.14,wsp,11.16,1520.61,11.83,1.52,11.85,4.14,7.71,1,37.19,109.1
bern,0.14,wsp,9.92,1654.8,11.45,1.65,11.63,3.78,7.85,0,36.71,114.6
bern,0.14,wsp,13.64,1776.94,11.56,1.78,9.7,3.88,5.82,0,34.61,121.25
bern,0.14,wsp,11.16,1882.17,11.59,1.88,11.22,3.88,7.34,0,35.41,113.59
bern,0.14,wsp,9.92,1993.38,11.64,1.99,10.84,3.98,6.86,0,37.91,118.24
bern,0.14,wsp,13.64,2112.41,11.44,2.11,9.9,3.72,6.18,0,34.71,124.98
bern,0.14,wsp,13.64,2044.79,12.01,2.04,10.23,4.35,5.88,11,36.89,124.02
bern,0.14,wsp,0.0,427.46,11.79,0.43,18.73,4.14,14.59,96,46.16,63.5
bern,0.14,wsp,1.24,576.04,10.69,0.58,16.67,3.05,13.62,0,36.93,72.15
bern,0.14,wsp,2.48,732.62,11.2,0.73,14.46,3.54,10.92,0,43.76,80.42
bern,0.14,wsp,4.96,891.55,11.2,0.89,12.9,3.58,9.32,0,39.25,88.08
bern,0.14,wsp,6.2,1059.27,10.36,1.06,11.61,2.74,8.87,0,39.3,95.61
bern,0.14,wsp,7.44,1226.66,11.23,1.23,12.08,3.63,8.45,0,33.87,92.89
bern,0.14,wsp,12.4,1426.6,11.17,1.43,12.54,3.46,9.08,0,35.34,94.3
bern,0.14,wsp,7.44,1323.85,11.78,1.32,14.23,4.15,10.08,63,46.15,92.41
bern,0.14,wsp,7.44,1507.18,11.18,1.51,12.73,3.55,9.18,0,38.83,102.95
bern,0.14,wsp,9.92,1684.25,11.24,1.68,11.42,3.56,7.86,0,35.25,113.53
bern,0.14,wsp,9.92,1813.83,11.35,1.81,10.15,3.73,6.42,0,32.58,121.92
bern,0.14,wsp,8.68,1949.69,10.45,1.95,10.8,2.84,7.96,0,33.97,125.72
bern,0.14,wsp,11.16,2028.89,11.71,2.03,10.46,4.14,6.32,0,38.14,126.12
bern,0.14,wsp,12.4,2168.68,11.72,2.17,10.83,4.08,6.75,0,36.05,123.48
bern,0.14,wsp,14.88,2182.45,12.0,2.18,10.28,4.35,5.93,2,40.82,124.92
bern,0.14,wsp,12.4,1749.44,12.45,1.75,13.0,4.78,8.22,15,52.24,109.02
bern,0.14,wsp,12.4,1611.03,12.07,1.61,12.93,4.41,8.52,15,39.39,106.42
bern,0.14,wsp,8.68,1490.43,12.09,1.49,13.2,4.43,8.77,5,39.87,103.93
bern,0.14,wsp,13.64,1542.88,11.86,1.54,12.46,4.2,8.26,1,33.52,107.83
bern,0.14,wsp,11.16,1669.39,11.39,1.67,12.09,3.67,8.42,0,40.56,113.22
bern,0.14,wsp,14.88,1738.81,12.1,1.74,11.02,4.36,6.66,0,32.79,116.42
bern,0.14,wsp,16.12,1901.45,11.57,1.9,10.83,3.87,6.96,0,40.26,118.5
