city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.12,swp,3.54,826.01,16.18,0.83,13.98,8.59,5.39,0,38.01,78.44
bern,0.12,swp,3.54,818.21,16.89,0.82,14.18,9.31,4.87,5,36.62,78.67
bern,0.12,swp,3.54,881.8,15.66,0.88,13.12,8.12,5.0,0,34.71,83.0
bern,0.12,swp,3.54,820.44,17.82,0.82,13.92,10.3,3.62,0,35.28,80.05
bern,0.12,swp,3.54,752.31,18.02,0.75,14.28,10.5,3.78,0,37.29,79.31
bern,0.12,swp,3.54,733.3,16.09,0.73,14.39,8.5,5.89,21,36.37,80.6
bern,0.12,swp,3.54,792.09,16.55,0.79,13.94,8.93,5.01,0,34.37,82.65
bern,0.12,swp,0.0,205.64,16.17,0.21,19.7,8.57,11.13,32,43.3,53.41
bern,0.12,swp,0.0,247.45,15.09,0.25,18.31,7.56,10.75,0,38.65,57.56
bern,0.12,swp,0.0,302.12,14.52,0.3,16.42,7.05,9.37,0,38.66,66.24
bern,0.12,swp,0.0,344.4,16.63,0.34,14.57,9.06,5.51,0,35.34,73.59
bern,0.12,swp,0.0,389.69,16.64,0.39,14.42,9.08,5.34,0,36.84,77.28
bern,0.12,swp,1.18,423.91,16.93,0.42,14.44,9.38,5.06,0,33.54,75.75
bern,0.12,swp,1.18,515.96,16.99,0.52,15.23,9.49,5.74,0,37.4,70.61
bern,0.12,swp,2.36,637.72,16.34,0.64,14.34,8.79,5.55,0,38.45,74.76
bern,0.12,swp,2.36,751.57,16.44,0.75,13.64,8.93,4.71,0,35.63,78.58
bern,0.12,swp,0.0,217.29,15.95,0.22,18.33,8.41,9.92,34,41.01,57.85
bern,0.12,swp,0.0,256.89,16.31,0.26,16.63,8.77,7.86,0,33.84,64.51
bern,0.12,swp,0.0,312.32,14.41,0.31,15.04,6.9,8.14,0,34.81,72.63
bern,0.12,swp,0.0,358.82,16.08,0.36,14.11,8.53,5.58,0,36.74,75.92
bern,0.12,swp,1.18,409.45,17.03,0.41,15.73,9.47,6.26,0,33.46,70.06
bern,0.12,swp,2.36,527.56,16.56,0.53,14.59,9.01,5.58,0,34.95,73.73
bern,0.12,swp,3.54,552.63,18.61,0.55,15.7,11.11,4.59,0,40.42,70.25
bern,0.12,swp,3.54,624.54,17.08,0.62,14.44,9.61,4.83,0,38.7,75.65
bern,0.12,swp,3.54,718.5,16.45,0.72,13.56,8.92,4.64,0,39.29,82.1
bern,0.12,swp,2.36,796.14,14.96,0.8,11.9,7.39,4.51,0,37.12,87.58
bern,0.12,swp,3.54,690.33,15.91,0.69,15.38,8.39,6.99,30,41.34,73.49
bern,0.12,swp,3.54,744.73,15.26,0.74,14.82,7.74,7.08,4,35.25,76.37
bern,0.12,swp,3.54,808.33,16.36,0.81,14.33,8.87,5.46,0,36.26,79.4
bern,0.12,swp,3.54,825.7,17.14,0.83,13.81,9.61,4.2,0,35.39,81.62
bern,0.12,swp,2.36,957.02,14.11,0.96,12.6,6.62,5.98,0,34.79,88.42
bern,0.12,swp,3.54,772.8,18.96,0.77,14.12,11.47,2.65,0,36.24,81.82
bern,0.12,swp,3.54,703.37,18.86,0.7,15.26,11.37,3.89,0,38.54,75.4
bern,0.12,swp,3.54,787.76,16.75,0.79,14.39,9.19,5.2,0,34.45,80.42
bern,0.12,swp,3.54,910.03,14.86,0.91,12.55,7.38,5.17,0,35.88,86.95
bern,0.12,swp,3.54,906.07,17.34,0.91,13.27,9.86,3.41,0,36.9,82.09
bern,0.12,swp,3.54,821.72,18.42,0.82,14.29,10.91,3.38,0,38.13,78.45
bern,0.12,swp,7.08,834.48,16.09,0.83,13.98,8.56,5.42,10,40.46,80.57
bern,0.12,swp,5.9,842.95,17.2,0.84,13.86,9.71,4.15,0,35.73,81.51
bern,0.12,swp,3.54,852.59,17.24,0.85,13.61,9.68,3.93,0,36.88,83.28
bern,0.12,swp,3.54,844.6,17.69,0.84,13.45,10.12,3.33,0,38.66,83.31
bern,0.12,swp,4.72,831.82,17.92,0.83,14.23,10.45,3.78,0,39.0,79.96
bern,0.12,swp,3.54,919.71,16.87,0.92,13.42,9.3,4.12,0,35.18,83.05
bern,0.12,swp,2.36,929.86,17.71,0.93,13.61,10.18,3.43,0,37.67,82.28
bern,0.12,swp,3.54,984.68,16.74,0.98,13.1,9.25,3.85,0,39.69,84.9
