city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.12,wsp,15.34,1266.88,14.37,1.27,12.35,6.81,5.54,0,39.69,97.13
bern,0.12,wsp,14.16,1262.4,13.33,1.26,12.41,5.83,6.58,5,35.43,96.18
bern,0.12,wsp,0.0,280.76,13.02,0.28,19.41,5.5,13.91,50,39.86,56.96
bern,0.12,wsp,2.36,365.69,12.14,0.37,17.52,4.62,12.9,0,33.06,64.32
bern,0.12,wsp,4.72,460.91,12.06,0.46,15.65,4.51,11.14,0,35.63,72.01
bern,0.12,wsp,5.9,561.46,12.31,0.56,13.74,4.78,8.96,0,34.44,79.86
bern,0.12,wsp,5.9,656.07,12.69,0.66,14.41,5.1,9.31,0,34.26,82.01
bern,0.12,wsp,7.08,705.87,14.1,0.71,13.41,6.58,6.83,0,32.74,83.22
bern,0.12,wsp,10.62,780.97,12.77,0.78,14.91,5.18,9.73,38,38.03,75.44
bern,0.12,wsp,11.8,947.06,12.87,0.95,13.94,5.29,8.65,0,32.11,80.69
bern,0.12,wsp,8.26,1121.24,11.29,1.12,12.42,3.73,8.69,0,33.02,89.61
bern,0.12,wsp,14.16,1126.1,13.65,1.13,12.4,6.08,6.32,5,33.9,91.78
bern,0.12,wsp,11.8,1154.33,14.33,1.15,12.14,6.8,5.34,0,37.11,94.72
bern,0.12,wsp,14.16,1194.12,13.27,1.19,12.2,5.73,6.47,10,36.34,95.99
bern,0.12,wsp,3.54,1022.65,12.79,1.02,13.83,5.29,8.54,27,39.29,88.18
bern,0.12,wsp,9.44,1091.86,13.75,1.09,13.97,6.26,7.71,0,38.46,87.76
bern,0.12,wsp,14.16,1161.69,14.01,1.16,13.26,6.5,6.76,0,32.57,91.13
bern,0.12,wsp,16.52,1230.64,14.02,1.23,12.21,6.52,5.69,0,35.62,94.83
bern,0.12,wsp,14.16,1208.45,14.56,1.21,12.4,7.01,5.39,2,33.99,94.03
bern,0.12,wsp,11.8,1152.64,13.09,1.15,12.73,5.54,7.19,56,41.38,91.48
bern,0.12,wsp,12.98,1230.66,13.32,1.23,12.73,5.77,6.96,0,34.01,91.15
bern,0.12,wsp,15.34,1184.7,14.66,1.18,12.96,7.13,5.83,1,34.41,90.34
bern,0.12,wsp,10.62,1091.28,13.06,1.09,14.35,5.56,8.79,32,38.82,86.45
bern,0.12,wsp,14.16,1201.3,13.4,1.2,13.08,5.89,7.19,0,31.53,93.22
bern,0.12,wsp,11.8,1164.22,13.09,1.16,13.67,5.59,8.08,22,35.52,91.58
bern,0.12,wsp,12.98,1114.58,14.04,1.11,13.8,6.5,7.3,3,33.02,89.59
bern,0.12,wsp,15.34,1153.43,13.63,1.15,13.4,6.13,7.27,0,34.65,92.64
bern,0.12,wsp,9.44,1057.13,14.16,1.06,13.71,6.64,7.07,10,36.22,89.37
bern,0.12,wsp,12.98,1154.85,12.65,1.15,13.24,5.11,8.13,0,38.72,91.3
bern,0.12,wsp,14.16,1192.01,13.03,1.19,12.29,5.41,6.88,4,37.74,94.93
bern,0.12,wsp,11.8,1107.12,12.65,1.11,14.13,5.04,9.09,45,38.65,87.52
bern,0.12,wsp,10.62,1059.4,12.54,1.06,15.04,5.01,10.03,22,38.32,85.79
bern,0.12,wsp,8.26,997.83,12.94,1.0,15.33,5.37,9.96,42,41.15,84.87
bern,0.12,wsp,11.8,1084.89,12.74,1.08,14.22,5.2,9.02,0,35.43,89.6
bern,0.12,wsp,12.98,1130.68,12.92,1.13,13.36,5.36,8.0,0,33.63,94.26
bern,0.12,wsp,10.62,1117.64,13.62,1.12,12.44,6.11,6.33,0,35.13,96.63
bern,0.12,wsp,12.98,1143.41,13.69,1.14,12.56,6.16,6.4,0,34.54,94.82
bern,0.12,wsp,1.18,1016.68,12.87,1.02,13.37,5.32,8.05,7,35.3,89.42
bern,0.12,wsp,12.98,1139.71,13.1,1.14,12.16,5.54,6.62,0,33.04,92.28
bern,0.12,wsp,3.54,998.74,12.78,1.0,13.38,5.24,8.14,12,39.05,86.09
bern,0.12,wsp,14.16,1072.99,13.87,1.07,13.38,6.37,7.01,0,37.01,85.45
bern,0.12,wsp,10.62,1043.48,13.1,1.04,14.19,5.62,8.57,38,41.05,84.23
bern,0.12,wsp,12.98,1140.59,13.13,1.14,12.92,5.6,7.32,0,36.56,90.71
bern,0.12,wsp,14.16,1240.11,13.29,1.24,11.93,5.83,6.1,0,32.12,96.9
bern,0.12,wsp,12.98,1102.96,12.71,1.1,13.72,5.18,8.54,52,35.31,90.7
bern,0.12,wsp,11.8,1003.61,14.34,1.0,14.73,6.76,7.97,11,31.71,86.67
bern,0.12,wsp,10.62,1096.59,12.81,1.1,13.74,5.29,8.45,13,31.58,90.61
bern,0.12,wsp,11.8,1133.6,12.79,1.13,13.79,5.24,8.55,11,37.44,89.44
bern,0.12,wsp,11.8,1169.15,13.83,1.17,12.96,6.31,6.65,0,30.33,92.95
bern,0.12,wsp,12.98,1197.56,13.94,1.2,11.93,6.42,5.51,0,32.98,96.04
bern,0.12,wsp,14.16,1137.53,13.68,1.14,12.64,6.15,6.49,9,33.12,91.31
bern,0.12,wsp,11.8,1179.2,12.98,1.18,12.44,5.41,7.03,9,33.61,92.18
bern,0.12,wsp,14.16,1248.55,13.3,1.25,12.11,5.74,6.37,0,30.02,94.4
bern,0.12,wsp,11.8,1336.73,12.64,1.34,11.98,5.09,6.89,0,34.05,96.93
bern,0.12,wsp,0.0,498.84,13.25,0.5,14.97,5.72,9.25,24,36.3,75.21
bern,0.12,wsp,4.72,606.92,12.53,0.61,14.96,4.91,10.05,0,35.36,76.07
bern,0.12,wsp,8.26,763.41,12.28,0.76,14.53,4.74,9.79,0,34.83,79.4
bern,0.12,wsp,0.0,389.46,12.8,0.39,16.75,5.25,11.5,24,37.96,67.27
bern,0.12,wsp,3.54,502.77,12.47,0.5,15.16,4.89,10.27,0,31.63,74.83
bern,0.12,wsp,3.54,625.33,12.33,0.63,14.65,4.77,9.88,0,32.93,77.75
bern,0.12,wsp,8.26,781.99,12.32,0.78,14.14,4.76,9.38,0,34.98,81.14
bern,0.12,wsp,9.44,899.92,13.49,0.9,13.61,5.98,7.63,0,31.84,85.23
bern,0.12,wsp,14.16,1077.94,12.79,1.08,12.16,5.25,6.91,0,39.58,91.05
bern,0.12,wsp,12.98,1217.33,13.13,1.22,12.2,5.57,6.63,0,34.58,90.6
bern,0.12,wsp,14.16,1314.47,13.4,1.31,11.4,5.82,5.58,0,32.28,95.88
