city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.18,wsp,4.11,1703.41,9.66,1.7,11.08,2.04,9.04,0,40.26,113.75
bern,0.18,wsp,9.59,1881.4,9.44,1.88,10.64,1.83,8.81,0,46.12,119.39
bern,0.18,wsp,12.33,2035.74,9.94,2.04,10.14,2.34,7.8,0,40.27,124.22
bern,0.18,wsp,6.85,2213.28,9.51,2.21,9.79,1.92,7.87,0,43.4,129.8
bern,0.18,wsp,13.7,2387.4,9.56,2.39,9.25,1.91,7.34,0,44.59,136.77
bern,0.18,wsp,19.18,2557.35,9.65,2.56,8.54,2.01,6.53,0,43.38,143.66
bern,0.18,wsp,23.29,2697.63,10.27,2.7,8.27,2.67,5.6,0,44.1,148.43
bern,0.18,wsp,20.55,2868.97,9.76,2.87,7.82,2.17,5.65,0,42.56,154.61
bern,0.18,wsp,26.03,2995.39,10.33,3.0,7.63,2.72,4.91,0,42.99,157.97
bern,0.18,wsp,23.29,3138.11,10.28,3.14,7.41,2.62,4.79,0,42.19,162.39
bern,0.18,wsp,24.66,3260.19,10.48,3.26,6.96,2.88,4.08,0,47.07,166.58
bern,0.18,wsp,24.66,3032.32,10.08,3.03,8.46,2.46,6.0,17,46.27,157.8
bern,0.18,wsp,26.03,3074.68,10.61,3.07,8.03,3.02,5.01,0,38.91,159.85
bern,0.18,wsp,17.81,3226.18,9.88,3.23,7.33,2.24,5.09,0,43.04,166.99
bern,0.18,wsp,20.55,3339.11,10.21,3.34,6.88,2.62,4.26,0,40.78,172.04
bern,0.18,wsp,20.55,3376.21,10.49,3.38,6.88,2.92,3.96,0,38.42,174.2
bern,0.18,wsp,21.92,3482.9,10.0,3.48,6.25,2.37,3.88,0,43.51,178.81
bern,0.18,wsp,20.55,3572.78,10.05,3.57,6.59,2.48,4.11,0,45.96,179.63
bern,0.18,wsp,27.4,3550.62,10.42,3.55,6.52,2.88,3.64,0,44.99,179.18
bern,0.18,wsp,27.4,3629.17,10.05,3.63,6.14,2.5,3.64,0,46.36,183.39
bern,0.18,wsp,27.4,3182.25,10.5,3.18,8.13,2.95,5.18,15,51.13,166.46
bern,0.18,wsp,24.66,3222.59,10.05,3.22,7.72,2.51,5.21,0,45.7,169.03
bern,0.18,wsp,17.81,2885.89,10.59,2.89,9.11,3.0,6.11,9,46.36,156.32
bern,0.18,wsp,9.59,2970.83,9.2,2.97,8.75,1.58,7.17,0,41.5,159.53
bern,0.18,wsp,26.03,2756.66,10.52,2.76,9.46,2.89,6.57,4,43.51,151.58
bern,0.18,wsp,21.92,2809.56,10.34,2.81,8.51,2.68,5.83,0,44.74,154.91
bern,0.18,wsp,15.07,2913.66,9.84,2.91,8.33,2.12,6.21,0,40.32,157.67
bern,0.18,wsp,21.92,2973.8,10.18,2.97,7.67,2.53,5.14,0,41.16,160.82
bern,0.18,wsp,21.92,3047.58,9.94,3.05,7.68,2.27,5.41,0,45.05,162.36
bern,0.18,wsp,19.18,3100.87,9.82,3.1,7.45,2.18,5.27,0,45.42,164.74
bern,0.18,wsp,21.92,3086.64,10.49,3.09,7.59,2.84,4.75,0,43.84,162.92
bern,0.18,wsp,26.03,3148.39,10.34,3.15,7.17,2.68,4.49,0,42.42,166.22
bern,0.18,wsp,19.18,3216.05,10.37,3.22,7.22,2.7,4.52,0,43.15,168.35
bern,0.18,wsp,23.29,3331.15,9.99,3.33,6.75,2.36,4.39,0,44.5,173.43
bern,0.18,wsp,16.44,3413.32,9.76,3.41,6.76,2.1,4.66,0,43.62,175.84
bern,0.18,wsp,23.29,3456.99,10.29,3.46,6.52,2.72,3.8,0,41.52,176.86
bern,0.18,wsp,16.44,3544.95,10.07,3.54,6.32,2.42,3.9,0,42.0,179.71
bern,0.18,wsp,16.44,3624.54,10.06,3.62,5.89,2.44,3.45,0,39.16,182.65
bern,0.18,wsp,23.29,3695.13,10.08,3.7,5.79,2.45,3.34,0,43.51,184.96
bern,0.18,wsp,21.92,3750.5,10.26,3.75,5.54,2.65,2.89,0,44.4,187.02
bern,0.18,wsp,31.51,3782.86,10.29,3.78,5.64,2.73,2.91,0,48.07,187.83
bern,0.18,wsp,21.92,3859.39,10.15,3.86,5.42,2.54,2.88,0,46.49,191.09
bern,0.18,wsp,27.4,3897.65,10.44,3.9,5.46,2.81,2.65,0,46.75,192.29
bern,0.18,wsp,26.03,3863.02,10.68,3.86,5.55,3.07,2.48,0,43.76,190.88
bern,0.18,wsp,30.14,3947.0,10.12,3.95,5.31,2.54,2.77,0,43.39,194.72
bern,0.18,wsp,23.29,4009.85,10.17,4.01,5.13,2.53,2.6,0,44.74,197.54
bern,0.18,wsp,21.92,4046.83,10.13,4.05,5.03,2.59,2.44,0,40.04,199.48
bern,0.18,wsp,28.77,3973.82,10.61,3.97,5.24,3.02,2.22,0,43.68,196.05
bern,0.18,wsp,16.44,4018.67,9.73,4.02,5.11,2.15,2.96,0,44.99,198.07
bern,0.18,wsp,32.88,4046.83,10.34,4.05,5.03,2.71,2.32,0,43.47,199.48
bern,0.18,wsp,24.66,4043.77,10.42,4.04,5.04,2.81,2.23,0,45.95,199.3
bern,0.18,wsp,26.03,3337.49,10.85,3.34,7.56,3.25,4.31,7,47.97,172.28
bern,0.18,wsp,26.03,3248.36,10.53,3.25,7.73,2.9,4.83,0,44.55,168.5
bern,0.18,wsp,26.03,3295.5,10.32,3.3,7.4,2.67,4.73,0,43.56,170.67
bern,0.18,wsp,28.77,3314.97,10.49,3.31,7.09,2.9,4.19,0,44.49,171.6
bern,0.18,wsp,21.92,3175.75,10.03,3.18,7.68,2.38,5.3,8,41.73,168.18
bern,0.18,wsp,20.55,3230.95,9.79,3.23,7.18,2.16,5.02,0,43.88,170.66
bern,0.18,wsp,20.55,3246.54,10.09,3.25,7.42,2.52,4.9,0,42.95,169.0
