city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.18,swp,5.48,1577.84,14.24,1.58,10.53,6.72,3.81,0,45.2,109.6
bern,0.18,swp,1.37,1678.66,13.68,1.68,11.21,6.09,5.12,0,48.23,105.17
bern,0.18,swp,5.48,1555.2,15.36,1.56,11.94,7.81,4.13,0,53.87,101.57
bern,0.18,swp,2.74,1411.81,15.95,1.41,12.63,8.34,4.29,0,43.28,98.18
bern,0.18,swp,4.11,1476.81,14.52,1.48,11.88,6.85,5.03,0,46.82,101.72
bern,0.18,swp,5.48,1544.51,14.18,1.54,11.08,6.52,4.56,0,46.36,105.44
bern,0.18,swp,1.37,1463.13,15.48,1.46,11.34,7.89,3.45,0,43.8,104.39
bern,0.18,swp,1.37,1594.9,12.29,1.59,11.18,4.68,6.5,0,46.35,106.89
bern,0.18,swp,2.74,1603.17,14.21,1.6,11.47,6.62,4.85,0,45.96,106.59
bern,0.18,swp,2.74,1711.89,13.57,1.71,10.52,5.95,4.57,0,41.84,111.0
bern,0.18,swp,2.74,1747.86,14.31,1.75,10.91,6.64,4.27,0,48.78,108.45
bern,0.18,swp,1.37,1580.63,15.97,1.58,11.82,8.31,3.51,0,50.71,103.62
bern,0.18,swp,2.74,1621.1,14.56,1.62,11.28,6.95,4.33,0,45.69,105.83
bern,0.18,swp,4.11,1511.39,15.76,1.51,11.74,8.17,3.57,0,45.47,102.06
bern,0.18,swp,2.74,1550.88,14.81,1.55,11.22,7.25,3.97,0,42.54,103.87
bern,0.18,swp,2.74,1590.84,14.79,1.59,10.5,7.24,3.26,0,39.39,105.84
bern,0.18,swp,5.48,1609.64,14.59,1.61,10.76,7.02,3.74,0,42.07,105.64
bern,0.18,swp,1.37,1624.6,14.84,1.62,10.84,7.18,3.66,0,44.19,105.82
bern,0.18,swp,4.11,1638.63,15.07,1.64,11.01,7.42,3.59,0,39.81,105.84
bern,0.18,swp,2.74,1487.41,16.24,1.49,12.11,8.64,3.47,0,45.52,100.17
bern,0.18,swp,4.11,1562.95,14.57,1.56,11.59,6.91,4.68,0,42.01,103.08
bern,0.18,swp,1.37,1697.99,13.72,1.7,10.76,6.07,4.69,0,42.63,107.91
bern,0.18,swp,4.11,1792.8,14.33,1.79,10.16,6.64,3.52,0,43.2,111.35
bern,0.18,swp,2.74,1832.93,14.64,1.83,10.15,7.04,3.11,0,44.19,112.18
bern,0.18,swp,1.37,1753.29,15.41,1.75,10.46,7.72,2.74,0,46.51,109.72
bern,0.18,swp,5.48,1628.58,15.56,1.63,11.19,7.97,3.22,0,47.96,105.2
bern,0.18,swp,1.37,1617.76,15.25,1.62,11.19,7.62,3.57,0,45.72,105.0
bern,0.18,swp,1.37,1783.38,13.04,1.78,10.2,5.39,4.81,0,43.34,111.25
bern,0.18,swp,2.74,1902.12,12.99,1.9,9.63,5.31,4.32,0,52.6,115.76
bern,0.18,swp,4.11,1791.84,15.19,1.79,10.41,7.6,2.81,0,43.88,111.5
bern,0.18,swp,2.74,1767.39,15.2,1.77,10.76,7.54,3.22,0,45.58,109.74
bern,0.18,swp,5.48,1832.42,14.34,1.83,10.43,6.85,3.58,0,47.83,111.74
bern,0.18,swp,2.74,1620.4,16.11,1.62,11.76,8.47,3.29,0,43.5,105.04
bern,0.18,swp,5.48,1747.16,14.04,1.75,10.83,6.43,4.4,0,45.36,109.72
bern,0.18,swp,2.74,1734.88,14.76,1.73,10.83,7.21,3.62,0,41.66,109.59
bern,0.18,swp,2.74,1337.91,18.27,1.34,13.74,10.68,3.06,0,43.47,96.3
