city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.18,flatwise,8.22,1703.41,11.8,1.7,11.08,4.23,6.85,0,6.17,113.75
bern,0.18,flatwise,4.11,1881.4,11.82,1.88,10.64,4.19,6.45,0,6.4,119.39
bern,0.18,flatwise,9.59,2054.08,12.12,2.05,10.08,4.49,5.59,0,6.33,125.1
bern,0.18,flatwise,6.85,2221.46,11.23,2.22,9.78,3.58,6.2,0,5.23,130.19
bern,0.18,flatwise,9.59,2389.78,11.99,2.39,9.24,4.42,4.82,0,6.39,136.89
bern,0.18,flatwise,12.33,2558.37,11.91,2.56,8.54,4.25,4.29,0,6.85,143.71
bern,0.18,flatwise,17.81,2722.28,11.66,2.72,8.18,4.08,4.1,0,5.97,149.68
bern,0.18,flatwise,16.44,2877.36,11.71,2.88,7.84,4.15,3.69,0,6.09,154.94
bern,0.18,flatwise,24.66,3032.89,11.82,3.03,7.52,4.28,3.24,0,6.41,159.9
bern,0.18,flatwise,9.59,3189.37,11.68,3.19,7.27,4.06,3.21,0,6.23,164.77
bern,0.18,flatwise,10.96,3341.07,11.21,3.34,6.74,3.56,3.18,0,5.7,170.35
bern,0.18,flatwise,16.44,3126.58,11.88,3.13,7.54,4.29,3.25,3,10.16,162.71
bern,0.18,flatwise,15.07,2989.51,11.95,2.99,8.07,4.37,3.7,13,8.81,157.94
bern,0.18,flatwise,16.44,3124.71,11.57,3.12,7.52,4.01,3.51,0,6.68,163.71
bern,0.18,flatwise,19.18,3010.09,11.74,3.01,8.02,4.2,3.82,1,8.32,159.57
bern,0.18,flatwise,12.33,3128.48,11.76,3.13,7.55,4.23,3.32,0,6.79,164.91
bern,0.18,flatwise,15.07,3222.42,11.6,3.22,7.12,3.99,3.13,0,5.85,168.87
bern,0.18,flatwise,19.18,3088.8,11.82,3.09,7.67,4.19,3.48,1,8.81,163.29
bern,0.18,flatwise,16.44,3186.02,11.67,3.19,7.45,4.07,3.38,0,6.51,166.63
bern,0.18,flatwise,15.07,3265.25,11.71,3.27,7.02,4.17,2.85,0,7.25,170.29
bern,0.18,flatwise,13.7,3147.04,11.57,3.15,7.55,3.9,3.65,2,7.17,165.83
bern,0.18,flatwise,13.7,3068.18,11.82,3.07,7.71,4.2,3.51,1,6.0,163.23
bern,0.18,flatwise,19.18,3155.92,11.52,3.16,7.28,3.95,3.33,0,5.64,167.01
bern,0.18,flatwise,13.7,3230.54,11.7,3.23,7.06,4.07,2.99,0,6.17,169.69
bern,0.18,flatwise,23.29,3307.64,11.49,3.31,6.88,3.88,3.0,0,5.76,171.89
bern,0.18,flatwise,12.33,3064.28,11.55,3.06,7.92,3.96,3.96,4,5.6,161.82
bern,0.18,flatwise,16.44,2933.68,11.95,2.93,8.32,4.28,4.04,2,7.19,156.91
bern,0.18,flatwise,16.44,3037.5,11.58,3.04,7.79,3.91,3.88,0,6.82,161.05
bern,0.18,flatwise,10.96,3140.2,11.02,3.14,7.25,3.37,3.88,0,5.24,165.52
bern,0.18,flatwise,15.07,3231.36,11.54,3.23,6.89,3.88,3.01,0,5.45,169.16
bern,0.18,flatwise,19.18,3314.92,11.54,3.31,6.72,3.87,2.85,0,6.44,172.11
bern,0.18,flatwise,10.96,3131.28,11.82,3.13,7.54,4.24,3.3,2,8.66,164.54
bern,0.18,flatwise,20.55,2875.24,11.87,2.88,8.55,4.18,4.37,2,9.23,154.71
bern,0.18,flatwise,15.07,2986.58,11.78,2.99,8.03,4.12,3.91,0,5.94,159.52
bern,0.18,flatwise,9.59,3089.99,10.87,3.09,7.56,3.13,4.43,0,4.89,164.12
bern,0.18,flatwise,21.92,2947.16,11.69,2.95,8.0,4.11,3.89,2,9.36,158.72
bern,0.18,flatwise,9.59,3046.61,11.69,3.05,7.55,4.02,3.53,0,6.59,162.46
bern,0.18,flatwise,5.48,2508.56,11.81,2.51,9.31,4.19,5.12,7,7.57,139.82
bern,0.18,flatwise,19.18,2775.51,12.04,2.78,8.4,4.35,4.05,0,6.92,148.85
bern,0.18,flatwise,16.44,3036.52,11.58,3.04,7.71,3.92,3.79,0,6.82,161.36
bern,0.18,flatwise,9.59,3135.0,11.39,3.14,7.39,3.8,3.59,0,6.22,164.82
bern,0.18,flatwise,12.33,3229.96,11.66,3.23,7.06,4.05,3.01,0,5.86,168.44
bern,0.18,flatwise,17.81,3105.74,11.87,3.11,7.4,4.19,3.21,2,9.09,163.93
bern,0.18,flatwise,17.81,3205.2,11.66,3.21,7.17,3.99,3.18,0,5.92,167.18
bern,0.18,flatwise,15.07,3092.96,11.78,3.09,7.75,4.17,3.58,1,9.26,162.65
bern,0.18,flatwise,8.22,3200.5,11.48,3.2,7.39,3.75,3.64,0,4.85,167.13
bern,0.18,flatwise,13.7,3292.59,11.74,3.29,7.0,4.06,2.94,0,6.63,171.0
bern,0.18,flatwise,12.33,3376.42,11.61,3.38,6.58,3.95,2.63,0,5.41,174.64
bern,0.18,flatwise,21.92,3442.97,11.7,3.44,6.47,4.03,2.44,0,6.26,176.78
bern,0.18,flatwise,9.59,3118.09,11.73,3.12,7.79,4.12,3.67,3,9.12,164.11
bern,0.18,flatwise,12.33,3209.85,11.72,3.21,7.5,3.99,3.51,0,5.58,167.19
bern,0.18,flatwise,13.7,3295.58,11.56,3.3,7.1,3.92,3.18,0,6.22,170.76
bern,0.18,flatwise,10.96,3098.9,11.53,3.1,7.63,3.89,3.74,3,6.71,163.82
bern,0.18,flatwise,16.44,3189.63,11.57,3.19,7.18,3.99,3.19,0,5.79,167.6
bern,0.18,flatwise,10.96,3273.16,11.58,3.27,6.8,3.95,2.85,0,6.44,170.84
bern,0.18,flatwise,16.44,2941.79,11.75,2.94,8.24,4.08,4.16,3,8.73,157.73
bern,0.18,flatwise,13.7,2546.21,11.88,2.55,10.0,4.22,5.78,8,8.4,142.36
bern,0.18,flatwise,15.07,2526.49,11.81,2.53,9.66,4.19,5.47,2,5.78,142.62
bern,0.18,flatwise,15.07,2401.95,12.05,2.4,9.89,4.43,5.46,5,8.98,138.49
bern,0.18,flatwise,13.7,2523.45,11.86,2.52,9.02,4.18,4.84,0,5.73,144.14
bern,0.18,flatwise,15.07,2638.89,11.85,2.64,8.54,4.17,4.37,0,5.89,148.44
bern,0.18,flatwise,9.59,2746.31,11.72,2.75,8.23,4.03,4.2,0,5.18,151.45
bern,0.18,flatwise,24.66,2853.65,11.86,2.85,8.24,4.24,4.0,0,7.49,153.65
bern,0.18,flatwise,15.07,2692.15,12.02,2.69,8.74,4.36,4.38,3,8.53,148.04
bern,0.18,flatwise,9.59,2815.36,11.71,2.82,8.37,4.09,4.28,0,5.95,152.4
bern,0.18,flatwise,12.33,2938.58,11.78,2.94,7.76,4.15,3.61,0,5.85,158.13
bern,0.18,flatwise,12.33,3051.61,11.77,3.05,7.32,4.14,3.18,0,6.1,162.92
