city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.20,wsp,6.95,1703.41,9.47,1.7,11.08,1.46,9.62,0,52.52,113.75
bern,0.20,wsp,6.95,1881.4,9.63,1.88,10.64,1.59,9.05,0,45.39,119.39
bern,0.20,wsp,11.12,2054.08,10.06,2.05,10.08,1.99,8.09,0,41.19,125.1
bern,0.20,wsp,6.95,2221.46,9.59,2.22,9.78,1.63,8.15,0,44.82,130.19
bern,0.20,wsp,12.51,2389.78,9.96,2.39,9.24,1.93,7.31,0,53.75,136.89
bern,0.20,wsp,11.12,2558.37,9.49,2.56,8.54,1.55,6.99,0,53.86,143.71
bern,0.20,wsp,15.29,2722.28,9.96,2.72,8.18,1.98,6.2,0,52.33,149.68
bern,0.20,wsp,15.29,2877.36,9.9,2.88,7.84,1.86,5.98,0,54.81,154.94
bern,0.20,wsp,13.9,3032.89,9.66,3.03,7.52,1.64,5.88,0,49.54,159.9
bern,0.20,wsp,9.73,3189.37,9.85,3.19,7.27,1.79,5.48,0,50.96,164.77
bern,0.20,wsp,20.85,3341.07,10.03,3.34,6.74,1.97,4.77,0,56.37,170.35
bern,0.20,wsp,18.07,3478.28,10.04,3.48,6.22,2.0,4.22,0,59.45,175.86
bern,0.20,wsp,15.29,3596.17,9.94,3.6,5.89,1.86,4.03,0,56.71,180.41
bern,0.20,wsp,6.95,3105.62,10.29,3.11,7.28,2.22,5.06,10,61.57,158.86
bern,0.20,wsp,18.07,3418.17,9.85,3.42,6.47,1.82,4.65,0,55.22,169.74
bern,0.20,wsp,9.73,3709.54,10.03,3.71,5.73,2.02,3.71,0,57.77,184.63
bern,0.20,wsp,15.29,3806.94,9.91,3.81,5.56,1.83,3.73,0,57.51,188.78
bern,0.20,wsp,18.07,3879.69,10.15,3.88,5.49,2.14,3.35,0,60.25,191.82
bern,0.20,wsp,23.63,3939.84,9.89,3.94,5.32,1.91,3.41,0,61.66,194.5
bern,0.20,wsp,15.29,3989.31,9.65,3.99,5.19,1.64,3.55,0,60.46,196.79
bern,0.20,wsp,13.9,2835.6,10.28,2.84,8.44,2.29,6.15,21,59.31,144.44
bern,0.20,wsp,22.24,3107.92,10.03,3.11,7.69,2.05,5.64,4,55.26,157.14
bern,0.20,wsp,18.07,3386.43,9.71,3.39,6.9,1.77,5.13,0,52.96,170.09
bern,0.20,wsp,15.29,3675.34,9.74,3.68,6.07,1.81,4.26,0,50.62,180.19
bern,0.20,wsp,23.63,3807.63,10.0,3.81,5.83,1.98,3.85,0,53.31,189.99
bern,0.20,wsp,20.85,3846.93,9.85,3.85,5.61,1.87,3.74,0,51.07,192.12
bern,0.20,wsp,19.46,3866.68,9.9,3.87,5.54,1.91,3.63,0,63.25,193.06
bern,0.20,wsp,18.07,3880.25,9.93,3.88,5.44,1.94,3.5,0,58.32,193.81
bern,0.20,wsp,22.24,3891.01,9.97,3.89,5.41,1.95,3.46,0,56.67,194.12
bern,0.20,wsp,18.07,3902.59,9.88,3.9,5.38,1.9,3.48,0,60.47,194.33
bern,0.20,wsp,19.46,3914.92,10.02,3.91,5.42,1.98,3.44,0,58.59,194.44
bern,0.20,wsp,22.24,3928.36,9.99,3.93,5.33,1.95,3.38,0,56.25,195.12
bern,0.20,wsp,26.41,3939.45,9.91,3.94,5.28,1.88,3.4,0,50.4,195.61
bern,0.20,wsp,15.29,3951.15,9.98,3.95,5.21,1.96,3.25,0,57.76,196.14
bern,0.20,wsp,16.68,3962.39,9.88,3.96,5.2,1.9,3.3,0,52.76,196.52
bern,0.20,wsp,20.85,3145.69,10.24,3.15,7.57,2.22,5.35,25,47.87,158.84
bern,0.20,wsp,8.34,2886.41,10.47,2.89,8.38,2.42,5.96,23,47.44,146.97
bern,0.20,wsp,15.29,3222.58,9.9,3.22,7.37,1.84,5.53,0,36.36,161.19
bern,0.20,wsp,23.63,3253.52,10.27,3.25,7.27,2.18,5.09,7,48.75,162.82
bern,0.20,wsp,19.46,3568.22,9.87,3.57,6.36,1.76,4.6,0,49.51,178.04
bern,0.20,wsp,16.68,3783.75,9.95,3.78,5.72,1.83,3.89,0,50.16,186.78
bern,0.20,wsp,15.29,3942.54,9.97,3.94,5.31,1.9,3.41,0,55.64,195.35
bern,0.20,wsp,22.24,3971.77,10.14,3.97,5.22,2.01,3.21,0,53.3,196.74
bern,0.20,wsp,12.51,3396.23,10.35,3.4,7.12,2.26,4.86,7,52.83,169.95
bern,0.20,wsp,11.12,3668.18,9.97,3.67,6.27,1.93,4.34,0,54.55,185.11
bern,0.20,wsp,13.9,3709.42,9.81,3.71,6.02,1.8,4.22,0,51.03,187.12
bern,0.20,wsp,26.41,3736.3,9.86,3.74,5.82,1.85,3.97,0,53.45,188.43
bern,0.20,wsp,15.29,3758.58,9.85,3.76,5.71,1.87,3.84,0,52.56,189.34
bern,0.20,wsp,18.07,3780.84,9.81,3.78,5.57,1.82,3.75,0,50.16,190.08
bern,0.20,wsp,19.46,3802.37,9.82,3.8,5.71,1.83,3.88,0,45.09,189.91
bern,0.20,wsp,9.73,2302.34,10.29,2.3,6.27,2.31,3.96,39,43.97,131.16
bern,0.20,wsp,16.68,2557.25,9.62,2.56,9.22,1.62,7.6,0,41.95,133.64
bern,0.20,wsp,15.29,2815.5,10.07,2.82,8.52,2.08,6.44,0,42.11,145.42
bern,0.20,wsp,18.07,3071.21,10.05,3.07,7.72,2.0,5.72,0,43.86,157.47
bern,0.20,wsp,13.9,3322.96,9.87,3.32,6.89,1.81,5.08,0,49.33,169.06
bern,0.20,wsp,19.46,3589.86,9.86,3.59,6.36,1.86,4.5,0,52.65,177.23
bern,0.20,wsp,27.8,3841.48,9.97,3.84,5.61,1.87,3.74,0,46.73,191.37
bern,0.20,wsp,13.9,3558.39,10.16,3.56,6.43,2.1,4.33,7,42.7,175.17
bern,0.20,wsp,15.29,3855.38,9.8,3.86,5.53,1.81,3.72,0,51.76,191.97
bern,0.20,wsp,18.07,3888.09,9.79,3.89,5.42,1.82,3.6,0,45.17,193.59
bern,0.20,wsp,11.12,3578.63,10.07,3.58,6.33,2.07,4.26,17,45.53,175.83
bern,0.20,wsp,22.24,3888.17,10.01,3.89,5.39,2.0,3.39,0,45.09,193.46
bern,0.20,wsp,15.29,3918.64,9.55,3.92,5.29,1.5,3.79,0,40.57,194.95
bern,0.20,wsp,19.46,3935.01,10.03,3.94,5.35,1.94,3.41,0,46.3,195.3
bern,0.20,wsp,1.39,3313.43,10.17,3.31,7.04,2.13,4.91,23,35.27,167.23
bern,0.20,wsp,16.68,3639.06,9.8,3.64,6.24,1.74,4.5,0,36.28,178.19
bern,0.20,wsp,22.24,3938.09,9.97,3.94,5.34,1.93,3.41,0,37.79,195.2
bern,0.20,wsp,22.24,3160.11,10.27,3.16,7.54,2.23,5.31,25,44.94,159.71
bern,0.20,wsp,6.95,2807.27,10.27,2.81,8.58,2.16,6.42,21,46.44,144.08
bern,0.20,wsp,20.85,3137.39,9.96,3.14,7.62,1.91,5.71,0,47.61,158.15
bern,0.20,wsp,19.46,3454.17,10.04,3.45,6.71,1.95,4.76,0,44.92,173.77
bern,0.20,wsp,19.46,3691.94,9.87,3.69,6.0,1.82,4.18,0,48.42,182.17
bern,0.20,wsp,5.56,2542.93,10.25,2.54,9.59,2.22,7.37,20,51.77,134.03
bern,0.20,wsp,8.34,2829.57,9.65,2.83,8.58,1.66,6.92,0,37.18,147.53
bern,0.20,wsp,15.29,3106.9,9.8,3.11,7.66,1.75,5.91,0,39.63,160.36
bern,0.20,wsp,16.68,3401.53,9.74,3.4,6.71,1.72,4.99,0,42.08,170.66
bern,0.20,wsp,23.63,3680.13,9.86,3.68,5.88,1.79,4.09,0,37.71,185.57
bern,0.20,wsp,19.46,3734.88,10.04,3.73,5.69,1.98,3.71,0,37.57,187.75
bern,0.20,wsp,6.95,2913.41,10.2,2.91,8.14,2.17,5.97,26,37.08,150.68
bern,0.20,wsp,13.9,3200.71,9.94,3.2,7.26,1.91,5.35,0,34.26,163.9
bern,0.20,wsp,16.68,3492.84,9.74,3.49,6.43,1.7,4.73,0,34.81,173.63
