city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.20,swp,0.0,35.76,17.59,0.04,24.86,9.55,15.31,0,45.43,45.31
bern,0.20,swp,0.0,31.47,17.77,0.03,27.22,9.68,17.54,14,46.86,38.37
bern,0.20,swp,0.0,27.05,16.2,0.03,28.7,8.17,20.53,23,50.84,34.03
bern,0.20,swp,0.0,27.35,19.89,0.03,28.54,11.85,16.69,7,49.2,34.57
bern,0.20,swp,0.0,28.49,15.17,0.03,27.91,7.1,20.81,13,50.87,36.3
bern,0.20,swp,0.0,26.42,17.04,0.03,28.98,8.91,20.07,13,50.71,33.06
bern,0.20,swp,0.0,31.87,17.56,0.03,26.23,9.46,16.77,2,46.52,41.42
bern,0.20,swp,0.0,29.36,15.85,0.03,27.5,7.77,19.73,8,55.77,37.63
bern,0.20,swp,0.0,28.0,18.28,0.03,28.22,10.21,18.01,16,57.67,35.41
bern,0.20,swp,0.0,26.01,17.87,0.03,29.21,9.84,19.37,8,53.08,32.47
bern,0.20,swp,0.0,26.15,17.86,0.03,29.12,9.85,19.27,11,56.16,32.68
bern,0.20,swp,0.0,26.8,19.28,0.03,28.78,11.19,17.59,3,55.91,33.67
bern,0.20,swp,0.0,26.83,16.31,0.03,28.77,8.26,20.51,4,57.77,33.7
bern,0.20,swp,0.0,27.96,15.81,0.03,28.21,7.78,20.43,8,61.8,35.38
bern,0.20,swp,0.0,27.13,18.43,0.03,28.66,10.33,18.33,10,64.29,34.07
bern,0.20,swp,0.0,26.1,18.17,0.03,29.15,10.12,19.03,12,59.88,32.59
bern,0.20,swp,0.0,26.92,16.32,0.03,28.74,8.28,20.46,3,65.27,33.86
bern,0.20,swp,0.0,25.16,17.75,0.03,29.63,9.71,19.92,6,66.07,31.16
bern,0.20,swp,0.0,27.24,18.88,0.03,28.56,10.83,17.73,3,60.95,34.34
bern,0.20,swp,0.0,27.67,19.57,0.03,28.34,11.5,16.84,5,59.14,35.02
