city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.16,flatwise,0.0,1703.41,10.78,1.7,11.08,3.25,7.83,0,3.27,113.75
geneva,0.16,flatwise,2.51,1881.4,11.45,1.88,10.64,3.98,6.66,0,3.79,119.39
geneva,0.16,flatwise,5.02,2054.08,11.25,2.05,10.08,3.83,6.25,0,4.5,125.1
geneva,0.16,flatwise,2.51,2221.46,11.38,2.22,9.78,3.85,5.93,0,5.07,130.19
geneva,0.16,flatwise,2.51,2389.78,11.4,2.39,9.24,3.87,5.37,0,4.83,136.89
geneva,0.16,flatwise,15.06,2558.37,11.6,2.56,8.54,4.09,4.45,0,4.84,143.71
geneva,0.16,flatwise,10.04,2722.28,11.28,2.72,8.18,3.78,4.4,0,4.69,149.68
geneva,0.16,flatwise,17.57,2877.36,11.67,2.88,7.84,4.17,3.67,0,5.37,154.94
geneva,0.16,flatwise,12.55,3032.89,11.08,3.03,7.52,3.59,3.93,0,3.96,159.9
geneva,0.16,flatwise,22.59,3189.37,11.08,3.19,7.27,3.6,3.67,0,4.35,164.77
geneva,0.16,flatwise,15.06,3341.07,11.19,3.34,6.74,3.64,3.1,0,4.74,170.35
geneva,0.16,flatwise,12.55,3478.28,11.2,3.48,6.22,3.7,2.52,0,4.33,175.86
geneva,0.16,flatwise,22.59,3596.17,11.31,3.6,5.89,3.9,1.99,0,5.07,180.41
geneva,0.16,flatwise,17.57,3701.26,11.27,3.7,5.69,3.81,1.88,0,5.29,184.45
geneva,0.16,flatwise,30.12,3794.11,11.16,3.79,5.58,3.62,1.96,0,4.16,188.15
geneva,0.16,flatwise,25.1,3870.55,11.23,3.87,5.53,3.71,1.82,0,5.56,191.34
geneva,0.16,flatwise,30.12,3932.36,11.29,3.93,5.36,3.78,1.58,0,10.99,194.16
geneva,0.16,flatwise,32.63,3984.02,11.16,3.98,5.21,3.72,1.49,0,16.06,196.54
geneva,0.16,flatwise,15.06,4021.97,10.66,4.02,5.1,3.16,1.94,0,10.03,198.3
geneva,0.16,flatwise,20.08,4045.47,11.03,4.05,5.03,3.58,1.45,0,11.59,199.4
geneva,0.16,flatwise,30.12,3961.05,11.27,3.96,5.36,3.74,1.62,0,15.51,196.3
geneva,0.16,flatwise,22.59,3964.65,11.22,3.96,5.29,3.75,1.54,0,13.84,196.65
geneva,0.16,flatwise,30.12,3967.66,11.14,3.97,5.26,3.68,1.58,0,11.62,196.85
geneva,0.16,flatwise,32.63,3971.85,11.15,3.97,5.2,3.64,1.56,0,11.19,197.18
geneva,0.16,flatwise,17.57,3975.83,11.11,3.98,5.2,3.71,1.49,0,11.55,197.25
geneva,0.16,flatwise,25.1,3979.98,11.02,3.98,5.21,3.62,1.59,0,11.17,197.21
geneva,0.16,flatwise,30.12,3984.44,10.97,3.98,5.23,3.55,1.68,0,11.49,197.17
