city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.16,wsp,15.06,1703.41,9.39,1.7,11.08,1.89,9.19,0,59.29,113.75
geneva,0.16,wsp,20.08,1881.4,9.16,1.88,10.64,1.7,8.94,0,59.02,119.39
geneva,0.16,wsp,10.04,2054.08,8.94,2.05,10.08,1.51,8.57,0,59.95,125.1
geneva,0.16,wsp,15.06,2221.46,9.2,2.22,9.78,1.8,7.98,0,74.84,130.19
geneva,0.16,wsp,27.61,2389.78,9.15,2.39,9.24,1.71,7.53,0,139.71,136.89
geneva,0.16,wsp,20.08,2558.37,9.04,2.56,8.54,1.56,6.98,0,140.21,143.71
geneva,0.16,wsp,30.12,2722.28,9.22,2.72,8.18,1.81,6.37,0,140.45,149.68
geneva,0.16,wsp,25.1,2877.36,9.29,2.88,7.84,1.76,6.08,0,134.05,154.94
geneva,0.16,wsp,30.12,3032.89,9.58,3.03,7.52,2.08,5.44,0,148.7,159.9
geneva,0.16,wsp,27.61,3189.37,9.07,3.19,7.27,1.64,5.63,0,131.68,164.77
geneva,0.16,wsp,35.14,3341.07,9.38,3.34,6.74,1.89,4.85,0,137.09,170.35
geneva,0.16,wsp,52.71,3469.83,9.79,3.47,6.25,2.35,3.9,0,150.67,175.37
geneva,0.16,wsp,32.63,3595.54,9.39,3.6,5.88,1.96,3.92,0,140.55,180.41
geneva,0.16,wsp,27.61,3700.58,9.27,3.7,5.69,1.86,3.83,0,137.13,184.42
geneva,0.16,wsp,37.65,3793.43,9.4,3.79,5.58,1.98,3.6,0,138.39,188.12
geneva,0.16,wsp,40.16,3869.87,9.65,3.87,5.54,2.14,3.4,0,146.91,191.3
geneva,0.16,wsp,45.18,3931.63,9.5,3.93,5.36,2.05,3.31,0,137.01,194.14
geneva,0.16,wsp,25.1,3983.34,9.23,3.98,5.21,1.83,3.38,0,138.38,196.5
geneva,0.16,wsp,22.59,4021.97,9.53,4.02,5.1,1.97,3.13,0,134.55,198.3
geneva,0.16,wsp,30.12,4045.47,9.49,4.05,5.03,1.98,3.05,0,142.25,199.4
geneva,0.16,wsp,25.1,4055.66,9.42,4.06,5.0,1.88,3.12,0,142.56,200.0
geneva,0.16,wsp,40.16,4055.66,9.38,4.06,5.0,1.91,3.09,0,143.56,200.0
geneva,0.16,wsp,35.14,4055.66,9.4,4.06,5.0,1.99,3.01,0,129.51,200.0
