city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
geneva,0.16,swp,2.51,806.33,17.68,0.81,15.52,10.22,5.3,0,62.39,81.63
geneva,0.16,swp,0.0,742.13,18.8,0.74,15.89,11.34,4.55,0,64.92,79.17
geneva,0.16,swp,0.0,780.0,16.19,0.78,15.33,8.72,6.61,0,65.49,80.91
geneva,0.16,swp,0.0,734.11,19.56,0.73,16.31,12.05,4.26,0,105.51,77.44
geneva,0.16,swp,0.0,783.93,17.24,0.78,15.57,9.85,5.72,0,151.37,80.68
geneva,0.16,swp,0.0,766.15,18.32,0.77,15.92,10.86,5.06,0,144.42,79.86
geneva,0.16,swp,0.0,800.75,17.75,0.8,15.36,10.24,5.12,0,142.41,81.85
geneva,0.16,swp,0.0,779.88,19.04,0.78,15.94,11.48,4.46,0,147.13,78.66
geneva,0.16,swp,2.51,842.4,16.41,0.84,15.11,8.9,6.21,0,134.87,82.54
geneva,0.16,swp,0.0,655.02,20.91,0.66,17.01,13.4,3.61,0,146.44,74.67
geneva,0.16,swp,0.0,493.01,21.71,0.49,17.89,14.14,3.75,0,148.7,70.61
geneva,0.16,swp,0.0,512.78,17.83,0.51,17.07,10.32,6.75,0,149.72,75.23
geneva,0.16,swp,0.0,526.49,17.64,0.53,16.1,10.22,5.88,0,140.15,79.9
geneva,0.16,swp,0.0,477.13,18.98,0.48,16.46,11.59,4.87,0,145.69,73.94
geneva,0.16,swp,0.0,467.26,18.92,0.47,17.02,11.49,5.53,0,151.35,68.88
geneva,0.16,swp,0.0,424.73,20.18,0.42,17.86,12.83,5.03,0,126.78,66.29
geneva,0.16,swp,0.0,472.01,16.55,0.47,16.54,9.13,7.41,0,141.0,71.23
geneva,0.16,swp,0.0,443.18,18.9,0.44,16.75,11.52,5.23,0,139.59,71.97
geneva,0.16,swp,0.0,433.13,18.91,0.43,16.0,11.5,4.5,0,143.92,74.29
geneva,0.16,swp,0.0,423.61,19.6,0.42,16.95,12.14,4.81,0,144.73,69.28
geneva,0.16,swp,0.0,438.67,18.94,0.44,17.36,11.56,5.8,0,146.99,68.55
geneva,0.16,swp,0.0,477.07,17.66,0.48,16.61,10.28,6.33,0,149.21,71.01
