city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.12,wsp,0.0,72.61,11.94,0.07,27.2,4.46,22.74,4,40.23,38.43
bern,0.12,wsp,0.0,77.78,11.58,0.08,26.41,4.08,22.33,1,39.11,40.84
bern,0.12,wsp,0.0,71.15,12.65,0.07,26.39,5.14,21.25,5,38.73,40.88
bern,0.12,wsp,0.0,70.29,12.25,0.07,26.45,4.78,21.67,3,40.27,40.74
bern,0.12,wsp,0.0,88.06,11.69,0.09,22.83,4.24,18.59,0,40.76,52.25
bern,0.12,wsp,0.0,48.9,13.0,0.05,26.91,5.56,21.35,9,42.92,39.28
bern,0.12,wsp,0.0,61.73,11.56,0.06,23.3,4.09,19.21,0,38.66,50.21
bern,0.12,wsp,0.0,59.38,11.71,0.06,23.39,4.23,19.16,4,40.18,49.77
bern,0.12,wsp,0.0,66.3,11.52,0.07,21.88,4.04,17.84,1,43.17,53.83
bern,0.12,wsp,0.0,58.66,12.65,0.06,23.43,5.16,18.27,3,40.53,49.73
bern,0.12,wsp,0.0,72.6,11.85,0.07,20.33,4.39,15.94,0,37.46,58.55
bern,0.12,wsp,0.0,63.24,11.8,0.06,22.56,4.37,18.19,3,41.52,51.96
bern,0.12,wsp,0.0,66.53,12.44,0.07,21.76,4.99,16.77,1,41.01,54.08
bern,0.12,wsp,0.0,74.72,12.4,0.07,20.46,4.95,15.51,1,43.6,57.63
bern,0.12,wsp,0.0,87.34,11.59,0.09,18.95,4.18,14.77,1,47.95,60.71
bern,0.12,wsp,0.0,97.21,11.66,0.1,17.99,4.17,13.82,1,45.11,62.72
bern,0.12,wsp,0.0,105.37,10.62,0.11,17.7,3.14,14.56,2,46.48,62.6
bern,0.12,wsp,0.0,118.62,12.24,0.12,17.07,4.72,12.35,1,46.78,62.95
bern,0.12,wsp,0.0,111.22,10.77,0.11,18.43,3.31,15.12,4,45.63,58.89
bern,0.12,wsp,0.0,78.93,12.12,0.08,20.73,4.64,16.09,3,44.43,54.66
bern,0.12,wsp,0.0,61.38,12.51,0.06,23.44,5.02,18.42,4,49.33,47.89
bern,0.12,wsp,0.0,79.54,11.89,0.08,20.61,4.38,16.23,0,40.12,55.84
bern,0.12,wsp,0.0,100.38,11.7,0.1,18.26,4.19,14.07,0,42.66,61.76
bern,0.12,wsp,0.0,106.58,12.07,0.11,17.87,4.53,13.34,1,41.72,62.77
bern,0.12,wsp,0.0,128.16,12.5,0.13,16.7,5.0,11.7,1,43.22,66.25
bern,0.12,wsp,0.0,124.36,12.11,0.12,16.95,4.58,12.37,3,43.45,65.62
bern,0.12,wsp,0.0,131.28,12.36,0.13,16.76,4.8,11.96,1,42.89,65.73
bern,0.12,wsp,0.0,144.49,12.01,0.14,16.52,4.44,12.08,1,38.96,65.49
bern,0.12,wsp,1.18,173.93,11.93,0.17,15.78,4.46,11.32,1,37.71,66.12
bern,0.12,wsp,0.0,157.06,11.66,0.16,16.82,4.16,12.66,3,38.42,63.58
bern,0.12,wsp,0.0,94.26,12.7,0.09,21.38,5.17,16.21,7,37.13,52.49
bern,0.12,wsp,0.0,94.62,11.83,0.09,21.12,4.3,16.82,2,39.91,53.43
bern,0.12,wsp,0.0,92.76,11.59,0.09,20.99,4.09,16.9,2,37.46,53.9
bern,0.12,wsp,0.0,82.93,12.23,0.08,21.89,4.71,17.18,2,41.9,51.5
bern,0.12,wsp,0.0,108.75,11.87,0.11,19.51,4.37,15.14,0,40.97,57.68
bern,0.12,wsp,0.0,101.52,11.85,0.1,20.46,4.4,16.06,3,47.52,55.06
bern,0.12,wsp,0.0,84.17,12.15,0.08,21.84,4.68,17.16,3,45.18,51.52
bern,0.12,wsp,0.0,83.92,11.53,0.08,21.64,4.0,17.64,3,43.61,52.02
bern,0.12,wsp,0.0,98.02,11.59,0.1,20.34,4.08,16.26,1,43.56,55.46
bern,0.12,wsp,0.0,90.13,12.47,0.09,21.3,4.95,16.35,3,42.25,52.96
bern,0.12,wsp,0.0,116.71,11.72,0.12,19.11,4.2,14.91,0,41.43,59.11
bern,0.12,wsp,0.0,128.32,11.77,0.13,18.59,4.27,14.32,1,42.06,60.31
bern,0.12,wsp,1.18,132.37,11.76,0.13,18.44,4.21,14.23,3,37.69,61.47
bern,0.12,wsp,0.0,106.31,11.78,0.11,20.15,4.27,15.88,3,39.18,56.45
bern,0.12,wsp,0.0,122.75,12.28,0.12,19.09,4.73,14.36,1,40.52,59.53
bern,0.12,wsp,0.0,110.75,12.86,0.11,20.06,5.33,14.73,3,43.23,57.21
bern,0.12,wsp,0.0,131.72,12.36,0.13,18.92,4.82,14.1,1,35.15,59.89
bern,0.12,wsp,0.0,128.34,11.89,0.13,19.28,4.4,14.88,3,35.79,58.7
bern,0.12,wsp,0.0,167.69,11.87,0.17,17.49,4.36,13.13,0,29.73,63.28
bern,0.12,wsp,0.0,137.86,10.98,0.14,19.53,3.48,16.05,6,34.87,57.66
bern,0.12,wsp,0.0,149.4,11.42,0.15,19.02,3.86,15.16,2,38.81,59.3
bern,0.12,wsp,0.0,194.09,11.66,0.19,17.37,4.17,13.2,0,39.85,63.43
bern,0.12,wsp,0.0,116.23,11.8,0.12,21.39,4.29,17.1,8,40.03,52.72
bern,0.12,wsp,0.0,90.0,12.39,0.09,23.21,5.01,18.2,4,39.52,47.9
bern,0.12,wsp,0.0,93.6,12.16,0.09,22.92,4.71,18.21,1,38.72,48.73
bern,0.12,wsp,0.0,118.61,11.86,0.12,20.46,4.38,16.08,0,39.41,55.84
bern,0.12,wsp,0.0,105.66,12.02,0.11,21.78,4.5,17.28,2,39.9,51.92
bern,0.12,wsp,0.0,135.74,11.91,0.14,19.44,4.43,15.01,0,40.51,58.6
bern,0.12,wsp,2.36,167.99,11.91,0.17,17.59,4.44,13.15,1,38.64,64.29
bern,0.12,wsp,0.0,87.07,12.52,0.09,23.53,5.06,18.47,8,39.16,47.96
bern,0.12,wsp,0.0,71.88,11.73,0.07,24.33,4.25,20.08,4,41.59,45.61
bern,0.12,wsp,0.0,92.39,10.66,0.09,21.51,3.13,18.38,0,37.79,53.26
bern,0.12,wsp,0.0,106.13,12.6,0.11,20.25,5.09,15.16,1,39.33,56.41
bern,0.12,wsp,1.18,98.7,11.5,0.1,21.42,3.98,17.44,2,38.38,53.33
bern,0.12,wsp,0.0,110.16,11.67,0.11,20.27,4.11,16.16,1,33.23,57.04
bern,0.12,wsp,0.0,96.68,11.73,0.1,21.8,4.25,17.55,3,33.99,52.56
bern,0.12,wsp,0.0,119.61,11.08,0.12,19.5,3.55,15.95,1,33.74,59.3
bern,0.12,wsp,0.0,92.28,12.22,0.09,22.79,4.7,18.09,5,31.95,50.52
bern,0.12,wsp,0.0,93.77,11.69,0.09,22.55,4.22,18.33,3,37.17,50.66
bern,0.12,wsp,0.0,72.41,12.84,0.07,24.38,5.35,19.03,4,38.0,45.88
bern,0.12,wsp,0.0,62.98,12.32,0.06,25.04,4.8,20.24,4,35.54,43.96
bern,0.12,wsp,0.0,76.37,11.96,0.08,22.46,4.5,17.96,1,37.47,51.55
bern,0.12,wsp,0.0,97.09,11.77,0.1,19.46,4.3,15.16,0,40.45,59.92
bern,0.12,wsp,0.0,106.06,11.96,0.11,18.46,4.5,13.96,2,35.86,63.15
bern,0.12,wsp,0.0,132.91,11.98,0.13,16.77,4.48,12.29,0,35.37,69.55
bern,0.12,wsp,0.0,115.09,11.73,0.12,18.6,4.23,14.37,3,37.23,62.74
bern,0.12,wsp,1.18,116.75,11.59,0.12,18.79,4.08,14.71,3,40.01,61.32
bern,0.12,wsp,0.0,145.22,11.79,0.15,17.49,4.26,13.23,1,34.74,63.49
bern,0.12,wsp,1.18,143.32,11.34,0.14,17.74,3.84,13.9,2,34.37,62.54
bern,0.12,wsp,0.0,104.81,12.44,0.1,20.36,4.94,15.42,3,32.01,56.25
bern,0.12,wsp,0.0,124.64,12.05,0.12,18.91,4.46,14.45,1,29.7,59.44
bern,0.12,wsp,0.0,78.76,12.16,0.08,23.2,4.66,18.54,5,34.09,48.49
bern,0.12,wsp,0.0,77.74,11.85,0.08,23.09,4.35,18.74,2,30.18,48.96
bern,0.12,wsp,0.0,67.42,12.37,0.07,23.73,4.79,18.94,3,24.77,46.92
bern,0.12,wsp,0.0,82.19,10.7,0.08,21.61,3.2,18.41,1,29.21,52.8
bern,0.12,wsp,0.0,86.03,12.09,0.09,20.97,4.54,16.43,1,27.43,54.67
bern,0.12,wsp,0.0,104.62,11.6,0.1,19.05,4.06,14.99,1,32.05,60.21
bern,0.12,wsp,0.0,117.65,11.75,0.12,18.09,4.21,13.88,2,34.61,62.97
bern,0.12,wsp,0.0,140.59,12.07,0.14,16.98,4.55,12.43,2,37.16,66.15
bern,0.12,wsp,1.18,160.75,11.57,0.16,16.48,4.06,12.42,3,34.62,66.18
bern,0.12,wsp,1.18,163.99,11.75,0.16,18.1,4.23,13.87,5,37.32,60.29
bern,0.12,wsp,0.0,186.01,11.06,0.19,17.75,3.51,14.24,2,35.05,61.11
bern,0.12,wsp,1.18,201.12,11.85,0.2,17.51,4.29,13.22,2,32.45,61.63
bern,0.12,wsp,0.0,225.49,12.58,0.23,17.05,5.08,11.97,3,33.57,63.52
bern,0.12,wsp,0.0,138.89,12.04,0.14,21.68,4.53,17.15,10,38.45,51.97
bern,0.12,wsp,1.18,150.88,11.65,0.15,20.79,4.16,16.63,2,32.87,54.45
bern,0.12,wsp,1.18,147.37,11.8,0.15,20.98,4.23,16.75,3,32.07,54.39
bern,0.12,wsp,0.0,145.04,12.07,0.15,20.88,4.54,16.34,3,35.03,54.88
bern,0.12,wsp,0.0,104.76,12.57,0.1,23.25,5.05,18.2,9,29.79,48.2
bern,0.12,wsp,0.0,82.57,12.18,0.08,24.45,4.68,19.77,3,31.81,44.86
bern,0.12,wsp,0.0,79.6,11.72,0.08,24.23,4.2,20.03,2,29.87,45.51
