city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.13,wsp,1.19,252.6,12.11,0.25,17.98,3.86,14.12,4,29.54,63.39
bern,0.13,wsp,0.0,246.74,12.1,0.25,18.56,3.88,14.68,8,30.94,61.99
bern,0.13,wsp,0.0,309.93,11.91,0.31,16.81,3.77,13.04,2,34.2,68.13
bern,0.13,wsp,0.0,377.98,12.08,0.38,15.66,3.82,11.84,7,33.95,71.69
bern,0.13,wsp,1.19,353.6,12.0,0.35,16.69,3.84,12.85,15,32.43,68.1
bern,0.13,wsp,1.19,363.97,11.9,0.36,16.63,3.75,12.88,12,33.77,68.68
bern,0.13,wsp,0.0,387.85,11.94,0.39,16.83,3.73,13.1,9,34.32,68.2
bern,0.13,wsp,2.38,462.78,12.34,0.46,16.3,4.17,12.13,16,37.34,69.86
bern,0.13,wsp,0.0,170.07,12.43,0.17,23.57,4.29,19.28,31,44.61,47.92
bern,0.13,wsp,0.0,87.91,11.87,0.09,26.23,3.73,22.5,9,44.08,40.33
bern,0.13,wsp,0.0,100.66,11.76,0.1,24.4,3.6,20.8,2,41.42,45.67
bern,0.13,wsp,0.0,74.39,12.56,0.07,26.08,4.33,21.75,3,40.62,40.7
bern,0.13,wsp,0.0,76.82,11.94,0.08,25.62,3.77,21.85,1,41.59,42.07
bern,0.13,wsp,0.0,89.39,11.64,0.09,23.27,3.46,19.81,2,43.91,49.16
bern,0.13,wsp,0.0,86.71,12.89,0.09,23.81,4.69,19.12,2,45.38,47.65
bern,0.13,wsp,0.0,99.02,11.71,0.1,22.05,3.51,18.54,1,41.28,53.15
